alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3,country,domain,last_15_days_mape
0.4756536568057159,1.267563413334327,0.45027678091577417,0.0024323012377509556,1.8217448096102817e-05,2.5298648376804955,0.19963089581768148,345.31826854920297,2.6854543407141085,11.042378439081963,0.6704898688545526,0.001041378860041715,Netherlands,,0.1484736402691968
0.5733367064725965,0.2008817863643306,0.21475953297890046,1.0,0.036077671630924166,0.826484377135921,0.18734743281451785,55.780858856522556,4.351608284455931,137.05578793679354,0.5103376393457255,0.0014278342148181984,Nigeria,,0.9300678997934044
0.882780762627716,2.0,1.0,0.0063183205478376525,0.025050843478058096,0.0,0.02226676213312088,9.608413693892318,2.333576515275518,59.00709988680876,0.6168064841835346,0.001967733904256548,Panama,,1.4071939807836555
0.537958073332627,1.9989589089632587,1.0,0.40736751115519854,0.0006421010393313775,4.005107688047499,0.1991660562476369,25.001156287061928,0.9823187738383883,45.72846735326951,0.6495113955446317,0.0011535722665931376,Paraguay,,2.70670931833306
0.7797996651736243,0.005920848270774782,0.5896452667893324,0.015756208747216505,0.00037491213368756604,2.032608419756798,0.19231835481296186,210.45661443842187,1.9951489083734029,84.25666632757782,1.3955242869731455,0.0015801694954938384,Peru,,0.8723331025961696
0.7286177305319844,1.4304103693855022e-05,0.9836762673653966,0.01604975655892793,0.00044547990731858,3.8211460976950544,0.0009701750286227676,14.886322847600008,2.46113301192433,65.07296425781934,1.014651923354692,0.0040864206621706416,Poland,,1.5390021972343282
0.44155676795088317,1.896854957450238,0.237958006206708,0.010516527732926662,0.0009284688812542519,3.169933709287662,0.2,1.7440427003600312,2.1024399672676335,61.40257638712311,0.8456665951851567,0.22699067977948376,Portugal,,0.364060997668957
0.5017818859855548,0.12289411223723963,1.0,0.016882984255359945,0.0007061589845581695,2.890335017664855,0.2,15.884021709766046,8.22,73.38960185021426,1.161648901966701,0.00935999976957541,Puerto Rico,,4.982988683380922
0.34226184811567584,0.08318460639180904,0.14373194240881604,0.016370057913214886,0.0009128106394675206,4.434867601412087,0.02159687309945658,359.2591777127642,4.929732537177291,10.142343879133392,1.3040053212281493,5.958290751703894e-05,South Korea,,0.49352960859950656
1.0,2.0,0.6418202695490957,0.013911072306908912,0.0005781142393432304,2.244970661452939,0.0024419880881755168,16.738241984866427,3.0637252831155104,88.52074099093984,1.8559338777522467,0.009488775089023996,Spain,,0.7149913155940433
0.31772738937231665,0.16162584593578352,0.12486477245603171,0.007843744601713887,0.00025076318184374946,0.7863686033006623,0.17967040921885152,0.09887119134962742,1.0870531092714604,38.740639016648736,0.4362429791388074,0.7688530306815924,Sweden,,1.8130920050382318
0.6310306917822109,1.136576618400804,0.5573185660028112,0.0014129488571050786,0.0006324707381383798,4.347480224404535,0.09969325299531204,129.17241288110827,4.32408748027653,182.84971909568765,1.9770152925977391,0.0011801677096394813,Switzerland,,0.918199447686319
1.0,2.0,0.7882236794621638,0.44734077756590246,0.015165546013447868,1.9192013035901156,0.19989880417416106,0.010951790506091493,2.2993605860766606,69.60920354852215,0.8702372676518735,0.14583367736929814,Thailand,,6.577812157851218
0.5886465258102346,0.4782798142151814,0.3162596364688923,0.003038552455785659,0.00010148429891715383,1.8839516880458946,0.1545528936317465,188.38270533563298,3.206965978593905,6.370556436099977,0.6621801552833677,0.0018335392011880483,United Kingdom,,1.9895887920613717
1.0,2.0,0.47450069064777095,0.018942416315757882,0.0006284283693001047,1.0054215172684788,0.19999961886775086,19.684924658526047,2.412065954072741,125.9352927528007,1.737982765427165,0.011469410153046476,United States,,15.859262785501071
