Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,California,,2021-07-05,Cumulative_Cases,841.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Colorado,,2021-07-05,Cumulative_Cases,370.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Connecticut,,2021-07-05,Cumulative_Cases,363.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Delaware,,2021-07-05,Cumulative_Cases,43.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,District of Columbia,,2021-07-05,Cumulative_Cases,75.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Georgia,,2021-07-05,Cumulative_Cases,1249.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Hawaii,,2021-07-05,Cumulative_Cases,13.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Idaho,,2021-07-05,Cumulative_Cases,67.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Alabama,,2021-07-05,Cumulative_Cases,460.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Indiana,,2021-07-05,Cumulative_Cases,471.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Illinois,,2021-07-05,Cumulative_Cases,604.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Minnesota,,2021-07-05,Cumulative_Cases,122.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Michigan,,2021-07-05,Cumulative_Cases,15.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Massachusetts,,2021-07-05,Cumulative_Cases,570.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Maryland,,2021-07-05,Cumulative_Cases,478.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Mississippi,,2021-07-05,Cumulative_Cases,204.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Louisiana,,2021-07-05,Cumulative_Cases,695.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Kentucky,,2021-07-05,Cumulative_Cases,330.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Kansas,,2021-07-05,Cumulative_Cases,114.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Iowa,,2021-07-05,Cumulative_Cases,14.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Maine,,2021-07-05,Cumulative_Cases,110.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Pennsylvania,,2021-07-12,Cumulative_Cases,900.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Oregon,,2021-07-12,Cumulative_Cases,620.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Oklahoma,,2021-07-12,Cumulative_Cases,70.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Hampshire,,2021-07-12,Cumulative_Cases,1.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Ohio,,2021-07-12,Cumulative_Cases,231.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,North Carolina,,2021-07-12,Cumulative_Cases,1891.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New York,,2021-07-12,Cumulative_Cases,1229.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Mexico,,2021-07-12,Cumulative_Cases,520.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Jersey,,2021-07-12,Cumulative_Cases,1185.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Rhode Island,,2021-07-12,Cumulative_Cases,87.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,North Dakota,,2021-07-12,Cumulative_Cases,68.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,South Dakota,,2021-07-12,Cumulative_Cases,131.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Washington,,2021-07-12,Cumulative_Cases,544.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Texas,,2021-07-12,Cumulative_Cases,1978.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Utah,,2021-07-12,Cumulative_Cases,580.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Vermont,,2021-07-12,Cumulative_Cases,52.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Virginia,,2021-07-12,Cumulative_Cases,2852.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,West Virginia,,2021-07-12,Cumulative_Cases,51.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Wisconsin,,2021-07-12,Cumulative_Cases,337.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Wyoming,,2021-07-12,Cumulative_Cases,14.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Puerto Rico,,2021-07-12,Cumulative_Cases,53.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Virgin Islands,,2021-07-12,Cumulative_Cases,32.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New York City,,2021-07-12,Cumulative_Cases,2084.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Nevada,,2021-07-12,Cumulative_Cases,231.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Tennessee,,2021-07-12,Cumulative_Cases,1166.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Nebraska,,2021-07-12,Cumulative_Cases,443.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,South Carolina,,2021-07-12,Cumulative_Cases,240.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Missouri,,2021-07-12,Cumulative_Cases,1024.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Alabama,,2021-07-12,Cumulative_Cases,1015.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Alaska,,2021-07-12,Cumulative_Cases,74.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Arizona,,2021-07-12,Cumulative_Cases,181.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Arkansas,,2021-07-12,Cumulative_Cases,579.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,California,,2021-07-12,Cumulative_Cases,1937.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Colorado,,2021-07-12,Cumulative_Cases,822.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Connecticut,,2021-07-12,Cumulative_Cases,695.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Delaware,,2021-07-12,Cumulative_Cases,95.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,District of Columbia,,2021-07-12,Cumulative_Cases,157.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Georgia,,2021-07-12,Cumulative_Cases,2612.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Hawaii,,2021-07-12,Cumulative_Cases,31.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Idaho,,2021-07-12,Cumulative_Cases,137.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,,,2021-07-12,Cumulative_Cases,47617.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Illinois,,2021-07-12,Cumulative_Cases,1274.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Mississippi,,2021-07-12,Cumulative_Cases,471.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Minnesota,,2021-07-12,Cumulative_Cases,246.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Michigan,,2021-07-12,Cumulative_Cases,25.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Massachusetts,,2021-07-12,Cumulative_Cases,1136.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Maryland,,2021-07-12,Cumulative_Cases,1090.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Montana,,2021-07-12,Cumulative_Cases,93.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Louisiana,,2021-07-12,Cumulative_Cases,1592.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Kentucky,,2021-07-12,Cumulative_Cases,678.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Kansas,,2021-07-12,Cumulative_Cases,228.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Iowa,,2021-07-12,Cumulative_Cases,24.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Indiana,,2021-07-12,Cumulative_Cases,1015.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Maine,,2021-07-12,Cumulative_Cases,208.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Pennsylvania,,2021-07-19,Cumulative_Cases,1366.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Oregon,,2021-07-19,Cumulative_Cases,1005.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Oklahoma,,2021-07-19,Cumulative_Cases,154.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Ohio,,2021-07-19,Cumulative_Cases,376.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,North Dakota,,2021-07-19,Cumulative_Cases,101.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Mexico,,2021-07-19,Cumulative_Cases,909.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New York,,2021-07-19,Cumulative_Cases,1961.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Jersey,,2021-07-19,Cumulative_Cases,1810.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Hampshire,,2021-07-19,Cumulative_Cases,2.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Nevada,,2021-07-19,Cumulative_Cases,299.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,North Carolina,,2021-07-19,Cumulative_Cases,3107.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Rhode Island,,2021-07-19,Cumulative_Cases,134.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Tennessee,,2021-07-19,Cumulative_Cases,1834.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,South Dakota,,2021-07-19,Cumulative_Cases,209.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Texas,,2021-07-19,Cumulative_Cases,3232.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Utah,,2021-07-19,Cumulative_Cases,894.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Vermont,,2021-07-19,Cumulative_Cases,77.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New York City,,2021-07-19,Cumulative_Cases,3344.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Washington,,2021-07-19,Cumulative_Cases,889.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,West Virginia,,2021-07-19,Cumulative_Cases,82.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Wisconsin,,2021-07-19,Cumulative_Cases,498.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Wyoming,,2021-07-19,Cumulative_Cases,33.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Puerto Rico,,2021-07-19,Cumulative_Cases,236.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Virgin Islands,,2021-07-19,Cumulative_Cases,41.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Nebraska,,2021-07-19,Cumulative_Cases,668.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,South Carolina,,2021-07-19,Cumulative_Cases,446.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Virginia,,2021-07-19,Cumulative_Cases,4563.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Montana,,2021-07-19,Cumulative_Cases,157.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Mississippi,,2021-07-19,Cumulative_Cases,919.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Missouri,,2021-07-19,Cumulative_Cases,1573.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,,,2021-07-19,Cumulative_Cases,78159.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Alabama,,2021-07-19,Cumulative_Cases,1709.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Alaska,,2021-07-19,Cumulative_Cases,116.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Arizona,,2021-07-19,Cumulative_Cases,292.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Arkansas,,2021-07-19,Cumulative_Cases,898.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,California,,2021-07-19,Cumulative_Cases,3094.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Connecticut,,2021-07-19,Cumulative_Cases,1141.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Delaware,,2021-07-19,Cumulative_Cases,143.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,District of Columbia,,2021-07-19,Cumulative_Cases,252.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Georgia,,2021-07-19,Cumulative_Cases,4361.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Hawaii,,2021-07-19,Cumulative_Cases,40.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Colorado,,2021-07-19,Cumulative_Cases,1310.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Illinois,,2021-07-19,Cumulative_Cases,1990.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Minnesota,,2021-07-19,Cumulative_Cases,396.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Idaho,,2021-07-19,Cumulative_Cases,234.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Michigan,,2021-07-19,Cumulative_Cases,42.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Massachusetts,,2021-07-19,Cumulative_Cases,1761.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Maine,,2021-07-19,Cumulative_Cases,294.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Maryland,,2021-07-19,Cumulative_Cases,1724.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Kentucky,,2021-07-19,Cumulative_Cases,1164.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Kansas,,2021-07-19,Cumulative_Cases,373.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Iowa,,2021-07-19,Cumulative_Cases,37.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Indiana,,2021-07-19,Cumulative_Cases,1685.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Louisiana,,2021-07-19,Cumulative_Cases,2728.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Ohio,,2021-07-26,Cumulative_Cases,483.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Pennsylvania,,2021-07-26,Cumulative_Cases,1904.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Oregon,,2021-07-26,Cumulative_Cases,1499.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Oklahoma,,2021-07-26,Cumulative_Cases,220.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,North Dakota,,2021-07-26,Cumulative_Cases,131.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Hampshire,,2021-07-26,Cumulative_Cases,2.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New York,,2021-07-26,Cumulative_Cases,2704.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Mexico,,2021-07-26,Cumulative_Cases,1298.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Jersey,,2021-07-26,Cumulative_Cases,2521.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Rhode Island,,2021-07-26,Cumulative_Cases,194.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,North Carolina,,2021-07-26,Cumulative_Cases,4566.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,South Carolina,,2021-07-26,Cumulative_Cases,619.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New York City,,2021-07-26,Cumulative_Cases,4685.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Tennessee,,2021-07-26,Cumulative_Cases,2720.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Texas,,2021-07-26,Cumulative_Cases,4642.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Utah,,2021-07-26,Cumulative_Cases,1188.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Vermont,,2021-07-26,Cumulative_Cases,107.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Virginia,,2021-07-26,Cumulative_Cases,6438.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Washington,,2021-07-26,Cumulative_Cases,1250.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,West Virginia,,2021-07-26,Cumulative_Cases,123.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Wisconsin,,2021-07-26,Cumulative_Cases,678.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Wyoming,,2021-07-26,Cumulative_Cases,53.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Puerto Rico,,2021-07-26,Cumulative_Cases,427.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Virgin Islands,,2021-07-26,Cumulative_Cases,44.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Nevada,,2021-07-26,Cumulative_Cases,419.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,South Dakota,,2021-07-26,Cumulative_Cases,292.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Nebraska,,2021-07-26,Cumulative_Cases,960.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Idaho,,2021-07-26,Cumulative_Cases,349.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Missouri,,2021-07-26,Cumulative_Cases,2162.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Alabama,,2021-07-26,Cumulative_Cases,2487.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Alaska,,2021-07-26,Cumulative_Cases,171.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Arizona,,2021-07-26,Cumulative_Cases,430.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Arkansas,,2021-07-26,Cumulative_Cases,1189.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,California,,2021-07-26,Cumulative_Cases,4399.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Colorado,,2021-07-26,Cumulative_Cases,1800.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Connecticut,,2021-07-26,Cumulative_Cases,1672.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Delaware,,2021-07-26,Cumulative_Cases,200.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,District of Columbia,,2021-07-26,Cumulative_Cases,545.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Georgia,,2021-07-26,Cumulative_Cases,6637.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Hawaii,,2021-07-26,Cumulative_Cases,58.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Montana,,2021-07-26,Cumulative_Cases,229.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,,,2021-07-26,Cumulative_Cases,113368.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Indiana,,2021-07-26,Cumulative_Cases,2411.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Iowa,,2021-07-26,Cumulative_Cases,47.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Kansas,,2021-07-26,Cumulative_Cases,518.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Kentucky,,2021-07-26,Cumulative_Cases,1753.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Louisiana,,2021-07-26,Cumulative_Cases,3926.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Maine,,2021-07-26,Cumulative_Cases,422.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Maryland,,2021-07-26,Cumulative_Cases,2398.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Massachusetts,,2021-07-26,Cumulative_Cases,2489.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Michigan,,2021-07-26,Cumulative_Cases,70.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Minnesota,,2021-07-26,Cumulative_Cases,586.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Mississippi,,2021-07-26,Cumulative_Cases,1231.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Illinois,,2021-07-26,Cumulative_Cases,2795.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Pennsylvania,,2021-08-02,Cumulative_Cases,2546.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Oregon,,2021-08-02,Cumulative_Cases,2106.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Oklahoma,,2021-08-02,Cumulative_Cases,281.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,Ohio,,2021-08-02,Cumulative_Cases,622.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Hampshire,,2021-08-02,Cumulative_Cases,2.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,North Carolina,,2021-08-02,Cumulative_Cases,6211.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New York,,2021-08-02,Cumulative_Cases,3559.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Mexico,,2021-08-02,Cumulative_Cases,1786.0
Orthomyxovididae,"Influenza A, B, and C Virus",,AMRO,United States,New Jersey,,2021-08-02,Cumulative_Cases,3260.0
