country,domain,delphi_insample_mae,delphi_outsample_mae,delphi_insample_mape,delphi_outsample_mape,selftune_insample_mae,selftune_outsample_mae,selftune_insample_mape,selftune_outsample_mape,guided_insample_mae,guided_outsample_mae,guided_insample_mape,guided_outsample_mape,selftune_delphi_diff,guided_selftune_diff,guided_delphi_diff,best_method
Australia,Queensland,11.030552160453617,12.883669563984432,1.8733978232214663,1.2215664036533993,63.63472366333008,429.7247619628906,10.561731338500977,40.7476921081543,141.7492218017578,595.05859375,19.336017608642575,56.49538040161133,-416.8410923989062,-165.33383178710938,-582.1749241860156,DELPHI
Jordan,,15.253410203157962,117.06134465160194,4.864197200526679,19.145067661645555,66.97818756103516,108.16382598876952,21.7718505859375,17.575424194335938,232.94395446777344,98.06780242919922,66.81584167480469,18.35662651062012,8.897518662832425,10.096023559570298,18.993542222402723,Past-Guided
Nauru,,555.0650396884796,314.8786826802033,26.39564333619469,6.926027835514848,1718.662353515625,2305.11376953125,48.87176513671875,50.44680404663086,1645.419189453125,2211.09765625,44.20230484008789,48.387996673583984,-1990.2350868510466,94.01611328125,-1896.2189735697966,DELPHI
Mayotte,,38.79671139487739,54.23923969377957,12.379061768501822,3.079775299230628,247.7328948974609,1164.189453125,74.50970458984375,66.21529388427734,188.0404510498047,162.2667236328125,78.40386199951172,8.173395156860352,-1109.9502134312204,1001.9227294921875,-108.02748393903293,DELPHI
Mexico,,105.77265897217411,18242.60093440897,7.439680834045237,28.91216540263368,270.9678649902344,14566.064453125,7.731828212738037,23.753637313842773,464.1800842285156,15743.017578125,13.055209159851074,26.489606857299805,3676.536481283969,-1176.953125,2499.583356283969,Self-tune
Malaysia,,122.05674257127536,338.22200713930107,13.890811216476015,5.097780079341983,86.1967544555664,409.9691162109375,13.607318878173828,6.15873384475708,144.70201110839844,356.400390625,18.60525894165039,5.388631343841553,-71.74710907163643,53.5687255859375,-18.17838348569893,DELPHI
Niger,,60.03514463478864,61.3226421364029,11.88229768018267,6.4646804863102645,93.9145965576172,203.59005737304688,17.243059158325195,21.46341323852539,60.09015274047852,18.376127243041992,13.964432716369627,1.9764559268951416,-142.26741523664398,185.21393013000488,42.946514893360906,Past-Guided
Netherlands,,1303.9225283932503,2191.030429400123,26.935078424088804,5.418691832772272,10804.984375,36542.12890625,147.79647827148438,91.2364273071289,1633.824462890625,3739.328125,66.89225769042969,9.074575424194336,-34351.098476849875,32802.80078125,-1548.297695599877,DELPHI
Guyana,,3.5367595301867567,45.93139841031465,2.338738659338691,15.772006105986936,154.19113159179688,51.31138229370117,105.47341918945312,20.335527420043945,407.9946594238281,360.2159729003906,272.5892639160156,133.79833984375,-5.379983883386522,-308.90459060668945,-314.28457449007595,DELPHI
Italy,,903.0609560198582,8891.380000241452,19.87419033013209,4.608033626711894,833.4450073242188,21449.697265625,5.16866397857666,11.16573429107666,6705.02734375,41627.7890625,14.051605224609377,22.258869171142575,-12558.317265383548,-20178.091796875,-32736.40906225855,DELPHI
Nigeria,,51.750497593447946,1425.5543265150325,9.035932882575588,13.701583638303283,202.86651611328125,1106.8367919921875,43.74317169189453,12.834465026855469,183.2452850341797,2502.55029296875,48.2888069152832,25.093318939208984,318.71753452284497,-1395.7135009765625,-1076.9959664537175,Self-tune
Greenland,,4.954089265030038,111.03972592954858,2.092237957816027,20.42687288685181,88.8747329711914,138.4488525390625,49.14743423461914,25.53715705871582,328.3391418457031,158.4770050048828,145.30418395996094,33.666786193847656,-27.40912660951392,-20.028152465820312,-47.43727907533423,DELPHI
Marshall Islands,,5840.083402137977,6819.781737593759,47.991255679267546,44.51018357486751,10875.74609375,13935.0810546875,83.84700012207031,90.94942474365234,5794.291015625,7010.2744140625,45.977783203125,45.75344467163086,-7115.299317093741,6924.806640625,-190.49267646874068,DELPHI
Pakistan,,211.2171254212444,5227.586899889052,10.602949541733722,11.476077667188513,216.1850433349609,10537.353515625,8.544195175170898,23.70862197875977,394.07916259765625,15120.2255859375,11.989341735839844,36.00434112548828,-5309.766615735948,-4582.8720703125,-9892.638686048449,DELPHI
New Zealand,,16.9730288320392,10.612759717966265,2.644116188445991,0.9217946104116403,159.00389099121094,306.9256286621094,17.559467315673828,26.671226501464844,227.00747680664065,125.18439483642578,24.197345733642575,10.868597030639648,-296.31286894414313,181.7412338256836,-114.57163511845951,DELPHI
San Marino,,26.19163473201926,17.30193293348223,9.25771090215516,2.648203777283809,99.64472198486328,248.22946166992188,37.36141204833984,38.54806137084961,230.30581665039065,113.3109359741211,86.54014587402344,17.586088180541992,-230.92752873643965,134.91852569580078,-96.00900304063886,DELPHI
North Macedonia,,80.59422093138319,211.67063745540523,18.74862369054456,10.9715789556413,412.3874206542969,748.7621459960938,122.1087417602539,40.75643157958984,330.4861145019531,885.912109375,74.61241912841797,48.42259979248047,-537.0915085406886,-137.14996337890625,-674.2414719195948,DELPHI
Japan,,33.00239596317534,1286.427942645834,6.045006174089399,12.567816409167005,125.95652770996094,2663.21484375,33.543495178222656,23.226207733154297,158.04798889160156,5617.142578125,35.38942337036133,50.36713790893555,-1376.786901104166,-2953.927734375,-4330.714635479166,DELPHI
Palau,,136.50857806491413,259.6520244020852,6.532623120175512,6.621619512353217,96.94911193847656,352.7530822753906,11.109944343566896,8.995146751403809,437.5827941894531,1002.65185546875,27.52997589111328,25.59365463256836,-93.10105787330542,-649.8987731933594,-742.9998310666648,DELPHI
Mozambique,,13.423015317666785,259.1630028616997,4.671238809388907,21.152137792218724,199.388671875,502.420654296875,90.45569610595705,43.444602966308594,210.5536956787109,325.1424865722656,98.23726654052734,27.573471069335938,-243.25765143517532,177.27816772460938,-65.97948371056594,DELPHI
Papua New Guinea,,7.474626558736979,9.51367348839558,2.707406008574832,1.762165235119704,96.20664978027344,181.9283142089844,29.7597713470459,34.00981903076172,213.34445190429688,137.97486877441406,68.0652847290039,25.85060691833496,-172.41464072058884,43.95344543457034,-128.4611952860185,DELPHI
Romania,,49.44087852280843,1095.58380250939,2.945599888699685,6.826003155154551,202.0072784423828,1884.3271484375,22.66831588745117,11.657320022583008,215.4752960205078,1996.75732421875,28.59013557434082,12.35086441040039,-788.7433459281101,-112.43017578125,-901.1735217093601,DELPHI
Nepal,,69.47724941769938,6465.656441496674,8.939274407535553,39.50343283215379,288.0760192871094,4251.19482421875,47.83189010620117,27.556962966918945,313.2752380371094,1264.880859375,42.28453063964844,8.234954833984375,2214.4616172779242,2986.31396484375,5200.775582121674,Past-Guided
Namibia,,37.81982094888684,867.2914464340743,4.887630739913765,14.123266486587182,89.27859497070312,2755.962646484375,12.75758171081543,43.884159088134766,133.10699462890625,3046.296875,20.70172500610352,49.25368118286133,-1888.6712000503007,-290.334228515625,-2179.0054285659257,DELPHI
Saint Kitts and Nevis,,10.00830887905761,30.93988669257802,2.9512696364752595,4.823156893942207,107.76632690429688,27.78267288208008,34.97871780395508,4.356637477874756,235.15899658203125,188.33531188964844,65.66242980957031,30.938798904418945,3.1572138104979395,-160.55263900756836,-157.3954251970704,Self-tune
Slovakia,,21.965972537515835,26.46940959245189,3.166505608359079,1.8083556179408369,85.68165588378906,17.15657615661621,24.21540069580078,1.1471314430236816,127.50617980957033,112.68927764892578,33.55423355102539,7.639716625213623,9.312833435835678,-95.53270149230957,-86.2198680564739,Self-tune
Paraguay,,58.34616476976488,106.15608398592548,20.73191385178485,10.046215481026334,215.7762908935547,511.63421630859375,87.3226089477539,48.49923324584961,235.0859222412109,471.92132568359375,113.91674041748048,44.46625900268555,-405.4781323226683,39.712890625,-365.7652416976683,DELPHI
Sierra Leone,,15.295596523738764,149.703975110772,3.165141915222083,10.619001125531415,98.55804443359376,295.76129150390625,35.60076904296875,20.86720085144043,111.91270446777344,269.03955078125,41.35066986083984,18.91925811767578,-146.05731639313424,26.72174072265625,-119.335575670478,DELPHI
Philippines,,82.63242911236993,1915.4953083896696,5.341324151200018,16.190415677099267,242.2327880859375,2373.572998046875,26.82943725585937,19.87599754333496,211.8202362060547,3032.635498046875,32.514244079589844,25.817626953125,-458.0776896572054,-659.0625,-1117.1401896572054,DELPHI
Ireland,,138.20465489275333,327.7821439767703,10.092210005849669,1.4148387306360966,259.9324035644531,1715.383056640625,6.547932624816895,7.47344970703125,512.9569702148438,2354.792236328125,11.965442657470703,10.17532730102539,-1387.6009126638546,-639.4091796875,-2027.0100923513546,DELPHI
Switzerland,,208.7625625579794,165.14032967801847,6.146956179565824,0.5595295524731794,218.60763549804688,347.80242919921875,8.12936782836914,1.1807752847671509,871.995849609375,2763.791259765625,14.73850154876709,9.322257995605469,-182.66209952120028,-2415.9888305664062,-2598.6509300876064,DELPHI
Myanmar,,4.4691763923042265,513.1389336690407,2.721307639517019,176.9243976509019,103.68673706054688,26.367582321166992,61.73114013671875,10.517454147338867,387.1687927246094,374.4636535644531,219.30670166015625,141.30892944335938,486.77135134787375,-348.09607124328613,138.6752801045876,Self-tune
Thailand,,42.36461264136497,51.52260852769636,4.049595853013501,1.710707915631347,42.26347732543945,47.46607208251953,6.830796241760254,1.5771018266677856,84.63312530517578,14.12515640258789,10.73232650756836,0.4721741080284118,4.056536445176832,33.34091567993164,37.39745212510847,Past-Guided
Mauritania,,34.87495423873585,319.300913537753,5.291423898109455,5.455244010992804,152.81541442871094,196.34378051757807,30.5592098236084,3.625382661819458,293.45721435546875,350.2033386230469,42.064449310302734,6.603278636932373,122.95713302017492,-153.8595581054688,-30.902425085293885,Self-tune
Saint Pierre and Miquelon,,40.14577459289321,46.28634461032625,11.922199070930036,3.9521696287970807,281.0780029296875,190.8944091796875,140.3713836669922,17.8575382232666,217.06529235839844,322.0394592285156,86.40657043457031,30.569339752197266,-144.60806456936126,-131.14505004882812,-275.7531146181894,DELPHI
South Africa,,283.8339587685688,765.4570808433209,28.40677365796404,4.302811520560194,234.7362518310547,7307.7177734375,15.680258750915527,42.49467849731445,250.2803192138672,6594.25048828125,17.146268844604492,37.06071472167969,-6542.260692594179,713.46728515625,-5828.793407437929,DELPHI
Sao Tome and Principe,,23.46654491700189,101.43711010269595,6.5679970617523775,14.110265087215115,186.5506134033203,110.10400390625,70.83814239501953,15.410026550292969,483.9734802246094,411.9446105957031,154.17242431640625,57.57646179199219,-8.666893803554046,-301.8406066894531,-310.50750049300717,DELPHI
Tunisia,,24.50042504016346,50.35066927668948,4.252103633531168,4.806241800193572,38.87738800048828,86.11019134521484,7.651402950286865,8.224027633666992,54.23629379272461,126.08893585205078,10.642022132873535,12.036050796508787,-35.759522068525364,-39.97874450683594,-75.73826657536131,DELPHI
Ecuador,,1310.1761147185453,2398.8137106100803,33.62993370739819,7.788034555777909,1261.983642578125,10449.4599609375,22.795618057250977,32.093143463134766,1780.8331298828125,10961.240234375,24.670766830444336,34.05324935913086,-8050.64625032742,-511.7802734375,-8562.42652376492,DELPHI
Solomon Islands,,170.1812479418319,1388.3818291802409,7.575934293139279,13.605810348412868,175.0436248779297,2030.9471435546875,6.0768256187438965,19.95702743530273,277.9813232421875,2183.374755859375,11.105463981628418,21.44316864013672,-642.5653143744466,-152.4276123046875,-794.9929266791341,DELPHI
Saudi Arabia,,551.704857631772,17315.854308161248,24.29203665651216,34.563692658693405,206.05213928222656,4131.142578125,14.03333568572998,10.900256156921388,177.10342407226562,11243.541015625,16.18661117553711,21.108060836791992,13184.711730036248,-7112.3984375,6072.313292536248,Self-tune
Sudan,,42.77087646959862,4458.275934380069,4.395596436303493,49.99300631866687,157.78981018066406,1249.4971923828125,24.782054901123047,14.578025817871094,149.0992889404297,1694.6785888671875,28.558387756347656,20.266645431518555,3208.7787419972565,-445.181396484375,2763.5973455128815,Self-tune
Spain,,7111.8691579281885,14734.465328725228,60.64436767648269,6.69708743791925,64381.24609375,212422.75,154.40765380859375,99.20672607421876,8158.978515625,27500.16015625,89.11225128173828,12.570871353149414,-197688.28467127477,184922.58984375,-12765.694827524772,DELPHI
United Kingdom,,439.50046271517016,29933.3824587612,4.49169308537694,16.325931442700455,1192.1982421875,18630.361328125,11.031698226928713,9.883221626281738,2566.0712890625,32995.109375,20.2540283203125,18.143314361572266,11303.0211306362,-14364.748046875,-3061.7269162388,Self-tune
Puerto Rico,,16.22123570795106,43.35468565884877,2.60461581422552,3.073094151650172,39.82436752319336,66.73458099365234,6.862815856933594,4.759271144866943,131.44383239746094,119.36115264892578,17.93498992919922,9.072378158569336,-23.37989533480357,-52.62657165527344,-76.006466990077,DELPHI
Portugal,,915.9280276670012,910.4189612010878,36.98100883354434,3.381043372668345,7743.90283203125,23209.5546875,140.7708282470703,87.46788024902344,2269.8330078125,4520.0068359375,60.22878646850586,16.623414993286133,-22299.13572629891,18689.5478515625,-3609.5878747364122,DELPHI
Saint Vincent and the Grenadines,,12.461828474049051,188.56845150094836,3.156791281235636,13.24325785869741,260.572998046875,805.105712890625,138.24957275390625,56.661712646484375,228.73110961914065,118.21278381347656,149.47483825683594,8.06371784210205,-616.5372613896766,686.8929290771484,70.3556676874718,Past-Guided
Panama,,41.89655502083239,2517.62487985353,3.8691881817758897,24.50698210311916,132.22926330566406,2023.1214599609373,8.0971097946167,20.6263427734375,219.24185180664065,2088.30712890625,13.70688819885254,21.362201690673828,494.50341989259255,-65.18566894531273,429.3177509472798,Self-tune
United States,Utah,162.13853535517214,367.6499154197168,17.075931749342395,4.952873973569153,183.2127227783203,1502.8643798828125,11.155752182006836,19.14762115478516,234.9820251464844,1531.7025146484375,14.441630363464355,19.41433525085449,-1135.2144644630957,-28.838134765625,-1164.0525992287207,DELPHI
Morocco,,36.031629787383565,156.38840541225403,5.300483834713789,2.152497967413506,91.73140716552734,1073.3406982421875,10.871780395507812,14.991507530212402,319.0130920410156,2034.0599365234373,17.44869613647461,28.86009788513184,-916.9522928299334,-960.7192382812498,-1877.6715311111832,DELPHI
Poland,,130.94695248423318,1091.7907599811529,11.819785811627966,5.816565348290945,164.22998046875,2959.284912109375,7.910365581512451,16.438201904296875,716.4179077148438,3864.685302734375,19.1740779876709,22.09019660949707,-1867.4941521282221,-905.400390625,-2772.894542753222,DELPHI
Iraq,,22.917905626904645,443.01306741646846,3.058090078404509,14.436104545063316,111.23542022705078,1064.6981201171875,32.449790954589844,33.5,123.33867645263672,1052.768798828125,36.47356796264648,33.03512954711914,-621.6850527007191,11.9293212890625,-609.7557314116566,DELPHI
Sweden,,113.44006428054772,1292.3292812607149,6.735704016570273,5.363821032454755,167.11923217773438,3235.7431640625,6.713466167449951,12.595112800598145,306.46356201171875,3944.461669921875,10.197481155395508,15.747748374938965,-1943.4138828017851,-708.718505859375,-2652.13238866116,DELPHI
Lithuania,,17.149133239073468,127.60807414397608,2.683784266385543,8.202365315838742,33.58938217163086,95.78610229492188,6.5140814781188965,6.121133804321289,54.43845748901367,65.68142700195312,10.233308792114258,4.208493709564209,31.821971849054208,30.10467529296875,61.92664714202296,Past-Guided
Tonga,,119.72185485840993,902.0576611456992,10.21339578306616,10.257052789048831,315.88397216796875,2635.02587890625,66.08084106445312,31.62359619140625,267.3509216308594,558.2612915039062,69.386474609375,6.316982746124268,-1732.968217760551,2076.7645874023438,343.7963696417929,Past-Guided
Somalia,,21.142551629036326,72.2200411873368,3.1282903342909987,2.654478450414923,66.50065612792969,510.0884704589844,13.05202579498291,19.32846069335937,289.9154663085937,240.7032623291016,33.90388488769531,9.076138496398926,-437.8684292716476,269.3852081298828,-168.48322114176477,DELPHI
Malawi,,73.79616236514048,348.2262478287253,16.18053722541455,9.385709541878406,79.44400024414062,918.6044921875,19.4311466217041,25.914817810058597,87.39517974853516,1122.1175537109375,21.538074493408203,32.134891510009766,-570.3782443587747,-203.5130615234375,-773.8913058822122,DELPHI
South Sudan,,26.627982415641807,70.38150171726066,4.334100210919926,3.311616174029989,90.06462097167969,81.15345001220703,24.954145431518555,3.810765027999878,264.27838134765625,66.81804656982422,46.74398040771485,3.231593608856201,-10.77194829494637,14.335403442382812,3.563455147436443,Past-Guided
Costa Rica,,20.323868558364747,99.32308316141534,5.074884234593373,10.82349615095637,95.68885040283205,172.67495727539062,30.202789306640625,19.303979873657227,113.61544799804688,27.645736694335938,35.337345123291016,3.066159009933472,-73.35187411397528,145.0292205810547,71.6773464670794,Past-Guided
United States,Illinois,861.6896374391803,10763.191369024482,7.642121176414244,11.981562450928347,1532.641357421875,33871.98828125,14.28159236907959,37.88614654541016,1895.455078125,32234.369140625,17.739641189575195,35.91499328613281,-23108.796912225516,1637.619140625,-21471.177771600516,DELPHI
Slovenia,,77.3308382163554,91.41765146614009,12.742426005486951,6.305128196656281,853.555908203125,408.3514099121094,152.59402465820312,28.20100212097168,594.7627563476562,265.31121826171875,99.7831802368164,18.328977584838867,-316.93375844596926,143.04019165039062,-173.89356679557866,DELPHI
Ukraine,,441.50129287548367,1155.5139335681563,28.72818258698577,6.7638065565229,3093.516357421875,15209.1923828125,136.75108337402344,92.30398559570312,1003.9366455078124,8012.3173828125,67.56367492675781,47.37837600708008,-14053.678449244344,7196.875,-6856.803449244344,DELPHI
Suriname,,15.690513934872218,78.54042798756873,4.455930929338757,3.212634855373316,117.44056701660156,311.9887390136719,42.8564682006836,12.783573150634766,169.07699584960938,756.766845703125,53.73841094970703,34.205753326416016,-233.44831102610314,-444.7781066894531,-678.2264177155563,DELPHI
United States,Wisconsin,57.63796417454614,34141.282957004405,4.726191090200631,227.63247973443225,247.70660400390625,4639.6728515625,10.233929634094238,35.81204605102539,594.325927734375,5593.2099609375,19.59889793395996,43.95860290527344,29501.610105441905,-953.537109375,28548.072996066905,Self-tune
Saint Lucia,,11.92070308472918,64.57384066621142,5.992106594238359,16.376367717330464,79.50794982910156,49.45987319946289,43.02837371826172,12.603730201721191,346.9201965332031,290.0222473144531,163.16525268554688,85.46743774414062,15.113967466748534,-240.56237411499023,-225.4484066482417,Self-tune
Sri Lanka,,60.67482839450645,146.92106855388477,21.66057571349945,13.05526759712544,214.6376800537109,672.6295166015625,95.58604431152344,53.26673889160156,227.0671539306641,652.5374755859375,116.0561981201172,52.21572113037109,-525.7084480476777,20.092041015625,-505.61640703205273,DELPHI
Tuvalu,,394.4821013241455,406.8087425842244,20.93515924756064,14.638673716596774,1598.44091796875,2155.99609375,71.74085998535156,77.58172607421875,1321.1365966796875,1763.0235595703125,63.33385848999024,63.44093704223633,-1749.1873511657757,392.9725341796875,-1356.2148169860882,DELPHI
Peru,,382.0791809328164,51187.49843490785,17.94372581454842,49.94542972322856,677.9526977539062,22271.9296875,25.823959350585938,23.98076820373535,1732.9700927734375,26171.580078125,39.174598693847656,30.70953369140625,28915.56874740785,-3899.650390625,25015.91835678285,Self-tune
United States,California,266.321820422372,6826.873278330825,5.486237059351843,10.653993230339474,635.19189453125,15377.71484375,19.72092628479004,23.498315811157227,906.5538330078124,17154.44921875,26.373443603515625,26.597768783569336,-8550.841565419174,-1776.734375,-10327.575940419174,DELPHI
United States,,1486.6561933302903,174325.86177639023,13.84076646749348,14.831616204826048,5013.66015625,208896.890625,9.345807075500488,17.915098190307617,36300.58203125,360635.125,27.4813232421875,32.56177520751953,-34571.02884860977,-151738.234375,-186309.26322360977,DELPHI
United States,Nebraska,82.35827940710432,1643.2587645603166,7.41415914370748,12.173646421523138,231.8350067138672,4806.01171875,22.326740264892575,38.79595184326172,185.25607299804688,974.832763671875,22.658580780029297,8.63475227355957,-3162.7529541896834,3831.178955078125,668.4260008884416,Past-Guided
Samoa,,273.08917761615265,485.4526130583323,9.98436756558728,3.955636950436805,3017.780029296875,9793.1875,50.930782318115234,81.21965026855469,2306.1611328125,7209.443359375,41.3117790222168,60.19244003295898,-9307.734886941667,2583.744140625,-6723.990746316667,DELPHI
United States,Massachusetts,397.4801262942459,4523.857533240477,4.425091466030756,5.527541914556181,983.2028198242188,9611.390625,33.273677825927734,12.026453971862791,1018.1824340820312,14271.322265625,43.06158447265625,18.22275161743164,-5087.533091759523,-4659.931640625,-9747.464732384524,DELPHI
United States,Rhode Island,56.3241967243402,751.0461266522954,3.283225489126771,5.393551528694122,180.746826171875,1212.8223876953125,20.160783767700195,8.696969985961914,428.3311462402344,1332.889404296875,27.517934799194336,9.699179649353027,-461.77626104301714,-120.0670166015625,-581.8432776445796,DELPHI
United States,North Carolina,56.202074093008,6776.949332938329,2.2354341293059794,31.619784951655028,335.7723693847656,5377.40966796875,11.508065223693848,26.353111267089844,398.1343383789063,4405.9169921875,13.469803810119627,20.9677734375,1399.5396649695786,971.49267578125,2371.0323407508286,Past-Guided
United States,Florida,128.7649417149091,3500.800662424704,5.414831613615329,7.673601180599866,468.3816223144531,7409.94091796875,4.825669765472412,16.65791130065918,739.5050048828125,8764.6943359375,10.841957092285156,19.78879737854004,-3909.140255544046,-1354.75341796875,-5263.893673512795,DELPHI
United States,Arizona,48.51336723312436,6802.500522102653,2.8629720890149697,41.22190101883784,336.77178955078125,4545.62841796875,13.217183113098145,30.001766204833984,820.9775390625,5849.78759765625,22.59787368774414,39.53480529785156,2256.872104133903,-1304.1591796875,952.7129244464031,Self-tune
United States,New York,2444.906075383868,7504.870512728687,53.66634441828138,2.2706108167294574,3819.46923828125,43348.375,20.901689529418945,13.177305221557615,10201.9990234375,71869.0546875,33.83104705810547,21.973934173583984,-35843.50448727131,-28520.6796875,-64364.18417477131,DELPHI
United States,Vermont,21.057893477916725,55.62873504389901,4.384943529025252,5.795632614753298,63.52584838867188,148.466552734375,15.277549743652344,15.562026023864746,109.31558990478516,222.7747802734375,23.315414428710938,23.37070083618164,-92.83781769047599,-74.3082275390625,-167.1460452295385,DELPHI
Serbia,,142.51607954312993,513.4717178358432,12.403384670793454,4.854653094049619,161.77772521972656,366.0588073730469,11.790742874145508,3.5528993606567383,438.6802978515625,621.0784912109375,19.029451370239254,5.828298091888428,147.41291046279628,-255.01968383789062,-107.60677337509435,Self-tune
Norway,,232.01547943766752,1495.7404283912826,21.469915975551075,18.679288469902644,103.5048599243164,371.3540649414063,8.706716537475586,4.689126014709473,137.70823669433594,542.2767333984375,11.25777816772461,6.850871562957764,1124.3863634498764,-170.9226684570312,953.4636949928451,Self-tune
United States,Nevada,53.266619027001646,338.2739913882749,4.392294646294912,4.738296764637159,155.14442443847656,1358.2528076171875,13.434735298156738,18.442169189453125,683.5986328125,733.5315551757812,31.07547378540039,11.269672393798828,-1019.9788162289126,624.7212524414062,-395.25756378750634,DELPHI
United States,Tennessee,345.4370692004716,14251.003230389815,20.304317792153142,73.57622738629335,461.2508850097656,4760.1484375,10.874062538146973,26.330440521240234,418.66156005859375,4531.79736328125,11.708352088928224,24.996313095092773,9490.854792889815,228.35107421875,9719.205867108565,Past-Guided
United States,Colorado,450.7260372055775,4101.108965269113,39.401105418836345,19.29301123174572,394.3127746582031,5034.4931640625,15.341988563537598,24.583526611328125,454.81878662109375,4312.4423828125,21.15887260437012,20.881908416748047,-933.3841987933874,722.05078125,-211.33341754338744,DELPHI
Tajikistan,,99.4989434755218,516.000537778539,7.19993751481993,8.424167988366836,78.16374206542969,511.4415588378906,4.911623954772949,8.32922077178955,192.88558959960935,709.0791015625,11.95210075378418,11.607149124145508,4.5589789406483305,-197.63754272460938,-193.07856378396104,Self-tune
Canada,British Columbia,21.59061986953943,1211.2241786673592,2.926678754581087,49.60225178565149,91.34585571289062,325.34625244140625,10.016069412231444,13.610008239746094,170.69688415527344,275.404296875,17.35403060913086,11.451181411743164,885.8779262259529,49.94195556640625,935.8198817923592,Past-Guided
United States,Alaska,10.220863665257903,49.75189118838105,4.056357274610976,10.2691246138524,80.86962890625,40.571075439453125,34.880226135253906,8.18074893951416,263.3672790527344,190.7174530029297,98.35707092285156,45.60174560546875,9.180815748927927,-150.14637756347656,-140.96556181454864,Self-tune
United States,Connecticut,262.57863489694233,1566.253717744412,6.290213914156769,4.007295774893994,408.4332580566406,4459.201171875,8.936071395874023,11.624513626098633,546.5648803710938,5375.9326171875,14.477859497070312,14.10107421875,-2892.947454130588,-916.7314453125,-3809.678899443088,DELPHI
United States,New Mexico,36.53850258191576,957.8398489181168,3.361418419101978,13.392525991422811,101.1359634399414,1172.455078125,12.88315773010254,16.575288772583008,115.82693481445312,1453.7078857421875,16.97154426574707,20.82900619506836,-214.6152292068832,-281.2528076171875,-495.8680368240707,DELPHI
United States,Hawaii,3.85965642539664,8.207412819863766,0.9301841814705653,1.287206552507668,50.62971878051758,38.39580154418945,16.26698875427246,6.04863977432251,95.76372528076172,75.00370788574219,26.62415313720703,11.793994903564451,-30.188388724325687,-36.607906341552734,-66.79629506587843,DELPHI
Nicaragua,,223.43948425383488,260.8961276398102,25.249537227123163,9.389998402941911,583.6256103515625,543.5469360351562,93.90543365478516,19.1853141784668,343.37213134765625,658.12109375,53.50169372558594,23.50758171081543,-282.6508083953461,-114.57415771484375,-397.2249661101898,DELPHI
United States,Missouri,133.46400401574007,1045.6643909659597,4.055588844435599,8.895844665286196,297.3962707519531,2228.884521484375,9.496439933776855,18.99592399597168,326.4864501953125,2312.440185546875,10.838726043701172,19.67257308959961,-1183.2201305184153,-83.5556640625,-1266.7757945809153,DELPHI
Uzbekistan,,595.5221223250021,2938.6294892386186,16.50797190148756,16.731766143933203,4886.4697265625,5709.8759765625,182.86827087402344,32.85787582397461,2578.82080078125,1571.676513671875,92.32936096191406,8.755890846252441,-2771.2464873238814,4138.199462890625,1366.9529755667436,Past-Guided
United States,Pennsylvania,251.07018105604308,12923.41010817896,10.861753982096012,19.016100437895147,795.2925415039062,12329.109375,6.8035407066345215,18.980785369873047,1352.329345703125,14915.017578125,14.206082344055176,23.034765243530277,594.3007331789595,-2585.908203125,-1991.6074699460405,Self-tune
United States,Maine,17.373207881602003,123.81863143589813,3.347407451578499,5.728493414548689,68.21217346191406,521.2009887695312,19.21896743774414,26.375932693481445,92.55458068847656,530.2977294921875,25.30173110961914,26.97445297241211,-397.38235733363314,-9.09674072265625,-406.4790980562894,DELPHI
United States,Michigan,451.5534042834695,1680.2847963901377,6.678438621067845,3.146699782385155,783.1021118164062,8133.79736328125,3.0481653213500977,15.808073043823242,2486.127197265625,12797.6748046875,12.82858657836914,25.039764404296875,-6453.512566891112,-4663.87744140625,-11117.390008297363,DELPHI
United States,Arkansas,112.69488668473224,1337.875707570792,9.60893839064074,23.818842400065,87.6019287109375,1028.8782958984375,9.543591499328612,17.813392639160156,113.84366607666016,911.131103515625,14.812785148620604,15.70025634765625,308.9974116723545,117.7471923828125,426.744604055167,Past-Guided
United States,District of Columbia,51.94362951297532,7383.889788259956,4.543778206744786,88.70947964674475,140.13168334960938,1428.6500244140625,12.45199966430664,18.136415481567383,185.0839080810547,1102.6962890625,16.929973602294922,13.72512912750244,5955.239763845893,325.9537353515625,6281.193499197456,Past-Guided
United States,Minnesota,57.383066453383314,104693.2964900364,5.286906453615954,506.7229700739248,119.73857879638672,3533.2568359375,12.297685623168944,19.794921875,208.91253662109372,6585.392578125,17.126758575439453,37.37452697753906,101160.0396540989,-3052.1357421875,98107.9039119114,Self-tune
United States,Iowa,120.785407910587,1285.6043624766755,8.728865801424334,7.1849247211773655,148.3583221435547,3668.8505859375,12.430977821350098,22.889205932617188,254.26876831054688,3633.5,16.86235809326172,23.26412582397461,-2383.2462234608247,35.3505859375,-2347.8956375233247,DELPHI
Vanuatu,,127.09135438160536,766.5813546995325,6.447009041957289,9.61327299303264,172.18197631835938,746.6509399414062,15.521117210388184,9.313759803771973,240.9995574951172,1258.35205078125,26.3571891784668,15.89979362487793,19.93041475812629,-511.70111083984375,-491.77069608171746,Self-tune
United States,Louisiana,429.2575193227794,4252.703288905072,31.239114571837355,12.478166950724557,641.7330322265625,2690.38818359375,12.229965209960938,7.75912618637085,963.4896850585938,6735.173828125,16.598356246948242,20.081024169921875,1562.3151053113224,-4044.78564453125,-2482.4705392199276,Self-tune
