alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3,country,domain,last_15_days_mape,year
0.3680963046850907,1.9923839277817557,0.007271516562905811,0.14995898751363043,0.031247708525890094,3.4449210864797872,0.006777673400273151,165.51986835879097,1.0745772507467122,19.10035961832956,0.7577839636007115,0.003091523712341076,United States,Nebraska,0.2626391526862162,2010
0.3592763212948723,0.7452740793857234,0.04400463306072984,0.09949716304675668,0.016941431445881044,1.4361535507184615,0.031052488436127672,78.85033666407814,2.022359657135264,73.95624829196025,1.1203145794156784,0.004005120121650926,United States,North Dakota,2.4047396131831067,2011
0.40518364277032465,0.6123353823035984,0.0,0.01887327831732777,0.2639486711609785,4.357694015375645,0.14137025086395907,103.72312540883672,0.28161399281672295,56.67501129696023,0.4485820146997703,0.0021262620274747385,United States,Nevada,1.2802547787205691,2011
0.42331437041036174,1.9522827105564855,0.1331289104083118,0.0676452154448603,0.15471142119015419,0.7933701641166888,0.09651231750041261,6.199796080503562,3.5018774365075984,13.753098122326636,1.5015679838629705,0.04621463818967638,United States,Ohio,2.922146839061878,2011
0.40724679022468724,0.5509687534832719,0.0,0.3275236637611557,0.14600432545926287,1.9941701225227848,0.18000176841956408,86.00592950556225,1.3366398322563409,50.273785331680244,0.23789508163893558,0.001280452907302538,United States,Alaska,0.6175915960610739,2010
0.5381225755621338,1.9396453682768753,0.2709928724163944,0.29683947376427094,0.3111608420279838,1.9028512032526428,0.19966039706098873,99.65450068018419,1.8368517085348035,62.9528867451516,0.7230046605837339,0.0091009044863672,United States,Georgia,0.8777228005111511,2010
0.39255452536235375,0.27112910445859484,0.0,0.15392755860347251,0.011429978059115893,0.3402595683227778,0.04426498618414512,82.23152359704228,3.998493308459726,73.92822951268504,0.18068507112298926,0.007966903359180167,United States,Kentucky,3.5033162666497337,2010
0.44629462789333424,1.765001661341657,0.1097290737980781,0.2970106008437106,0.13941360437935252,3.9339590719535136,0.19999998552509238,4.411416875429951,1.8569235258229113,59.73194839648932,2.0,0.2190468429974101,United States,Alabama,0.9242579593930852,2010
0.374114209365245,1.929347852797946,0.0,0.18421376164130393,0.08644388503908951,4.4999822610977365,0.08470687320668345,0.4274830382250897,3.33462571205586,0.8813545815409981,0.44765026312604883,0.4182394178646409,United States,Kansas,0.733072798121616,2010
0.42101537431656316,1.6259886621304,0.1486961316256156,0.025672792019717124,2.5649848409525777e-05,2.3116199288932746,0.04886564002899212,323.7818082353198,2.77050417946581,51.813167027371755,1.016823824412749,0.004321291774220897,United States,Arizona,2.0245027484944025,2010
0.3647882495776127,1.2187438266886108,0.02947848639271071,0.17329117914848527,0.3088334566906185,1.1602392548934368,0.1280880066605983,200.6028647415252,1.110448953957893,50.55429100788058,0.35882439150005485,0.007955369871180116,United States,Massachusetts,2.725989029407843,2010
0.461813273903788,1.213766987425879,0.0,0.3519854527015398,0.14546785797767117,0.5962792361402223,0.014916539750710844,160.49837863179823,1.5595604487079633,1.4023323164101869,0.26778919095073617,0.00038803041551662906,United States,Ohio,19.475647743369944,2010
0.3959680677343179,1.8167043497734054,0.17605737983047873,0.20339323768843112,0.15821711376639536,3.5006723392315715,0.19999975355603275,67.53183516842569,3.39708443031971,78.2174450050919,0.8262801160343543,0.006119124626986658,United States,Wyoming,4.306684201753055,2011
0.3838944861702105,1.9455755457853803,0.061237848565780136,0.2580547864950284,0.3114551213662463,2.805091560578538,0.00017367940372028804,52.22851304731603,0.7278211445305167,0.0008774691914510807,0.8157118286378906,0.009588533078499491,United States,New York,1.7558067529462522,2011
0.3498747140580462,1.6461438616563555,0.0,0.03793824470901997,0.058610931623692665,0.8558791915646958,0.03359632301857206,66.99035008980786,2.2059332458387098,72.5726846553933,0.11584809434696552,0.007229161184895346,United States,Oregon,0.3350436389917671,2010
0.39537818031231176,1.7557296395165762,0.0,0.00021347451312392351,0.21468852003409336,0.04831037845735236,0.005843915133237104,31.476500724508885,3.5675334870830753,80.01239588087753,0.025981902309100136,0.017017503200331238,United States,Oklahoma,0.843006791608353,2010
0.5757060125197812,1.5810362195955694,0.21932476860958894,0.05205028709153026,0.04512990479598478,2.688116249680014,0.13753001148618932,356.56726556613745,1.869038712233453,35.427490855550715,0.11193307130876162,0.0006926904523064595,United States,New York,0.3275543258276373,2010
0.47092019167626714,0.008315199626720267,0.3585600301537814,0.001057193876017104,0.11604903031369225,4.410735831271946,0.12005714137693456,0.3224481750864626,3.044252101286307,75.10484938744207,1.237343662813404,0.9774368683811033,United States,Wisconsin,0.3890176794627443,2010
0.39732825671271577,1.6893996500468158,0.1678041698890741,0.22577874949701046,0.03433628429258851,1.0157548280054205,0.19998991104892916,55.45566519883028,2.2959742147250317,47.89814393886701,0.6317185817189213,0.004370068563454875,United States,Wisconsin,2.7626713235449802,2011
0.49854904813200257,0.9893876369598595,0.09304428056332173,0.2002133982204719,0.07246044787830797,1.7586683649150578,0.1076136267509651,236.59023390755738,6.740537763071179,1.0545496581307843,0.5704106144313101,0.00035543424157698315,United States,Mississippi,6.87661970286198,2010
0.5879879037671425,0.40044083246947754,0.37790874277680164,0.035548765561167976,0.30935107586742,2.2331949610008888,0.0006817683476451164,3.0438347053087966,5.51059300956407,80.06566374957087,0.14314064099650547,0.07079580644392974,United States,Utah,2.483107357955132,2010
0.3486398275208275,0.36844213039495577,0.030851435894727667,0.028986421849269046,0.042851593175366284,3.964678629942095,0.03590422530959891,346.3951798760877,1.4414187136975911,60.00016449484291,1.7026799439578613,0.004192590904825591,United States,New Jersey,2.4821770647072796,2010
0.4719483790858275,1.9865843076502132,0.11698557934464365,0.023699693026494068,0.17839409451220595,0.22847419624282447,0.14182019561185402,323.3576921494607,3.5937784959140076,24.397325705490022,0.6614282078173517,0.001593432961239589,United States,Utah,1.9384593660888214,2011
0.3531900156249889,0.3482879093519533,0.0,0.27749973137113726,0.2703557187230666,1.6564619103497864,0.19999869243112758,1.2886826506585651,3.1163963000910133,83.46936842336493,0.07059241276704453,0.38416084485752555,United States,Minnesota,2.452951207528302,2010
0.4131588281270146,1.4655793090178797,0.004711052659574611,0.23382751286513564,0.28373078719513495,2.5702391239965467,0.09132067590657625,120.11977639563166,3.188878620025349,65.78888245549815,0.4817102294894209,0.003442478634867538,United States,Arkansas,0.8455042215065777,2010
0.3760616153301343,1.3407379003005293,0.0664778493463636,0.2765785731941781,0.3196748923620051,1.4232921758288934,0.15610417826405726,170.76601043818565,3.7153280892340717,79.86094621050867,1.1298635739399823,0.006894294095252343,United States,North Carolina,2.412999615105612,2010
0.5268532322052857,1.983267758929059,1.0,0.09765777326237997,0.19586753719218175,1.1052097961835499,0.1281605837910275,1.9560698095377749,2.56506775469121,192.91022005226677,0.49533640927152334,0.10967035071095105,United States,Montana,3.3978575089062137,2011
0.4108070422219578,1.0553902368414028,0.02428206552406936,0.10359937265471403,0.022766022370786898,2.0724607404332196,7.829849563183112e-05,4.67939745047703,3.454393055024297,5.240546838964449e-05,0.2653006344620841,0.031213469628547038,United States,New Mexico,0.9512757435963413,2011
0.44277813217215056,0.25761259183764684,0.23496763016525127,0.28154938960021964,0.2886512879392673,0.7318960935245105,0.19999263023286185,0.24766217197650361,6.843395347913676,76.76984577271027,1.0034663920438418,0.7912523347082605,United States,Rhode Island,0.8883580443027318,2010
0.4265682997759625,0.26030555832006197,0.08320210438531506,0.12072746953636745,0.20445476456986594,1.4941413558415035,0.004076776403830361,17.227050596377058,1.3165812146516496,58.98047733252647,1.9997312755170795,0.02026454681382895,United States,Pennsylvania,0.6840979891872843,2011
0.3796738474585665,1.9506829590581927,0.025068399194299682,0.23397178107766795,0.09196591115553547,2.919196220459223,0.08252221645094127,63.46946777542284,0.589455392950826,74.88829162795417,1.0172042411182867,0.023497121979669737,United States,Pennsylvania,2.231945707743659,2010
0.4205646418875673,1.682611249816995,0.13258274099613251,0.28467821486681627,0.019099767735163614,2.517064052712352,0.10738634247479155,12.920116748027052,0.9862651258435964,63.685452370354014,1.9538210052923246,0.025065564494980846,United States,Vermont,1.0719730240302325,2010
0.7093665096961372,1.9331759722497455,0.27285688445953515,0.4905010022171757,0.0011425380661230543,1.3922540323727237,0.15804508736751832,27.32207996277012,5.458329167125429,193.0622567958277,1.1675435071584879,0.0019499290462836993,United States,Indiana,2.393027354411834,2011
0.34785738692654294,0.32657596223059393,0.00010665151487862256,0.3270535317492626,0.010002730145255991,0.9185419100819838,0.1999788934743231,32.746517654332145,3.9555296170247787,62.2162910626465,0.9181273987493284,0.01818710485262015,United States,Nebraska,6.891887789726583,2011
0.7401329914624917,1.5026314424094875,0.3593659880358183,0.3232079268553781,0.266308335308716,4.499988616930222,0.19999465025695048,46.969143903074084,5.2160748601988605,171.31512511747428,0.008172737333057789,0.00036328614963556825,United States,Connecticut,3.8489892486421726,2011
0.17037453778827902,0.0,0.46279733965304476,0.19242665390597416,0.02041056533014469,1.6689027915030916,0.17996697173475285,0.3350064997777172,8.22,36.67621539271202,2.0,0.6728132108454751,United States,Montana,2.834115480591176,2012
0.45112559831589466,0.7203186156159407,0.06344938880926648,0.125830982140512,0.026261645061258783,4.0630502164355375,0.05365107818602278,133.33585979903046,3.219790298412134,70.62612956102718,0.4072652206553782,0.0011448903311932395,United States,Wyoming,0.570880271453347,2010
0.3297894594472752,0.00014769558151206687,0.0006414300435097899,0.22673369696381146,0.010636473833396607,3.47853027759512,0.2,5.996395669392884,1.5872696396351156,68.89434045770372,1.9997029581288324,0.09949286302686118,United States,Hawaii,6.157757924646446,2010
0.5887646579933666,1.4223846394968509e-06,0.046400744767238065,0.2757347560099927,0.028780164132360172,1.5423490047636825,0.05666796743322007,91.87937615323754,7.502325680373815,6.975934840935249,0.8989794965239759,3.768998587524594e-05,United States,South Carolina,20.512017577299034,2010
0.3610265557775764,1.3297362791452585,0.0,0.2666744974052226,0.30464911994304694,2.4301044441832107,0.2,7.510896152527117,1.9911648395671584,88.57834799366515,1.7815468029326298,0.17497572649326884,United States,Texas,2.807177024053766,2010
0.456990216279227,1.9119147403706311,0.27268181368582745,0.2390222316516025,0.2800044482685608,3.764198064838075,0.10583573283388581,129.78757039387665,1.2544508642577625,79.0968880004495,1.999994018087468,0.008142707244276326,United States,West Virginia,1.5511057887744089,2010
0.3947835624849527,0.587342793209483,0.018280784263968713,0.4054191190913816,0.25842408140916445,1.920043591208808,0.09234969420011425,420.6992365654403,4.354889151155609,2.517585477507434e-06,0.6531646775789666,0.000596363486428934,United States,Colorado,1.415852222214199,2011
0.4611727580687068,1.9920884213394217,0.054619499861617044,0.22778541591598173,0.12043817503755609,2.666374472368523,0.07385642892783136,114.35440062686322,2.0247305944352836,63.841466116174054,0.1674385400807048,0.0010151427184503458,United States,Connecticut,1.4134325559589438,2010
0.3828770083784285,0.07384305649888272,0.6301379811398117,0.18857386253697309,0.32,0.8701242883020186,0.2,1.5587407844339352,6.632516715325314,5.400884710051536,0.24069185367895818,0.07493453721921668,United States,North Dakota,0.9051243363815716,2010
0.38938503946370073,1.6094476443396388,0.0,0.31283788495970494,0.08780211613223877,2.5540813523069437,0.06788368266806746,48.361533982852684,1.165053797375327,89.50013126476887,1.99902831191669,0.01720512963188309,United States,Missouri,0.7031493365466119,2010
0.40538052277001874,1.2712849357172922,0.06890331579646693,0.008170604695485695,0.010920500383133188,0.03977685111282932,0.2,22.952093630829484,7.2003079254543945,89.6975334193126,1.955482519468842,0.05392292321995797,United States,California,1.247956693398519,2010
0.5650656983761484,1.4610905962777019,0.09972191359819962,0.07211509255989,0.0224097450862172,4.196736982884,0.025396450565538516,8.801146051349416,1.033550011298157,140.50966699954222,1.4436445782611758,0.024645604727123824,United States,New York,6.381291973209367,2012
0.4319868693173545,1.3058627883902465,0.02024570610801855,0.14324638167570952,0.22117612517075086,1.910208515505651,0.09405712205101861,253.32866791084362,0.1675638800258206,72.20055785996136,1.1115180591101073,0.0033238115072711286,United States,Nevada,0.9529838173868174,2010
0.4067289879883116,1.8950065669357317,0.0,0.00801641334500669,0.3198104496808518,4.49975426663567,0.1998282422460069,42.550655778781646,0.16775988987147805,128.04168440335945,0.7246472100434995,0.007434125036560594,United States,Michigan,0.5900912140087292,2011
0.5334825285417593,1.3403563129473217,0.17137018555096895,0.013634855626150966,0.10382219566968721,0.144104843565039,0.08916402844445377,109.3580434293261,7.198844384201211,37.77542867692993,1.7453719519692235,0.000156343888231215,United States,Hawaii,6.349749198404829,2011
0.38161233738275313,0.1805766761765959,0.0,0.004887141306073817,0.012807203405278621,4.499986723585402,0.10524803523231108,437.67956199727456,5.722699723107436,179.52887278521,0.6435898687480064,0.0022470301000962565,United States,Texas,1.0115210935159211,2012
0.42300211662826104,1.054130960961145,0.01172062680944969,0.27362472442578983,0.31923965972793406,4.486956599486183,0.1981861861356342,40.15997466399608,1.8540168623329292,81.4356034235982,0.984738361547965,0.010234203697511324,United States,Tennessee,1.0964695429393938,2010
0.43374607496901113,0.3850284880356438,0.22400335749689027,0.285462971445819,0.11288180313378181,2.269233414462336,0.2,62.857993304501406,2.4531817235112063,73.25306528526731,1.9298343618673321,0.0016776029990241406,United States,Delaware,2.231168507798534,2011
0.40434514154867357,1.171467764735766,0.0,0.14183979445319644,0.009495180621605757,3.3304354052754963,0.19895403662108802,0.7351339821591447,8.210935693074713,0.6310466737582352,0.4561050014726127,0.1155696518915868,United States,New Jersey,3.859277328072461,2012
0.4378969218603472,0.34305923256806636,0.0,0.11045566231477548,0.022997188611331938,0.5673251136081786,0.18428234181494976,399.56456201623143,0.7197314205838664,0.020586776191820078,0.814527740397808,0.0003756784169089182,United States,Maryland,10.455455773969682,2011
0.45705196823838,1.1721200411704678,0.1219832670607168,0.2954979326965741,0.31994813575002284,3.595369541691271,0.2,3.1548183475621348,0.8990229091963461,87.3688881637766,2.0,0.07801582481358713,United States,New Jersey,2.454607277173081,2011
0.3936192314313826,1.3410513733321086,0.0,0.004190385908084515,0.32,4.452944084446612,0.01790867114996142,43.27224271981963,0.6726816282468455,208.15335951837523,1.586254758105435,0.018853363258680183,United States,,0.7379654427151829,2011
0.3910236122896057,1.9999573942293376,0.06457569156227216,0.06265275920208924,0.31704325155572244,4.4331429047113415,0.00036876953075239886,0.6855862324337709,7.763220571334326,5.0807009671201573e-05,1.700117897019931,0.12767345353213583,United States,Arkansas,0.5409185192974806,2011
0.6438010652209847,0.0,0.9417215297678326,0.4810873467304509,0.05060686894454978,4.499566818427504,0.19999724378683809,122.08427599958608,2.4739918733249437,67.38315180232053,2.0,0.00177783141720687,United States,Alaska,1.4269299642062145,2011
0.5828261481261572,0.9305124212759828,0.2499646923123925,0.28033300302206543,0.09237403766391072,1.1107223618101558,0.042148640822948856,27.05539856319307,1.0709910201218018,62.35352605567239,0.20114571424433647,0.0036853112138601485,United States,Minnesota,0.3255701515580746,2011
0.43523245132965943,1.2977272326776674,0.0,0.4560405164885205,0.3041771325995108,4.309549277651481,0.06997842925575427,91.90943385359206,5.387208181567326,9.714439571984235,0.26326187654001654,0.0006534687385274794,United States,North Carolina,5.189359342349744,2012
0.4544179176108177,0.9574000035282715,0.07748945711213365,0.24863675416480205,0.038467200359089876,2.4133152565870604,0.12215844241418826,58.18957497993438,4.412068096498977,138.71344565097206,1.5202023278050767,0.009040768935653757,United States,Missouri,1.0104469395832938,2012
0.504667428968804,1.8087747834509589,0.40394877343436464,0.008868407649592847,0.1284055605974138,2.0510630946617043,0.09575396078347383,45.03105278269601,6.829967087608053,74.20102735132174,1.4716263860846672,0.012609557668254048,United States,Louisiana,1.5944857200054503,2011
0.5134837504144291,2.0,1.0,0.31375718756654947,0.20672831520336854,0.24061792298036447,0.19998600613957385,148.74706486699182,2.492956377020495,32.76621424067621,1.009056506753804,0.005266600893014396,United States,,5.67606109701554,2010
0.3348929155027727,0.9359523642514124,0.14222004732171784,0.18683216117640225,0.18489712059898197,2.6704428635051594,0.1825652487284908,164.78982348665284,3.0238969842833696,57.99046121106991,1.8927638444144084,0.002917084916589941,United States,Washington,5.87453654984998,2010
0.4167547856997063,1.813191882639672,0.012832935284626859,0.13197983460846224,0.05853819998503133,4.399914551066214,0.1417801853642746,0.07325909694042422,0.11698618083252477,134.21439436700143,1.7868065316277488,0.9718541265314915,United States,Alaska,1.8591556675736567,2012
1.0,2.0,0.5496983976530989,0.19198976323614472,0.31991550770408383,2.8512942887924,0.0012360490819826068,2.0459736998936036,8.219842148851228,91.82812425422838,1.0219610367832226,0.006630589545196585,United States,North Dakota,2.1427661356161303,2012
0.45732812998604433,0.3502911765033607,0.0005117040547506325,0.2469006936352852,0.2441184830591485,2.2119136368264547,0.0004671994201224464,2.1320367485495857,5.022349073969833,136.5317404376533,1.1547892167179876,0.08425769611181878,United States,Tennessee,3.258471971004403,2012
0.48185886763814056,0.6473855442758302,0.13440870017126338,0.010636660129013542,0.0457660838383859,4.45231964797614,0.11223322339412269,323.3752654461241,2.286992617761929,67.00978581092258,0.8314940122152752,0.0007363944543396023,United States,Pennsylvania,2.3717436066849324,2012
0.5345609165361759,1.8875899638459919,0.20801540899259502,0.5006345541437316,0.12078227372295644,2.021312137208561,0.17036584210142355,41.04251087618231,4.7108466192879614,99.51637978611473,1.09025081148787,0.003956023220860066,United States,South Dakota,5.51945044588142,2012
0.464194678707351,1.3669964566800588,0.06736631883738159,0.22625912851776914,0.15377321113652842,4.128088553831009,0.06824659125970146,30.910231082082188,8.219773497601322,92.90153359302747,1.5419661263927114,0.006630009562898875,United States,District of Columbia,2.192956017075961,2011
0.43364454773732486,1.560200609245742,0.10485375908008983,0.281678284137653,0.22906081256195213,4.452529125710533,0.01163284311652008,14.34461784732841,0.7195824488561292,76.3370883999007,0.35564828946624205,0.05678046477236333,United States,Mississippi,0.06939917031432088,2011
0.39452863859099796,1.7566565015605575,0.0,0.0045361576164661965,0.05027475081862704,4.499838627043422,0.006996048729607617,454.0,6.173214139292682,147.4373511738566,1.2276885914269666,0.0017887054712695174,United States,Virginia,0.8639911429853613,2012
0.37880477345681635,0.8691119579050639,0.001972786551973708,0.02744104979230519,0.19242452785859077,1.5889314489980988,0.02559964716879959,439.79162278757786,1.6208932676424874,84.27493735224449,1.967668812779617,0.002275384588278089,United States,Illinois,2.666234195654373,2011
0.3865717931995913,1.0964586276482136,0.0,0.0980661012183509,0.21793682951163115,2.9876403463608616,0.1998397280005715,14.55735525584405,3.122483395555362,4.262082547245882,0.6527212456349161,0.007732121214775106,United States,Idaho,0.5613147062095197,2011
1.0,2.0,0.40424609011214574,0.008301011874566777,0.31294805039473944,3.590869102701914,0.020870968340340856,10.1456426412188,3.360649049836356,106.14076396812231,1.167305102888534,0.0010887412301252403,United States,South Carolina,1.8786101635728314,2012
0.3595751431945246,1.0356914545191365,0.0,0.4658128808308585,0.004281156962980316,0.4509962075915659,0.01712910974905024,184.52986432396085,1.8106155089029166,78.70193981605166,1.0252111210898107,0.0036743885623398576,United States,Idaho,3.916636534281682,2010
0.990622724094345,2.0,1.0,0.07536522206836767,0.016808434269639017,1.8291038949307246,0.13087077049904972,303.5396752248541,2.299622623186403,62.264545721678736,1.0040743174581095,0.00036428526811120717,United States,Rhode Island,5.927797534864969,2012
0.30526599594648035,0.5856732346131253,0.0,0.00022723085967557566,0.2279365864997931,0.0001285021384509477,0.2,0.3923322828254072,2.3662647720533516,44.16181232163514,0.5909871173585444,1.0,United States,Iowa,3.9393175138794465,2011
0.4176897004227407,0.57665294706959,0.0,0.0010127443589209584,0.00577511679800126,1.473408954948077,0.1378919573457462,98.22073366809127,8.196971209785284,0.0,0.6028284461149624,0.00028979720311762716,United States,Oregon,8.560663943526617,2012
0.38236396548530593,1.0242196600707283,0.03828420746171945,0.1677635161893352,0.2769970237501767,1.449354551178552,0.19999993940892175,33.589633653841496,1.3253147053434875,44.173096093160076,0.0007798913401302343,0.032077376799060586,United States,Alabama,1.5942385768697216,2012
0.6869184846951949,1.1699672199015312,0.41650313934148603,0.39096870278585144,0.01071700025354966,0.4200616065424976,1.2627683489289793e-05,0.5913355941528211,7.176081109107335,145.5130686608191,0.7423979548284478,0.30045838962908805,United States,Delaware,2.267903013250369,2012
0.36355611792196924,1.014675398199547,0.0,0.07155278049228053,0.26874883022629376,1.174883201881316,0.027178953979278102,91.80747498503837,0.3452707440831695,76.25165684437377,1.7449706120343214,0.01616213224908636,United States,Maryland,3.3059526475314613,2010
0.3457831889398015,1.7981049446018051,0.0034958677245204195,0.31441774002597184,0.1588421181345944,1.231443161994053,0.012738403150030133,169.74429263501725,6.601888806386583,49.03944585437177,0.9192189886117643,0.00433763529149002,United States,Kansas,0.9957448045969729,2012
0.4475004227853851,1.9404832112656079,0.07568411972292052,0.3204251097116427,0.18170323768933905,1.8116137039603437,0.09098628240232577,37.65215148094427,6.892577239425853,208.00084354392266,1.3109574590733093,0.00571547711358999,United States,Connecticut,0.7745360071231177,2012
0.39924638076387126,1.2040908633428746,0.118550842917257,0.03528871729063931,0.05744821619948254,2.650658432416237,0.05613084899794047,223.4527519341505,1.123333189766174,48.23133398033955,1.6993628005454644,0.002024152853930374,United States,West Virginia,3.1863196534137286,2012
0.44327468568029327,1.9998832272523002,0.14223760335904548,0.16612333896666223,0.1892934899753309,4.451826045110362,0.03549663932041561,338.9832280896629,1.2424536366726746,71.9301912386356,0.1738694461229926,0.0025639779842993797,United States,New Mexico,1.2734606125384702,2010
0.5724363345651869,1.741324199995614,0.3496332066039554,0.13355127033567996,0.1189842558316811,1.716637243592326,4.437434342521729e-05,8.978902324552841,1.204845877999196,72.16132002359333,0.5250824969739933,0.027216274599932425,United States,Kansas,0.7162240221906239,2011
0.7773246056798656,1.2324542456095704,0.702870221668357,0.14588209254100726,0.07308466024883634,4.439356851112442,0.04678724411487907,279.9543582226296,6.049030513830817,57.18020308272378,0.7971394806113303,0.0003631844518974976,United States,Wyoming,1.5291252375026396,2012
0.38155122818798354,0.1481394979790891,0.0,0.4845802284483461,0.08916425904142636,3.9339842360426287,0.04956571865811075,66.29076786601485,2.9454767686619485,61.12297870763077,0.19955630539611535,0.003692348247977476,United States,Wisconsin,1.534140454192096,2012
0.4067532191417175,1.697599507069218,0.09579594113388717,0.018446268035400948,0.01180469832652402,4.431000430437329,0.03203768288856736,407.3007608808887,1.9342774033011365,13.175319604925939,0.10987936985586533,0.0015879808784314273,United States,Arizona,1.8741387112963235,2012
