Country,Domain,0,1,2,3,4,5,6,7,8,9,10,11
Afghanistan,,0.10000000149011612,66.10228729248047,12.325939178466797,0.019999999552965164,0.009999999776482582,0.3405628204345703,0.24555158615112305,4.901742458343506,5.0,299.9071960449219,0.10000011324882507,2.200000047683716
Albania,,0.10000000149011612,64.41305541992188,11.978286743164062,0.019999999552965164,0.009999999776482582,0.46400362253189087,0.33053693175315857,4.850210189819336,5.0,299.7763977050781,0.1000010222196579,2.200000047683716
Algeria,,0.10000000149011612,69.71846008300781,13.018302917480469,0.019999999552965164,0.009999999776482582,0.13702671229839325,0.12566006183624268,4.961958408355713,5.0,299.9866638183594,0.10000000149011612,2.200000047683716
American Samoa,,0.10000000149011612,65.98333740234375,12.305344581604004,0.019999999552965164,0.009999999776482582,0.3479458689689636,0.24992133677005768,4.899021148681641,5.0,299.9018249511719,0.10000012814998627,2.200000047683716
Andorra,,0.10000000149011612,65.23997497558594,12.15121078491211,0.019999999552965164,0.009999999776482582,0.4013482332229614,0.28616368770599365,4.877951622009277,5.0,299.8543395996094,0.10000034421682358,2.200000047683716
Angola,,0.10000000149011612,59.93000793457031,11.006567001342773,0.02000001072883606,0.010000001639127731,0.8867368102073669,0.6820176839828491,4.577889919281006,4.999999046325684,297.9209899902344,0.1003049910068512,2.200000047683716
Antigua and Barbuda,,0.10000090301036835,53.757118225097656,9.556975364685059,0.020401202142238617,0.01012454368174076,1.7014663219451904,1.5782796144485474,3.5850725173950195,4.989702224731445,263.67108154296875,0.7091525793075562,2.198244094848633
Argentina,,0.10000000149011612,67.95893859863281,12.686653137207031,0.019999999552965164,0.009999999776482582,0.22734002768993378,0.1756373792886734,4.93879508972168,5.0,299.9649658203125,0.10000000894069672,2.200000047683716
Armenia,,0.10000000149011612,66.60104370117188,12.424640655517578,0.019999999552965164,0.009999999776482582,0.30789005756378174,0.22459326684474945,4.913337230682373,5.0,299.928466796875,0.1000000536441803,2.200000047683716
Aruba,,0.10012861341238022,52.40272903442383,9.21041488647461,0.024465691298246384,0.011706463061273098,1.9188883304595947,1.856406331062317,3.224475383758545,4.916722297668457,235.51173400878906,3.5099709033966064,2.1804587841033936
Australia,,0.10000000149011612,70.47128295898438,13.158848762512207,0.019999999552965164,0.009999999776482582,0.10283125936985016,0.10804662853479385,4.969327449798584,5.0,299.9913330078125,0.10000000149011612,2.200000047683716
Austria,,0.10000000149011612,70.8555908203125,13.224615097045898,0.019999999552965164,0.009999999776482582,0.08743266761302948,0.10058481991291046,4.972362995147705,5.0,299.9929504394531,0.10000000149011612,2.200000047683716
Azerbaijan,,0.10000000149011612,67.69677734375,12.636687278747559,0.019999999552965164,0.009999999776482582,0.24200178682804108,0.18422916531562805,4.934510231018066,5.0,299.95977783203125,0.10000001639127731,2.200000047683716
Bahamas,,0.10003966838121414,52.706336975097656,9.292405128479004,0.022526364773511887,0.010918776504695415,1.867152214050293,1.788662075996399,3.3134608268737793,4.94913387298584,243.3788299560547,2.3775763511657715,2.1889421939849854
Bahrain,,0.10000000149011612,61.3382568359375,11.3264741897583,0.020000001415610313,0.009999999776482582,0.736650288105011,0.5464827418327332,4.692887306213379,5.0,298.9657287597656,0.10005094856023788,2.200000047683716
Bangladesh,,0.10000000149011612,72.03860473632812,13.431278228759766,0.019999999552965164,0.009999999776482582,0.041727855801582336,0.07911999523639679,4.9804534912109375,5.0,299.9964599609375,0.10000000149011612,2.200000047683716
Barbados,,0.10003066807985306,52.77790832519531,9.31045150756836,0.022229615598917007,0.010801997035741806,1.8558061122894287,1.7738178968429565,3.3327841758728027,4.954354286193848,244.99851989746094,2.1834466457366943,2.1902410984039307
Belarus,,0.10000000149011612,69.64888763427734,13.009764671325684,0.019999999552965164,0.009999999776482582,0.13899265229701996,0.126479372382164,4.961554050445557,5.0,299.9864196777344,0.10000000149011612,2.200000047683716
Belgium,,0.10000000149011612,72.60059356689453,13.527896881103516,0.019999999552965164,0.009999999776482582,0.02243274450302124,0.07051114737987518,4.983484745025635,5.0,299.9974670410156,0.10000000149011612,2.200000047683716
Belize,,0.10000000149011612,65.86305236816406,12.276719093322754,0.019999999552965164,0.009999999776482582,0.3570667505264282,0.2560848593711853,4.895438194274902,5.0,299.89453125,0.10000015050172806,2.200000047683716
Benin,,0.10000000149011612,55.96843338012695,10.090805053710938,0.0200093612074852,0.010002106428146362,1.3803707361221313,1.1957709789276123,4.0498199462890625,4.999608516693115,286.4336853027344,0.14022426307201385,2.1999590396881104
Bermuda,,0.10000112652778625,53.691802978515625,9.5421724319458,0.020445851609110832,0.0101396469399333,1.7111012935638428,1.5898925065994263,3.570148468017578,4.988715648651123,262.7066955566406,0.7572249174118042,2.1980485916137695
Bhutan,,0.10000814497470856,53.15349197387695,9.403250694274902,0.02117077447474003,0.010398386977612972,1.796947717666626,1.6987413167953491,3.4302361011505127,4.9738922119140625,252.75900268554688,1.4147638082504272,2.194876194000244
Bosnia and Herzegovina,,0.10000000149011612,65.77455139160156,12.257752418518066,0.019999999552965164,0.009999999776482582,0.36358803510665894,0.2606775164604187,4.892948627471924,5.0,299.8891296386719,0.10000017285346985,2.200000047683716
Botswana,,0.10000000149011612,58.20329284667969,10.608734130859375,0.020000223070383072,0.010000036098062992,1.0914170742034912,0.8831456899642944,4.386768817901611,4.999985218048096,295.16473388671875,0.10268383473157883,2.1999990940093994
Brazil,,0.10000000149011612,71.50455474853516,13.341262817382812,0.019999999552965164,0.009999999776482582,0.06079842150211334,0.08770537376403809,4.977257251739502,5.0,299.9952392578125,0.10000000149011612,2.200000047683716
