Country,Domain,0,1,2,3,4,5,6,7,8,9,10,11
Afghanistan,,0.9198059439659119,-159.6216583251953,4.813821792602539,0.020928118377923965,0.010000918991863728,4.799988746643066,2.2078826427459717,2.4403107166290283,0.8962320685386658,25.314594268798828,11.624431610107422,1.0897245407104492
Albania,,0.6809451580047607,-199.95689392089844,15.98192024230957,0.02000311017036438,0.010000516660511494,4.800000190734863,2.143812656402588,2.0928995609283447,3.318357467651367,23.584331512451172,2.486943483352661,1.065399169921875
Algeria,,1.0261528491973877,-113.49821472167969,1.3954572677612305,0.02013245038688183,0.009999999776482582,4.800000190734863,2.093320369720459,2.527924060821533,0.3574105501174927,25.78119659423828,35.91228485107422,1.0895752906799316
Andorra,,0.3587007522583008,-199.99990844726562,15.999977111816406,0.020000001415610313,0.010000010021030903,4.800000190734863,2.097562074661255,1.766574740409851,4.580379009246826,18.345321655273438,1.336222529411316,1.0217167139053345
Angola,,0.7307755947113037,-199.99786376953125,15.999468803405762,0.02000139281153679,0.010001505725085735,4.800000190734863,2.186105966567993,1.9870946407318115,4.467682838439941,33.877586364746094,3.075208902359009,1.0776641368865967
Argentina,,1.1039055585861206,-107.0745620727539,1.202419638633728,0.020465530455112457,0.009999999776482582,4.799999713897705,2.160555839538574,2.550079584121704,0.3683033883571625,14.50683879852295,31.300260543823242,1.0771794319152832
Armenia,,0.9012393951416016,-146.37237548828125,3.074056386947632,0.02007671259343624,0.009999999776482582,4.800000190734863,2.1008498668670654,2.4642302989959717,0.5175594687461853,31.960790634155273,21.523277282714844,1.089591383934021
Australia,,0.8721482753753662,-197.33753967285156,15.005959510803223,0.020022345706820488,0.2599572241306305,4.799995422363281,2.440977096557617,2.1938202381134033,3.2083940505981445,7.817172527313232,2.3819730281829834,1.04062819480896
Australia,New South Wales,0.8631865978240967,-199.73391723632812,15.907946586608887,0.02000076323747635,0.25999927520751953,4.800000190734863,2.463379383087158,2.095889091491699,4.092901706695557,6.6195759773254395,1.4183484315872192,1.03315269947052
Australia,Queensland,0.6569341421127319,-199.9386444091797,15.96025276184082,0.020000020042061806,0.2596110999584198,4.800000190734863,2.3643689155578613,1.982228398323059,3.5727145671844482,5.231064319610596,0.5289592742919922,0.9991835355758667
Australia,South Australia,0.10012999176979065,-200.0,16.0,0.019999999552965164,0.009999999776482582,4.800000190734863,2.0966854095458984,0.5926913619041443,4.999995708465576,72.67318725585938,9.371533393859863,0.8560460209846497
Australia,Tasmania,0.10005748271942139,-200.0,16.0,0.019999999552965164,0.009999999776482582,4.800000190734863,2.108884811401367,0.5038377046585083,4.999999523162842,75.94303894042969,9.729015350341797,0.8229736089706421
Australia,Victoria,0.7875836491584778,-199.8515167236328,15.921381950378418,0.020000124350190163,0.2599937617778778,4.800000190734863,2.4470348358154297,2.0276148319244385,3.7977957725524902,5.118041038513184,0.7208681702613831,1.016053557395935
Australia,Western Australia,0.13117220997810364,-200.0,16.0,0.019999999552965164,0.010000002570450306,4.800000190734863,2.21901798248291,1.1992084980010986,4.9969916343688965,9.701483726501465,0.7784435153007507,0.9507253170013428
Austria,,0.922906756401062,-174.44223022460938,8.101375579833984,0.02115432359278202,0.24794170260429382,4.796391487121582,2.3827455043792725,2.315601348876953,1.823690414428711,11.666654586791992,4.447912216186523,1.0500463247299194
Azerbaijan,,0.9846903085708618,-114.64154815673828,1.3661088943481445,0.020026756450533867,0.009999999776482582,4.800000190734863,2.045639753341675,2.5178167819976807,0.2760579288005829,26.73809051513672,36.0135612487793,1.08302640914917
Bahrain,,0.8322199583053589,-199.5410614013672,15.81255054473877,0.020124677568674088,0.010056070983409882,4.800000190734863,2.2258694171905518,2.2094287872314453,2.916038990020752,25.369678497314453,3.820923089981079,1.1020227670669556
Bangladesh,,1.4833686351776123,-100.24176025390625,1.0056841373443604,0.027834918349981308,0.010000861249864101,4.798702716827393,2.3463692665100098,2.596768856048584,0.4339258372783661,0.40790918469429016,26.664350509643555,1.0411423444747925
Belarus,,1.4850257635116577,-100.2303695678711,1.005378246307373,0.031304873526096344,0.01000625267624855,4.794585227966309,2.36069917678833,2.5706350803375244,0.4477754533290863,0.37043461203575134,22.444185256958008,1.0533820390701294
Belgium,,1.4487910270690918,-100.48129272460938,1.0135270357131958,0.06463565677404404,0.010798393748700619,4.633364200592041,2.420395612716675,2.547844886779785,0.6220114827156067,0.6645219922065735,18.008760452270508,1.059037685394287
Belize,,0.8362740874290466,-185.04624938964844,8.924077987670898,0.020180001854896545,0.010000237263739109,4.800000190734863,2.175123691558838,2.3675684928894043,0.9504615664482117,18.30656623840332,5.990739822387695,1.0675514936447144
Benin,,0.7151063680648804,-199.9996795654297,15.999944686889648,0.02000047266483307,0.010000813752412796,4.800000190734863,2.207624912261963,1.9123117923736572,4.760400772094727,36.95342254638672,3.7253220081329346,1.0729780197143555
Bhutan,,0.10009085386991501,-200.0,16.0,0.019999999552965164,0.009999999776482582,4.800000190734863,2.1327309608459473,0.5119057297706604,4.999999523162842,93.74557495117188,12.051584243774414,0.8249375820159912
Bosnia and Herzegovina,,0.8484051823616028,-164.8553924560547,4.632317066192627,0.020100971683859825,0.010000000707805157,4.800000190734863,2.131639003753662,2.416931629180908,0.5907906889915466,22.292911529541016,10.894678115844727,1.0758590698242188
Botswana,,0.6761100888252258,-199.9998321533203,15.999971389770508,0.02000040002167225,0.010007823817431927,4.800000190734863,2.2273950576782227,1.8703315258026123,4.80829381942749,27.82355499267578,2.2874553203582764,1.0622273683547974
