Country,Domain,0,1,2,3,4,5,6,7,8,9,10,11
Argentina,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.311234712600708,5.000999927520752,5.000999927520752,4.998601913452148,300.0,0.11410076916217804,0.46886104345321655
Austria,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.010000000707805157,2.308974027633667,5.000999927520752,5.000999927520752,4.9953227043151855,299.99993896484375,0.151940256357193,0.5324953198432922
Belgium,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3100037574768066,5.000999927520752,5.000999927520752,4.99872350692749,300.0,0.11277209222316742,0.46424221992492676
Bolivia,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.313117265701294,5.000999927520752,5.000999927520752,4.998315811157227,300.0,0.11726614832878113,0.4781563878059387
Brazil,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.308023691177368,5.000999927520752,5.000999927520752,4.9991841316223145,300.0,0.10785596072673798,0.4436357617378235
Canada,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3084516525268555,5.000999927520752,5.000999927520752,4.99873685836792,300.0,0.11264209449291229,0.463789165019989
Chile,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3092446327209473,5.000999927520752,5.000999927520752,4.99884557723999,300.0,0.1114550456404686,0.4595758318901062
China,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3112881183624268,5.000999927520752,5.000999927520752,4.997519493103027,299.9999694824219,0.1261899769306183,0.4974291920661926
Colombia,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.308988571166992,5.000999927520752,5.000999927520752,4.999135971069336,300.0,0.10837308317422867,0.4462655782699585
Ecuador,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3138105869293213,5.000999927520752,5.000999927520752,4.99814510345459,300.0,0.11917144805192947,0.48302996158599854
France,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3064024448394775,5.000999927520752,5.000999927520752,4.997993469238281,300.0,0.12078160792589188,0.4863089919090271
Germany,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.01000000350177288,2.3045666217803955,5.000999927520752,5.000999927520752,4.990553855895996,299.9996643066406,0.21010363101959229,0.5747165083885193
Guatemala,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3135721683502197,5.000999927520752,5.000999927520752,4.99821138381958,300.0,0.11842235922813416,0.48123323917388916
Israel,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3124241828918457,5.000999927520752,5.000999927520752,4.996833324432373,299.9999694824219,0.13411739468574524,0.5108703374862671
Italy,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.307593822479248,5.000999927520752,5.000999927520752,4.998245716094971,300.0,0.11795113980770111,0.47988295555114746
Mexico,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3094322681427,5.000999927520752,5.000999927520752,4.998970985412598,300.0,0.11010902374982834,0.4542393684387207
Netherlands,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3084659576416016,5.000999927520752,5.000999927520752,4.997996807098389,300.0,0.12072235345840454,0.48638278245925903
Nigeria,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3125550746917725,5.000999927520752,5.000999927520752,4.9982147216796875,300.0,0.1183738112449646,0.4810880422592163
Peru,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.309150457382202,5.000999927520752,5.000999927520752,4.999017238616943,300.0,0.10961589962244034,0.45212453603744507
Portugal,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3095459938049316,5.000999927520752,5.000999927520752,4.996133804321289,299.9999694824219,0.1422995626926422,0.5219140648841858
Spain,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.306640863418579,5.000999927520752,5.000999927520752,4.997845649719238,300.0,0.12239666283130646,0.4900909662246704
Switzerland,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.010000000707805157,2.312004327774048,5.000999927520752,5.000999927520752,4.9948410987854,299.9998779296875,0.15761250257492065,0.5382751822471619
United Kingdom,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.307939052581787,5.000999927520752,5.000999927520752,4.997164249420166,299.9999694824219,0.13015037775039673,0.5047259330749512
United States,,0.10000000149011612,-200.0,16.0,0.5199999809265137,0.009999999776482582,2.3049156665802,5.000999927520752,5.000999927520752,4.999149322509766,300.0,0.1082165539264679,0.44501993060112
