Country,Domain,0,1,2,3,4,5,6,7,8,9,10,11
Afghanistan,,0.4675627052783966,-181.841552734375,11.33743667602539,0.2571583688259125,0.22292108833789825,3.0813071727752686,2.7700588703155518,2.68876314163208,1.329322338104248,41.771949768066406,23.21234130859375,1.6358611583709717
Albania,,0.5651183724403381,-182.81752014160156,12.622136116027832,0.28884056210517883,0.21856996417045593,3.0316221714019775,2.8380556106567383,2.769798994064331,1.790422797203064,84.02501678466797,22.721710205078125,1.6938244104385376
Algeria,,0.39386022090911865,-182.97947692871094,11.37845516204834,0.2530513405799866,0.21825072169303894,3.2385048866271973,3.2806506156921387,2.788283348083496,1.4341092109680176,28.62041473388672,15.35058307647705,1.640090823173523
American Samoa,,0.5708280801773071,-183.0733642578125,11.200116157531738,0.25112807750701904,0.2404322326183319,3.4531302452087402,2.401186466217041,2.4272780418395996,1.3953500986099243,27.519895553588867,19.2639217376709,1.786428689956665
Andorra,,0.596142053604126,-182.84750366210938,12.756091117858887,0.2935827076435089,0.21711958944797516,2.983718156814575,2.8485984802246094,2.789121389389038,1.936914324760437,97.32905578613281,22.74590492248535,1.692177176475525
Angola,,0.5001667141914368,-183.70571899414062,12.747011184692383,0.29397669434547424,0.19986361265182495,2.8230502605438232,3.2598934173583984,3.0012593269348145,2.2014918327331543,88.14280700683594,21.186124801635742,1.6236457824707031
Argentina,,0.44817468523979187,-182.4166259765625,11.674230575561523,0.2584537863731384,0.23779623210430145,3.4551661014556885,2.720815896987915,2.4856626987457275,1.3017008304595947,26.48158836364746,16.884017944335938,1.802258014678955
Armenia,,0.4926352798938751,-182.53533935546875,11.970654487609863,0.26796984672546387,0.22550301253795624,3.268366575241089,2.8537447452545166,2.6642775535583496,1.3531004190444946,49.14128494262695,19.70013427734375,1.6948710680007935
Australia,,0.5787511467933655,-180.6038055419922,10.01519775390625,0.2156662493944168,0.24504446983337402,3.7750260829925537,2.6076016426086426,2.1844091415405273,0.9881278276443481,10.874143600463867,10.511612892150879,1.7685445547103882
Australia,New South Wales,0.625115156173706,-182.6554412841797,11.55492877960205,0.2439081072807312,0.23864641785621643,3.6060235500335693,2.593254566192627,2.3496837615966797,1.1836137771606445,32.4378547668457,14.741558074951172,1.7414530515670776
Australia,Queensland,0.6565089225769043,-182.00955200195312,12.653558731079102,0.2883499264717102,0.2300398200750351,3.1598258018493652,2.4818644523620605,2.598968029022217,1.643242597579956,90.08289337158203,23.73991584777832,1.7526925802230835
Australia,South Australia,0.7108086347579956,-181.60423278808594,12.956009864807129,0.30640020966529846,0.22634340822696686,2.8986074924468994,2.4502458572387695,2.661421775817871,2.0243892669677734,125.6344223022461,27.28946876525879,1.764452576637268
Australia,Tasmania,0.7203001379966736,-181.3592529296875,12.9497709274292,0.30893242359161377,0.2260049283504486,2.870253324508667,2.4453413486480713,2.6666080951690674,2.068665027618408,127.0318832397461,28.28254508972168,1.766794204711914
Australia,Victoria,0.6389815807342529,-182.45143127441406,12.415955543518066,0.2780056893825531,0.2321949154138565,3.3076233863830566,2.5207700729370117,2.5454587936401367,1.467679738998413,72.41442108154297,21.52001953125,1.7447638511657715
Australia,Western Australia,0.6920981407165527,-181.78262329101562,12.875711441040039,0.30160969495773315,0.22744707763195038,2.9884722232818604,2.462906837463379,2.6391005516052246,1.900320291519165,112.88130187988281,26.255332946777344,1.7599546909332275
Austria,,0.4690737724304199,-181.09780883789062,10.00340747833252,0.22185018658638,0.23985497653484344,3.437492609024048,2.864469289779663,2.4092800617218018,1.4058912992477417,10.878707885742188,12.054134368896484,1.747100830078125
Azerbaijan,,0.4989047348499298,-182.28977966308594,11.802249908447266,0.2627737522125244,0.22695264220237732,3.3374202251434326,2.8828675746917725,2.6440584659576416,1.3163998126983643,42.333370208740234,18.544225692749023,1.6896798610687256
Bahrain,,0.5275390148162842,-181.1544189453125,11.807245254516602,0.2751219570636749,0.21714726090431213,2.9382729530334473,2.8139100074768066,2.7805287837982178,1.5513211488723755,63.04316711425781,25.17448616027832,1.6245192289352417
Bangladesh,,0.46846815943717957,-178.95970153808594,10.1134614944458,0.23318958282470703,0.24640123546123505,3.2655303478240967,2.374781608581543,2.3297512531280518,1.4982702732086182,12.171160697937012,18.77521514892578,1.836067795753479
Belarus,,0.44869327545166016,-183.4264678955078,10.55809211730957,0.22952105104923248,0.24002377688884735,3.2870841026306152,2.7172930240631104,2.5125277042388916,1.535022258758545,14.075491905212402,15.9882173538208,1.7617034912109375
Belgium,,0.41947391629219055,-178.9556884765625,9.620553970336914,0.2226656675338745,0.24369223415851593,3.05358624458313,2.734431743621826,2.5017855167388916,2.021700859069824,8.047918319702148,16.593997955322266,1.8052979707717896
Belize,,0.520179271697998,-183.8448028564453,12.469120979309082,0.2763121426105499,0.23161350190639496,3.381884813308716,2.7437052726745605,2.5871758460998535,1.5022050142288208,50.86488723754883,18.102888107299805,1.7779784202575684
Benin,,0.5197527408599854,-183.5615234375,12.885732650756836,0.300126850605011,0.19774185121059418,2.7397286891937256,3.256040096282959,3.031708002090454,2.3494834899902344,100.32862091064453,22.260297775268555,1.6266225576400757
Bhutan,,0.716699481010437,-181.48866271972656,12.942018508911133,0.3080931305885315,0.22620095312595367,2.8840935230255127,2.445931911468506,2.6610121726989746,2.054929733276367,123.33738708496094,28.141225814819336,1.765886902809143
Bosnia and Herzegovina,,0.5083677172660828,-182.6476287841797,11.996356964111328,0.2671566605567932,0.22500257194042206,3.298459768295288,2.8829808235168457,2.6597983837127686,1.3794410228729248,49.75456619262695,18.952613830566406,1.6875642538070679
