economy,time,EN.POP.DNST,GE.EST,IS.AIR.DPRT,NE.DAB.TOTL.CD,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GNP.PCAP.KD,SH.MED.PHYS.ZS,SH.UHC.NOPR.ZS,SH.XPD.CHEX.PC.CD,SH.XPD.EHEX.PC.CD,SH.XPD.GHED.PC.CD
BWA,YR2016,4.1508584334692,0.497938424348831,7933.0,13761696931.6471,15082637184.0496,6411.5518615966,5623.89395057618,0.353,,369.84204102,20.95316961,246.02803326
BWA,YR2017,4.23806751010181,0.367220342159271,7002.0,15449031328.3015,16105155856.7708,6705.34084567283,5770.81449472341,,,444.55603027,42.72952468,336.34928976
BWA,YR2018,4.32553244049195,0.254732549190521,6774.0,16771112791.9431,17031943186.1353,6947.81784114167,5863.44715136746,0.348,,419.6545105,35.81817797,287.81510518
BWA,YR2019,4.41074585781589,0.375697076320648,6533.0,17849105813.5992,16725908148.5481,6691.16084579207,6164.77282693762,,,408.89602661,39.10537301,292.07744021
BWA,YR2020,4.49314841282445,0.167751252651215,,17565427563.4191,14960291105.9316,5875.07043504191,5800.64498363379,,,358.90551758,20.54472253,263.2539905
BWA,YR2021,4.5672948317541,0.323804676532745,2593.0,19162550253.6335,18750946600.1423,7244.15854755666,6322.64725863512,,,457.46298218,24.50050328,349.75529727
CAF,YR1985,4.09816527015314,,4300.0,948112876.15534,864849836.286193,338.748307936975,,,,,,
CAF,YR1986,4.1472133936884,,4300.0,1239386897.66028,1122265013.42004,434.375115262219,,,,,,
CAF,YR1987,4.19852001669395,,4300.0,1329572007.2821,1200991977.80801,459.166054750092,,,,,,
CAF,YR1988,4.26536164884908,,4400.0,1357352417.13834,1264899287.51261,476.020859093234,,,,,,
CAF,YR1989,4.37270698898841,,4400.0,1309931438.49214,1233930280.91724,452.966559310673,,0.039,,,,
CAF,YR1990,4.50932774727921,,3800.0,1567609984.14529,1440711459.16967,512.850879005129,,0.038,,,,
CAF,YR1991,4.65191819962118,,4500.0,1494947434.98111,1377374986.58709,475.276146386293,,,,,,
CAF,YR1992,4.80228418247777,,1100.0,1546016908.92571,1411917553.12436,471.940639344552,,,,,,
CAF,YR1993,4.95865998908472,,1300.0,1349284927.93534,1278781261.55928,413.959476683615,,0.055,,,,
CAF,YR1994,5.11708883110212,,1300.0,864956660.957349,851174356.781737,267.00627658748,,,,,,
CAF,YR1995,5.25972904427108,,1300.0,1182692300.0254,1115389673.69197,340.399679950526,,0.035,,,,
CAF,YR1996,5.39916209188096,-1.40605127811432,1500.0,1049550287.54335,1007791127.09913,299.619489738323,,,,,,
CAF,YR1997,5.55149764037369,,1500.0,956964724.885376,937741513.015352,271.143300571857,,,,,,
CAF,YR1998,5.70654595653151,-1.35108137130737,1500.0,1022822585.79525,967338389.650578,272.101540127148,,,,,,
CAF,YR1999,5.86753988892099,,1500.0,1047102903.35003,999477510.686632,273.427927943248,,,,,,
CAF,YR2000,6.03417445182831,-1.41228187084198,1518.0,961839149.688965,916777282.691659,243.877580075298,,,,9.8634491,1.14804298,3.96886899
CAF,YR2001,6.17158335741115,,716.0,983161330.629696,932648604.751954,242.575726772934,,,,9.26134109,0.64383441,3.55101165
CAF,YR2002,6.30942887412116,-1.38285386562347,,1037735795.3995,996068144.884889,253.410670425052,,,,10.61978436,1.63997527,3.60304435
CAF,YR2003,6.46383672027994,-1.19755887985229,,1139565156.30404,1142315522.53864,283.675348129871,,,,13.00553608,1.6024516,4.56292502
CAF,YR2004,6.60557000224726,-1.32439291477203,,1339135417.79213,1272360517.32373,309.190242787419,,0.08,,13.72547722,1.33434634,4.70137597
CAF,YR2005,6.75596969405117,-1.58419597148895,,1446564518.50343,1337894378.73743,317.877677935844,,,,14.66589355,3.21439502,3.4765783
CAF,YR2006,6.89324215865678,-1.47496902942657,,1575357353.49888,1461859762.33459,340.414517099341,,,,15.91440105,2.91077088,4.39705318
CAF,YR2007,7.02361070981412,-1.52851343154907,,1858747653.04353,1699811294.94935,388.477771679374,,,,18.94978714,4.05184064,5.104631
CAF,YR2008,7.17074865966805,-1.37209057807922,,2241194489.71082,1993407888.49838,446.228770359276,,0.0405,0.97,18.67624855,3.63068651,3.86947059
CAF,YR2009,7.32694468522264,-1.39648199081421,,2216971467.194,2067381665.25454,452.922236469512,487.961965180905,0.045,,21.82637405,7.49753647,3.31550123
CAF,YR2010,7.48028347619506,-1.39312899112701,,2287648558.05866,2142591540.40068,459.776981833241,503.753990566026,,,16.40023994,3.75671306,2.652207
CAF,YR2011,7.59578477639732,-1.31311178207397,,2543262035.95127,2437982705.12093,515.209503489402,516.533490444541,,,18.9371357,5.4683263,2.1399636
CAF,YR2012,7.66205335644804,-1.45320987701416,,2760114594.83635,2510126512.22831,525.867504037729,538.061103762131,,,20.60425186,5.14685942,3.27416954
CAF,YR2013,7.7087996404379,-1.62511491775513,,1834536727.64894,1691544110.18543,352.22685487121,341.411716265526,,,16.78926849,5.56258561,3.46213591
CAF,YR2014,7.70287007608591,-1.87946033477783,,2268916190.06446,1894813389.40325,394.856932975083,342.311564776534,,,18.02748299,6.67578608,2.80767936
CAF,YR2015,7.73593534302867,-1.81012177467346,,2018197549.26432,1695825714.19282,351.879754769554,356.248513240514,0.067,,17.71483231,7.33449281,1.60405104
CAF,YR2016,7.87212591094417,-1.8060200214386,,2206209267.8619,1825018144.65595,372.135456093031,367.069164936441,,,20.25914001,6.64968237,2.23107947
CAF,YR2017,8.02070852996886,-1.79320251941681,,2541198393.02652,2072349972.6818,414.74032227842,387.62258300555,,,27.64416504,8.6958473,3.02271027
CAF,YR2018,8.17807955311567,-1.735271692276,,2829530541.53781,2220979146.11241,435.93229660798,405.964218718316,0.066,,49.17564392,25.26477245,3.07953922
CAF,YR2019,8.36194420366625,-1.780198097229,,2890656305.68716,2221301351.43918,426.408753120209,408.825500353667,,,33.9444313,9.46980409,3.5816994
CAF,YR2020,8.5765514141706,-1.72857892513275,,2952080656.9993,2326720900.38047,435.469247800022,395.716959320673,,,40.11012268,14.40061863,5.45262444
CAF,YR2021,8.7597579376545,-1.67205941677094,,3204641949.51884,2516498412.46384,461.137510956047,395.175908208325,,,42.92785645,15.57202062,5.98427173
CAN,YR1985,2.88236647002595,,351900.0,357794214573.416,366186012449.652,14170.1249406067,28144.0143877187,2.0,,,,
CAN,YR1986,2.91116122865311,,343000.0,376157610651.313,379006836991.724,14521.1800806,28123.7696764885,2.0,,,,
CAN,YR1987,2.94978924978724,,333800.0,427409502262.443,433134238310.709,16377.6902109541,29197.8848637075,2.1,,,,
CAN,YR1988,2.98828599121753,,380900.0,504774518566.669,509380027626.554,19012.5723278349,30218.1948044351,2.1,,,,
CAN,YR1989,3.04238549833307,,370200.0,566287162162.162,567211993243.243,20794.682233334,30462.9467925178,2.1,,,,
CAN,YR1990,3.08860186557717,,346800.0,594669180665.067,596075591360.987,21525.8611387148,29851.2078342378,2.1,,,,
CAN,YR1991,3.12722531367149,,257800.0,616439731168.718,612527712315.615,21846.7930471354,28821.5786945381,2.1,,,,
CAN,YR1992,3.16446145763971,,258700.0,597504757177.132,594387358318.855,20950.3305287651,28552.1127424543,2.1,,,,
CAN,YR1993,3.19942848156117,,243700.0,579118672971.088,579053561739.4,20186.7988782965,28918.7112687042,2.2,,,,
CAN,YR1994,3.23466308408036,,253500.0,572873462214.411,579944346807.264,19997.6237373354,29786.6909790228,2.1,,,,
CAN,YR1995,3.26830816488374,,282800.0,586966627805.305,605961090061.207,20679.634792669,30609.4391516071,2.1,,,,
CAN,YR1996,3.30265135925243,1.74236369132996,305800.0,606093142647.598,630607994132.747,21296.9723536904,30995.7536875751,2.1,,,,
CAN,YR1997,3.33563636079723,,310800.0,641545572728.586,654986999855.554,21901.5628548392,31960.4485455604,2.1,,,,
CAN,YR1998,3.36343430828311,1.87730169296265,317800.0,621099427030.671,634000000000.0,21024.5850687045,32338.9568508114,1.8611,,,,
CAN,YR1999,3.39088515089358,,319600.0,652991182607.525,678412196271.118,22315.2466731545,33917.6436785969,2.1,,,,
CAN,YR2000,3.42261133957721,1.84907865524292,963468.0,701989764998.99,744773415931.587,24271.0020563821,36256.8431044323,,1.7,2001.66870117,0.0,1458.24848788
CAN,YR2001,3.45999036315513,,982013.0,696674199380.165,738981792355.372,23822.096210932,36281.9349612092,1.8871,1.4,2055.75952148,0.0,1496.62561168
CAN,YR2002,3.497728426127,1.86085593700409,263906.0,726645638182.629,760649334098.005,24256.0192337185,36687.8279235461,1.8969,1.6,2149.37939453,0.0,1556.9671336
CAN,YR2003,3.529322777419,1.92467999458313,1036092.0,860063521518.807,895540646634.787,28301.8645937428,37699.4756047673,,1.6,2552.26391602,0.0,1866.72103375
CAN,YR2004,3.56237648609852,1.90069770812988,988755.0,980681014604.151,1026690238278.25,32145.5412620217,39183.2382525126,1.8971,1.8,2916.2512207,0.0,2130.66972712
CAN,YR2005,3.59627553791775,1.88245940208435,1018480.0,1126348407327.94,1173108598778.68,36383.6600068095,40574.4733781734,,1.6,3291.22070313,0.0,2403.76088289
CAN,YR2006,3.63291127522004,1.89211332798004,1042100.0,1283165550070.52,1319264809590.97,40504.0370977806,41530.7538032512,1.9086,1.7,3788.68603516,0.0,2630.67850627
CAN,YR2007,3.66834597611535,1.75481534004211,1188947.0,1437777674332.0,1468820407783.26,44660.0838892281,42411.5630821464,,1.5,4221.92871094,0.0,2938.06384479
CAN,YR2008,3.70832237476842,1.78248238563538,1200361.0,1525863167760.08,1552989690721.65,46710.2526864484,42985.5472788669,1.959,1.4,4491.22900391,0.0,3132.79900971
CAN,YR2009,3.75101571675707,1.74208331108093,1198381.0,1395203394278.72,1374625142157.29,40874.8831932903,39884.1295864445,,1.5,4368.85693359,0.0,3066.89799523
CAN,YR2010,3.79293521117963,1.77782678604126,1234528.61925597,1648975827592.13,1617343367486.26,47560.6666009406,41196.8875294404,2.0384,,5083.98193359,0.0,3552.80039436
CAN,YR2011,3.83011279793076,1.77254545688629,1245743.61579713,1814847807244.56,1793326630174.52,52223.8588398531,42531.0258092473,,,5423.05908203,0.0,3808.537523
CAN,YR2012,3.8718472515473,1.75697004795074,1280198.18557714,1863941080513.53,1828366481521.6,52670.3447335415,42668.8315742277,2.3962,,5538.93554688,0.0,3904.9757234
CAN,YR2013,3.91284812265562,1.78125011920929,1263297.33686341,1875642092044.46,1846597421834.98,52638.1187235237,43403.7932799346,2.4509,,5483.25585938,0.0,3888.13619853
CAN,YR2014,3.9522291338328,1.75435316562653,1290419.0,1822608034894.17,1805749878439.94,50960.8431174661,43953.0692396862,2.4961,1.2,5231.73632813,0.0,3701.35140356
CAN,YR2015,3.98239245827659,1.73175251483917,1322033.0,1595552090111.12,1556508816217.14,43594.1941045394,42926.3435664028,2.5388,1.2,4677.83007813,0.0,3313.80453707
CAN,YR2016,4.02771072511681,1.74549269676208,1359442.0,1563038849179.59,1527994741907.43,42314.0615817218,42854.5745236394,2.3105,1.3,4667.703125,0.0,3259.96415113
CAN,YR2017,4.07614836279598,1.81537175178528,1443818.0,1686044811820.2,1649265644244.09,45129.628116623,44126.9857148922,2.6102,1.2,4920.72851563,0.0,3425.59877411
CAN,YR2018,4.13498944297029,1.67517793178558,1250460.0,1758898560094.9,1725329192783.02,46539.1761570405,44588.4084754091,2.428,,5080.32324219,0.0,3540.22497126
CAN,YR2019,4.19587500655283,1.69739508628845,1215983.0,1769191847096.47,1743725183672.52,46352.8693445211,44869.7481040623,2.435,0.9,5115.97607422,0.0,3556.14666025
CAN,YR2020,4.24162135453439,1.59874486923218,511637.0,1692103402543.28,1655684730000.19,43537.839298904,41926.7469573314,2.433,,5668.34765625,0.0,4177.37717342
CAN,YR2021,4.351026204103,1.56352460384369,571070.076,2006961764533.34,2007472181464.15,52496.8441693242,45530.7172794196,2.464,,6470.06787109,0.0,4717.92679139
CHE,YR1985,163.687072258833,,115800.0,108156464531.358,110980314191.527,17152.0948495991,,2.7,,,,
CHE,YR1986,164.540773281355,,122200.0,157785451664.906,159089921062.872,24459.8536348433,,2.8,,,,
CHE,YR1987,165.577197315492,,122700.0,196656659066.524,199236370037.554,30440.5108240499,,2.9,,,,
CHE,YR1988,166.798240587759,,132000.0,212824656598.1,215540625298.982,32690.4302734561,,3.0,,,,
CHE,YR1989,168.151990971735,,145900.0,205602687817.104,208105846934.409,31308.6508343136,,2.9,,,,
CHE,YR1990,169.887250637313,,152100.0,265211907572.704,265763573999.424,39574.5398083788,,2.984,,,,
CHE,YR1991,172.023521762943,,150800.0,265111908647.141,268901693863.319,39544.4946826768,,3.031,,,,
CHE,YR1992,173.930259050029,,157600.0,272694431090.883,279921425828.474,40713.6881521435,,3.013,,,,
CHE,YR1993,175.521148630479,,168900.0,261464812533.839,272237527070.926,39237.1186558781,,3.062,,,,
CHE,YR1994,176.925563862413,,174900.0,289398916429.042,301375055202.164,43091.7770970073,,3.116,,,,
CHE,YR1995,178.111454004043,,191200.0,339473054545.455,352835806342.495,50113.8321221345,69329.9753334599,3.165,,,,
CHE,YR1996,178.905301988284,1.75708055496216,218200.0,328870016990.291,340103959546.926,48092.6433036512,69342.7162368088,3.213,,,,
CHE,YR1997,179.342310215106,,220800.0,281466769792.6,294788198856.198,41584.441782159,71298.2627488937,3.266,,,,
CHE,YR1998,179.881535754967,1.9069150686264,250300.0,292007229962.753,303459014346.806,42680.5867322391,73806.6069558927,3.331,,,,
CHE,YR1999,180.747049953447,,276300.0,286718229263.747,297873643323.126,41695.6912912021,75359.1820487816,3.364,,,,
CHE,YR2000,181.771231711013,1.95634055137634,289031.0,265426700615.822,279216033870.204,38865.021939688,78033.7738006382,3.511,,3559.81982422,0.0,1016.90206272
CHE,YR2001,182.930725796739,,284899.0,274071748044.56,286582672434.226,39638.7911061864,76882.4182890939,3.515,,3763.38452148,0.0,1127.72361577
CHE,YR2002,184.325482117304,1.93704175949097,242800.0,292792670345.182,309301422430.386,42458.7384679187,76081.7344801926,3.562,,4211.72949219,0.0,1320.9253014
CHE,YR2003,185.703856614881,1.75373554229736,189121.0,343587747085.468,362075086507.76,49335.7456291067,78849.8479197128,3.659,,5018.52734375,0.0,1576.10570038
CHE,YR2004,186.990617655533,2.1585156917572,144703.0,375304242058.705,403912891033.374,54659.4571488233,79804.3924833798,3.697,,5608.703125,0.0,1732.26576365
CHE,YR2005,188.198156410317,1.84628260135651,134839.0,395500153389.014,418284865884.998,56242.8933645639,82610.6209275033,3.741,,5673.93994141,0.0,1761.64548216
CHE,YR2006,189.388794405946,2.07526707649231,125126.0,410838534056.468,441634672196.523,59011.0324592016,84463.2898856617,3.792,1.95,5671.98144531,0.0,1736.13404467
CHE,YR2007,191.094854564163,2.03580713272095,139124.0,442776841052.982,490740715594.802,64989.1553256031,81292.3819585845,3.789,1.69,6154.703125,0.0,1890.15055405
CHE,YR2008,193.541360670795,2.02759099006653,158788.0,513487167389.899,567267767519.158,74175.1927898555,76505.5207853401,3.822,1.77,7120.65283203,0.0,2250.53777994
CHE,YR2009,195.977767173332,1.94502568244934,168280.0,519611444720.154,554212916092.271,71568.3123885672,80744.9241720606,3.837,1.73,7297.37988281,0.0,2346.02511506
CHE,YR2010,198.032658685794,1.8709591627121,224807.0,541300650072.658,598851028906.58,76531.3729407691,86012.4552604579,3.81,2.0,7640.44921875,0.0,2587.47076679
CHE,YR2011,200.249864435738,1.86164331436157,244994.0,663316351342.657,715888126682.396,90476.7589651577,82962.536117251,3.834,1.98,9138.3671875,0.0,3158.71900402
CHE,YR2012,202.390548012367,1.88282430171967,257233.254295533,623949902164.747,686420221557.99,85836.2076767359,84115.4867475463,3.916,1.76,8753.8203125,0.0,3103.39056996
CHE,YR2013,204.734336607627,1.81698524951935,266128.0,632484808605.869,706234937370.968,87304.3305813557,83775.8986625485,4.041,1.71,9118.18945313,0.0,3083.72633417
CHE,YR2014,207.250751433234,2.10511255264282,263267.0,650533840208.011,726537808338.0,88724.9909402638,83010.2639822065,4.126,2.25,9307.96875,0.0,3160.83626579
CHE,YR2015,209.626620751132,1.96786153316498,250094.0,621100914581.85,694118186379.628,83806.4476003837,84653.4883361354,4.197,1.62,9082.45019531,0.0,3040.12483854
CHE,YR2016,211.931572125581,1.97234451770782,229530.0,618627638395.656,687895460902.713,82153.0745447889,82983.43605436,4.251,1.82,9078.75878906,0.0,3049.60343759
CHE,YR2017,213.918480127503,2.01732301712036,216436.0,632110154955.443,695200833086.499,82254.3769269767,81909.3497703143,4.298,2.25,9119.96972656,0.0,3086.67640792
CHE,YR2018,215.500094533915,1.99700856208801,219782.0,649181801510.064,725568717468.001,85217.3691512274,81694.4355677159,4.339,,9212.43261719,0.0,3150.17917595
CHE,YR2019,217.042781721823,1.91630423069,225755.0,650652033911.097,721369112726.724,84121.9310304414,82162.6473360142,4.35,,9341.0625,0.0,3144.26801861
CHE,YR2020,218.63446962171,1.97250926494598,81283.2,694473332564.064,741999406005.627,85897.7843338323,78260.0468141344,4.389,,10085.45605469,0.0,3621.65460945
CHE,YR2021,220.31454103721,1.99303758144379,96369.999,713205369249.919,813408787222.499,93446.4344518943,84340.016622434,4.443,,10897.45019531,0.0,3946.34766303
CHL,YR1985,16.5781647595531,,25300.0,17161734553.6972,17717662227.8036,1437.37571207379,3868.89806144799,,,,,
CHL,YR1986,16.8311545434494,,26300.0,18316004861.1354,18897110625.5242,1510.01698873229,4069.92155966233,,,,,
CHL,YR1987,17.0978303556538,,29000.0,21636942539.4358,22250729666.7937,1750.26411734783,4345.94075859785,,,,,
CHL,YR1988,17.374355105093,,35300.0,24329242884.2873,26042571615.5987,2015.93028477457,4589.90173771385,,,,,
CHL,YR1989,17.6571001651577,,36000.0,28745340609.8086,29936735491.4427,2280.26538750517,5007.16460478274,,,,,
CHL,YR1990,17.9452505070394,,40100.0,32331508670.2659,33137824762.0173,2483.56086277832,5154.23077352466,1.1,,,,
CHL,YR1991,18.2398941807481,,36600.0,36542755544.5298,37846188228.2702,2790.61655450381,5472.29861417124,1.066,,,,
CHL,YR1992,18.5362526427914,,48200.0,45953761069.6138,45949608551.8086,3333.95866826905,6036.54306101827,0.99,,,,
CHL,YR1993,18.8268776596031,,58600.0,51301725509.3674,49287378599.1612,3520.93295606802,6373.55574690902,,,,,
CHL,YR1994,19.1123905897796,,68800.0,57178918988.7855,56998601183.5492,4010.97099149197,6530.3228041802,,,,,
CHL,YR1995,19.3896106690768,,77800.0,73486213710.4809,73444831671.0169,5094.3934887486,7041.16261025484,,,,,
CHL,YR1996,19.6568311787522,1.33797693252563,93700.0,80171383749.2805,78584098982.9097,5376.77057835924,7458.27545105055,,,,,
CHL,YR1997,19.9174870752032,,109300.0,87750584983.7923,85741415285.4035,5789.70504832497,7914.89911292176,,,,,
CHL,YR1998,20.1695986184858,1.09743523597717,119100.0,84899849041.6614,81990010703.843,5467.18818686372,8200.35648466893,,,,,
CHL,YR1999,20.4112398659372,,92500.0,74125596364.4418,75578685735.5219,4980.01080199612,8036.74396712886,,,,,
CHL,YR2000,20.6471261492444,1.00555968284607,87945.0,77136777520.6974,78339750721.7352,5102.96876097291,8291.89749735502,,,356.74414063,0.0,127.69557035
CHL,YR2001,20.8786952007446,,82942.0,70465434478.5411,71574739561.4329,4610.59269482557,8476.2546431389,,,326.96624756,0.0,118.89828774
CHL,YR2002,21.1070807981365,1.07848691940308,78187.0,68837272086.1868,70264045939.1322,4477.18785195496,8611.09879169807,0.892,,322.87408447,0.0,121.21288593
CHL,YR2003,21.3294276507265,1.10024511814117,82789.0,73105083210.7607,76492579644.0605,4823.25742097417,8819.85413785814,0.946,,349.77902222,0.0,133.78239368
CHL,YR2004,21.5430754829651,1.11775302886963,86140.0,89681463115.8371,99075985773.176,6185.30378783274,9082.12774597517,0.984,,427.43676758,0.0,168.69400237
CHL,YR2005,21.7546938127747,1.1556099653244,93003.0,112157660681.275,122294145162.835,7560.54366823827,9444.57381303251,0.981,,500.87451172,0.0,197.05653659
CHL,YR2006,21.9688930671444,0.937738180160522,94770.0,132275097903.672,153843518171.43,9418.27492735073,9536.0368719166,1.042,1.04,571.89831543,0.11445876,236.4737128
CHL,YR2007,22.1853773610282,1.18673837184906,101008.0,149579639968.639,172491076033.863,10456.8323890899,10017.7043318069,1.039,,649.92242432,0.0067727,274.6497854
CHL,YR2008,22.4085338626986,1.06214225292206,108565.0,176929040466.045,179894594475.98,10797.0473705117,10599.6135800878,1.042,,726.73669434,0.08662228,316.31362722
CHL,YR2009,22.6398419973855,1.13757157325745,97473.0,158816848112.554,171777900623.177,10204.5588537616,10481.2824451956,1.033,,738.284729,0.09781266,345.96943077
CHL,YR2010,22.8694420683979,1.15724182128906,108840.0,203832120994.017,217051209240.298,12764.5931178671,10984.2672331469,1.438,,870.70959473,0.08899115,410.14341771
CHL,YR2011,23.0972883480469,1.15227234363556,123739.0,244097713688.462,251382573885.594,14637.7561550875,11269.4297443372,1.591,1.53,994.66607666,0.02018179,469.05887395
CHL,YR2012,23.323503225147,1.17844355106354,125120.0,268266345944.523,267024782480.28,15397.7804504673,12292.1058233636,1.753,,1081.46069336,0.01650955,518.40478861
CHL,YR2013,23.5496589252379,1.15845036506653,127631.0,280081203385.744,277395018837.366,15842.159166151,12719.0134141171,1.887,,1183.62084961,0.03187669,563.98757457
CHL,YR2014,23.7879580166018,1.03544294834137,124480.0,258592354245.159,259560978231.552,14675.1508630779,12825.3703596387,2.036,,1150.06164551,0.02790073,548.99207361
CHL,YR2015,24.03410209648,0.919540107250214,116532.0,244794733173.455,242450355827.827,13567.3572174332,13234.3322995277,2.159,,1133.27978516,0.01608491,544.16385062
CHL,YR2016,24.3215880419404,0.834684908390045,116238.0,249872340197.781,249344863933.461,13788.2400083224,13260.1904493057,2.31,2.03,1179.73364258,0.0,585.77155329
CHL,YR2017,24.7044875002017,0.809503495693207,124316.0,274396276602.769,276154259987.103,15034.0584350711,13071.5767280439,2.455,,1367.71643066,0.0,689.32198494
CHL,YR2018,25.1521790588704,0.907250463962555,134661.0,299168094198.303,295857562991.709,15820.0333659534,13325.9274094761,2.595,,1457.27282715,0.0,740.61149475
CHL,YR2019,25.6068131566631,0.863591849803925,143964.0,283467892677.438,278285058719.466,14616.2072513761,13222.9446953019,2.649,,1369.48400879,0.0,697.30279388
CHL,YR2020,25.9576117773008,0.70538467168808,72839.0,242666362466.686,254042159309.311,13162.5913519707,11903.9679083251,2.808,,1280.63232422,0.0,720.85260222
CHL,YR2021,26.2170074724423,0.592204332351685,95001.0,318327137851.526,315515014838.539,16185.9147709548,13180.4163535543,2.973,,1518.04003906,0.0,844.40287884
CHN,YR1985,111.952706840998,,102200.0,322285221448.98,309488028132.653,294.45884850496,,,,,,
CHN,YR1986,113.630335792081,,127900.0,308563324124.638,300758100107.246,281.928120911563,,1.35,,,,
CHN,YR1987,115.467206348361,,159700.0,273255346793.722,272972974764.574,251.811956961329,,1.37,,,,
CHN,YR1988,117.341357547999,,176900.0,316082457096.708,312353631207.819,283.537695240524,,1.47,,,,
CHN,YR1989,119.154261976407,,159200.0,352956190917.004,347768051311.741,310.8819124049,,1.54,,,,
CHN,YR1990,120.915506084734,,196000.0,352944196860.421,360857912565.966,317.884673040928,,1.129,,,,
CHN,YR1991,122.576625036615,,190300.0,372466928379.791,383373318083.624,333.142145400184,,,,,,
CHN,YR1992,124.088088834447,,200300.0,421737869230.769,426915712715.856,366.460692306116,,,,,,
CHN,YR1993,125.522861023087,,261600.0,451989524790.246,444731282435.515,377.3898394789,,,,,,
CHN,YR1994,126.949644502437,,325900.0,554329630956.625,564321854521.013,473.489916407064,,,,,,
CHN,YR1995,128.336621134526,,397600.0,719060636859.589,734484834573.582,609.604337927454,1498.48962935192,1.194,1.11,,,
CHN,YR1996,129.688982907321,-0.348653882741928,493000.0,842925961024.395,863749314718.538,709.415888233368,1632.13294999128,1.201,,,,
CHN,YR1997,131.023100200996,,470200.0,915169494537.696,961601980984.623,781.74256121344,1769.58519957688,1.216,,,,
CHN,YR1998,132.286384121395,-0.198783293366432,510500.0,980334896819.141,1029060747620.65,828.594691043134,1881.94311579705,1.214,,,,
CHN,YR1999,133.436760709953,,547800.0,1057694066861.96,1094003874937.34,873.292336318005,2013.95696156005,1.244,,,,
CHN,YR2000,134.492481002789,-0.158842876553535,572921.0,1176733800382.29,1211331651866.09,959.360431369138,2169.85882130482,1.268,,42.99362183,0.01095157,9.44797232
CHN,YR2001,135.473048750848,,840911.0,1305578958201.14,1339400897105.11,1053.11231442789,2328.4097536982,1.287,,44.56903839,0.09865026,10.21417309
CHN,YR2002,136.383779609948,-0.123097203671932,932064.0,1428453922860.78,1470557654799.95,1148.51425710711,2533.71519550336,1.143,1.19,50.15548325,0.07296908,12.73238727
CHN,YR2003,137.235919250104,-0.147587299346924,946354.0,1621133202340.4,1660280543846.79,1288.63749134336,2781.11961869117,1.19,,56.79228973,0.07250398,16.11409638
CHN,YR2004,138.053436689892,-0.109930388629436,1209900.0,1898318008044.41,1955346768721.39,1508.66791560781,3054.34592947819,1.22,,64.54340363,0.07967548,19.52050867
CHN,YR2005,138.867766063821,-0.140640497207642,1349269.0,2165506780577.32,2285961149879.85,1753.41419160544,3367.49777237418,1.244,,73.29019928,0.15398395,24.008209
CHN,YR2006,139.645342881819,0.0357880145311356,1542564.0,2545237333945.53,2752118657184.02,2099.2194300499,3793.99236641188,1.278,,82.79460144,0.11999359,29.09393969
CHN,YR2007,140.376588050196,0.165997371077538,1753550.0,3247785835130.24,3550327802998.4,2693.95873160283,4329.26192335984,1.298,3.64,98.87766266,0.17868344,38.588089
CHN,YR2008,141.097705219827,0.165779024362564,1853088.0,4228743417107.34,4594336785737.67,3468.32706307504,4741.55554962926,1.347,,134.2076416,0.20891216,59.75246245
CHN,YR2009,141.801244134798,0.0932420492172241,2140124.0,4868875851126.62,5101691124285.21,3832.2274569094,5120.60848797824,1.423,,165.29444885,0.17447836,81.65267377
CHN,YR2010,142.487743405,0.0918448567390442,2377789.0,5811412521186.38,6087191746679.49,4550.47394356715,5622.61560116515,1.463,,189.34370422,0.23050634,98.28117352
CHN,YR2011,143.268509836432,0.0836087092757225,2538667.0,7311362326569.8,7551545703440.75,5614.38602225277,6094.51220438989,1.489,,239.7543335,0.18102505,128.80104871
CHN,YR2012,144.243669001474,0.0153677640482783,2779741.0,8307607929588.0,8532185381680.59,6300.58217951734,6576.64536860593,1.565,,285.31427002,0.16058613,159.02065426
CHN,YR2013,145.207643927049,-0.00465791253373027,3073450.0,9390172656743.54,9570471111831.68,7020.3860742288,6998.9330916934,1.661,3.56,329.78106689,0.18285425,188.14107447
CHN,YR2014,146.125816729087,0.355403989553452,3356756.0,10302661457582.2,10475624944355.2,7636.07434020616,7543.08233504224,1.715,,363.00939941,0.10957818,212.05372589
CHN,YR2015,146.977949259981,0.417484968900681,3616026.0,10754691086937.3,11061572618578.7,8016.44559489998,7978.19381470372,1.8,,393.77990723,0.03386435,236.98070967
CHN,YR2016,147.822641376791,0.356864213943481,3952098.0,10971590376309.5,11233313730348.7,8094.39016735149,8474.11364237243,1.891,,398.78921509,0.00644134,231.70224724
CHN,YR2017,148.720043543977,0.416717708110809,4359033.0,12049620428481.3,12310491333980.9,8817.04560829162,9041.92931692823,2.006,,440.58850098,0.00194593,249.69626627
CHN,YR2018,149.417194545073,0.496618092060089,4692008.0,13735278158987.4,13894907857880.6,9905.40638304527,9577.29384569109,2.124,4.68,504.79974365,0.00327115,284.78994813
CHN,YR2019,149.948179684945,0.54490339756012,4963752.0,14175678852582.8,14279968506271.7,10143.8602206165,10127.9109768092,2.258,,539.6194458,0.00361335,302.07379755
CHN,YR2020,150.305542803154,0.644194781780243,3667920.0,14496380482981.1,14687744162801.0,10408.7195541075,10276.0875507478,2.387,,583.43218994,0.00142376,319.27696917
