economy,country,time,EN.POP.DNST,EN.POP.SLUM.UR.ZS,GE.EST,IS.AIR.DPRT,NE.DAB.TOTL.CD,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GNP.PCAP.KD,SH.MED.PHYS.ZS,SH.UHC.NOPR.ZS,SH.XPD.CHEX.PC.CD,SH.XPD.EHEX.PC.CD,SH.XPD.GHED.PC.CD
CAN,Canada,YR2011,0.000201967562135789,,0.8580105989336189,0.12335278659874695,0.06793308791768553,0.06965969143204175,0.21682049215854973,0.3067964251790929,,,0.4345749720454491,0.0,0.483859645677958
CAN,Canada,YR2012,0.0002042495714849251,,0.8548381739345323,0.12676445745905127,0.06977073934874431,0.07102077379553774,0.21867419079088007,0.3077949326117655,0.28400807313308796,,0.4438675467730253,0.0,0.49611222578336084
CAN,Canada,YR2013,0.00020649146907993348,,0.8597835789225463,0.12509094554352887,0.07020872971184033,0.07172893351587163,0.21854039639437192,0.3131202883832201,0.29050219636709007,,0.4394023807225109,0.0,0.4939727455094569
CAN,Canada,YR2014,0.00020864479392061476,,0.8543051630235929,0.12777651638063098,0.06822356749861543,0.0701422580943231,0.21157676430444095,0.3171002098943293,0.2958684554196842,0.1729106628242075,0.41923207225986403,0.0,0.4702415305619703
CAN,Canada,YR2015,0.0002102941024035818,,0.8497018251690217,0.1309069157229045,0.05972444625292118,0.060460778264679646,0.18099226568274399,0.3096608025790034,0.3009379081087499,0.1729106628242075,0.3748122219748258,0.0,0.42100327221028694
CAN,Canada,YR2016,0.00021277207203429093,,0.8525004481011456,0.13461113249380066,0.058507415899315685,0.05935318213734635,0.17567747312088833,0.30914078135459927,0.2738335509913333,0.1873198847262248,0.37400010306142084,0.0,0.41416279158228403
CAN,Canada,YR2017,0.0002154206065772261,,0.8667335293631182,0.14296599347006658,0.06311175511370971,0.06406380960949823,0.18736700667337258,0.3183603668491716,0.3094146978511219,0.1729106628242075,0.3942911721188614,0.0,0.4352068537679432
CAN,Canada,YR2018,0.00021863799373424462,,0.8381786207167488,0.1238198001372607,0.06583880478590216,0.06701840988436172,0.19321910034903386,0.3217037252061023,0.28778345007716966,,0.40708968063916934,0.0,0.44977023899218765
CAN,Canada,YR2019,0.0002219671717462388,,0.8427038474151374,0.12040590825000934,0.066224101433064,0.06773298080279166,0.19244560069665279,0.32374224449704436,0.2886145078950493,0.12968299711815562,0.40994881692985063,0.0,0.4517931072016123
CAN,Canada,YR2020,0.00022446854854014461,,0.8226106083836855,0.05066198925421657,0.0633385392975931,0.06431315154665013,0.18075829451454292,0.3024179659387939,0.2883770628042265,,0.4542455963496213,0.0,0.5307211315214855
CAN,Canada,YR2021,0.0002304507255646798,,0.8154368865985785,0.056547016837556,0.07512426636292552,0.07797792686615784,0.2179538595034988,0.32853146818776313,0.2920574617119791,,0.5185385916239688,0.0,0.5993985588029093
CAN,Canada,YR2022,,,0.816159117354134,,0.08078281704137158,0.08396031273972057,0.23046121539803754,0.3383737911161264,,,0.4974567442914441,0.0,0.562357184185887
CHE,Switzerland,YR1985,0.008942828994419453,,,0.011466446632355125,0.004048494785556754,0.0043109010705859796,0.07121123134835548,,0.3200759824290633,,,,
CHE,Switzerland,YR1986,0.008989508740910495,,,0.012100170798564734,0.005906198970981425,0.006179662920592229,0.1015512323586926,,0.3319482369702006,,,,
CHE,Switzerland,YR1987,0.00904617964781396,,,0.01214968049904986,0.007361219692806376,0.007739105142968692,0.12638143687083353,,0.343820491511338,,,,
CHE,Switzerland,YR1988,0.009112945399406517,,,0.013070560928073198,0.007966417550331083,0.008372425018285905,0.13572254409320064,,0.35569274605247536,,,,
CHE,Switzerland,YR1989,0.009186967478646233,,,0.014446930601559695,0.007696085987944764,0.008083629680420833,0.1299857387590813,,0.343820491511338,,,,
CHE,Switzerland,YR1990,0.009281850205910653,,,0.015060850887575255,0.009927368619844822,0.010323277179210725,0.16430365854741105,,0.3537931853258934,,,,
CHE,Switzerland,YR1991,0.009398659946030147,,,0.014932125666313927,0.009923625476305412,0.010445173803684841,0.16417891864138198,,0.359373144960228,,,,
CHE,Switzerland,YR1992,0.009502918944014302,,,0.015605457592911638,0.01020745322483293,0.010873222503996334,0.1690331197839439,,0.3572361391428232,,,,
CHE,Switzerland,YR1993,0.009589907620789291,,,0.01672437682387548,0.009787107966969678,0.010574750373558518,0.1629027696553951,,0.3630535438679805,,,,
CHE,Switzerland,YR1994,0.009666700016798337,,,0.017318493229696988,0.010832732806794943,0.01170656384110056,0.17890635494538995,,0.36946456132019473,,,,
CHE,Switzerland,YR1995,0.009731543620960811,,,0.018932509465512087,0.012707099811506837,0.013705497001391995,0.20806018484289424,0.5009751686558304,0.375281966045352,,,,
CHE,Switzerland,YR1996,0.00977495064716692,,0.8548606821850093,0.02160603329170888,0.012310208631933918,0.013210943187320922,0.199668710439184,0.501067486177486,0.380980648225098,,,,
CHE,Switzerland,YR1997,0.009798845936857785,,,0.021863483734231533,0.010535817982273777,0.011450705050075094,0.17264827277281505,0.5152369059222369,0.38727294313190075,,,,
CHE,Switzerland,YR1998,0.009828330394341327,,0.8853792232288638,0.024784556062853954,0.01093036677533506,0.011787512815738687,0.17719919459033023,0.5334117648241561,0.39498990858364,,,,
CHE,Switzerland,YR1999,0.009875656076639433,,,0.02735906048808049,0.010732389760232617,0.011570555559881322,0.17311015312710132,0.5446613505744506,0.39890775258221534,,,,
CHE,Switzerland,YR2000,0.009931657584828675,,0.8954462871317538,0.028619676481832765,0.009935408718147184,0.01084582237195116,0.16135791642789857,0.5640407992061791,0.41635996675768727,,0.2851547247073372,0.0,0.12917927047091435
CHE,Switzerland,YR2001,0.00999505787199204,,,0.028210528317023684,0.010259008729333092,0.01113197089833683,0.16457041399154723,0.5556983540545624,0.4168348569393328,,0.30147935252225777,0.0,0.1432592714510061
CHE,Switzerland,YR2002,0.010071322125803537,,0.8915154773480327,0.024041910555577067,0.010959767252155464,0.012014454377908577,0.1762781356499047,0.5498967917286155,0.4224148165736673,,0.3374338420680755,0.0,0.16780575945951157
CHE,Switzerland,YR2003,0.010146690633535356,,0.854179364484525,0.018726648130894936,0.012861120314338151,0.014064386117666413,0.20482976281086704,0.5699538760184855,0.43393090347857055,,0.40213403235584655,0.0,0.20022671160153357
CHE,Switzerland,YR2004,0.010217049784558436,,0.9366256534130544,0.014328404378598303,0.014048327002643794,0.015689527083681137,0.22693249192845755,0.5768702763720868,0.4384423602042028,,0.4494624743890977,0.0,0.2200670204889282
CHE,Switzerland,YR2005,0.010283077119028419,,0.8730295022219077,0.013351677007427743,0.014804297075251204,0.016247789768799047,0.2335065261566233,0.5972035328191823,0.4436661522023032,,0.4546940629801358,0.0,0.2237997462451625
CHE,Switzerland,YR2006,0.010348180332369283,,0.919669438054697,0.01238990156580369,0.015378440849068116,0.0171547858986303,0.2449991527465491,0.6106275265488068,0.44972100201828324,0.28097982708933716,0.45453700372408695,0.0,0.2205584898742047
CHE,Switzerland,YR2007,0.010441466451962731,,0.9116321715790103,0.01377597514058527,0.016573950369001382,0.019062253169208093,0.2698188353793113,0.5876518902685871,0.44936483438204916,0.24351585014409222,0.49324829239644263,0.0,0.24012645786723863
CHE,Switzerland,YR2008,0.010575239613565598,,0.9099586940824773,0.015723092641264296,0.019220767819362758,0.02203485769520483,0.30795698335830196,0.5529674453809851,0.45328267838062447,0.2550432276657061,0.570711475686303,0.0,0.2859140538184916
CHE,Switzerland,YR2009,0.010708460536215509,,0.8931416559535975,0.016662984795273925,0.019450010773656812,0.021527757141061723,0.29713386284581067,0.5836851428034402,0.4550635165617951,0.24927953890489912,0.5848838904892844,0.0,0.298045825437586
CHE,Switzerland,YR2010,0.010820820498705594,,0.8780556649672906,0.02226025447391933,0.020261877585555647,0.02326167283292619,0.3177392586440709,0.6218524063017915,0.45185800783568797,0.2881844380403458,0.6123959262170674,0.0,0.32872176273891124
CHE,Switzerland,YR2011,0.010942055684789958,,0.8761581975995181,0.024259159121305798,0.024829149497167576,0.027807843080040945,0.37563704078266846,0.5997534256533714,0.454707348925561,0.28530259365994237,0.7325196690185679,0.0,0.40129948357670886
CHE,Switzerland,YR2012,0.01105910669449752,,0.8804723760636739,0.025471082749972052,0.023355590965611808,0.026663196501586082,0.3563706234149346,0.6081074286518539,0.4644425976492936,0.25360230547550433,0.7016813915752653,0.0,0.3942699447879837
CHE,Switzerland,YR2013,0.011187263337829306,,0.8670621692446592,0.02635183514141109,0.023675068197238858,0.02743287614330571,0.3624659053910453,0.6056468550541848,0.47928291582571536,0.24639769452449567,0.7309015397055177,0.0,0.391771581865105
CHE,Switzerland,YR2014,0.01132485905697067,,0.9257484138967638,0.026068540635235202,0.024350676616567167,0.028221517605503718,0.3683641346554883,0.6000992502849493,0.4893743321856821,0.3242074927953891,0.7461206637976637,0.0,0.4015684840281217
CHE,Switzerland,YR2015,0.011454769850714,,0.8977928997177564,0.02476415806625408,0.023248948125153896,0.02696221501196048,0.34794356327556386,0.6120056587808496,0.4978036329098896,0.23342939481268013,0.7280354726018107,0.0,0.38623196358411155
CHE,Switzerland,YR2016,0.011580802903263946,,0.8987060014085739,0.022727923104701828,0.023156368852672676,0.026720500461986738,0.3410791686435872,0.5999048615715182,0.5042146503621038,0.2622478386167147,0.7277394446855951,0.0,0.3874362300849941
CHE,Switzerland,YR2017,0.01168944557720235,,0.9078672964055903,0.021431363068397356,0.023661044222649003,0.027004269166928857,0.341499750995612,0.5921222906601786,0.5097946099964383,0.3242074927953891,0.7310443066073663,0.0,0.39214639200039164
CHE,Switzerland,YR2018,0.011775927094255926,,0.9037296146757482,0.021762681984043818,0.024300067323629684,0.02818387439524248,0.3538013594256695,0.590565074032036,0.5146622343583047,,0.7384592577091212,0.0,0.4002144889679331
CHE,Switzerland,YR2019,0.011860280099519744,,0.8872916232547181,0.02235412486603913,0.024355100824063544,0.028020745622509186,0.3492533721879793,0.5939576239066884,0.5159681823578297,,0.748774577560815,0.0,0.3994634698850014
CHE,Switzerland,YR2020,0.011947312427816702,,0.8987395573979564,0.008048613772945147,0.0259954125575934,0.028822105424453796,0.3566262744145667,0.5656803190464508,0.5205983616288733,,0.8084703297796737,0.0,0.4601159646562778
CHE,Switzerland,YR2021,0.01203917750199771,,0.9029207987840602,0.009542499572483737,0.026696587112278566,0.03159591997063183,0.38796639646007414,0.6097343181289692,0.5270093790810875,,0.8735872302635891,0.0,0.5013685765067251
CHE,Switzerland,YR2022,,,0.9145125963405334,,0.026437670255506952,0.031790829150868054,0.3871919754464711,0.6256543449468241,,,,,
CHL,Chile,YR1985,0.0008990217041879908,,,0.002505190844547363,0.0006423948327970801,0.0006882215819280791,0.005967617195079978,0.026659945224087867,,,,,
CHL,Chile,YR1986,0.0009128550002313939,,,0.0026042102455176145,0.0006856012914634483,0.0007340358862437534,0.00626920574937945,0.028116513148785487,,,,,
CHL,Chile,YR1987,0.0009274366382763141,,,0.0028715626281372937,0.0008099100912362898,0.0008643033261864354,0.0072666522085652946,0.030116481885482816,,,,,
CHL,Chile,YR1988,0.0009425568089939121,,,0.003495384854249878,0.0009106878404495118,0.0010115930264354873,0.00836963220900196,0.03188416447092517,,,,,
CHL,Chile,YR1989,0.0009580171017395197,,,0.0035646984349290544,0.001075990493229216,0.0011628573032006384,0.00946708595913227,0.034907550859773505,,,,,
CHL,Chile,YR1990,0.0009737729513349772,,,0.003970677978907085,0.0012102273535870695,0.001287199901204223,0.010311118323424137,0.035973156951103424,0.13011990977086552,,,,
CHL,Chile,YR1991,0.0009898838515577269,,,0.003624110075511205,0.0013678620625752827,0.0014700908162188985,0.011585937357680182,0.0382778000335239,0.1260833432268788,,,,
CHL,Chile,YR1992,0.0010060885151503606,,,0.004772735126766123,0.0017201332928133317,0.0017848587750527824,0.01384175898029347,0.042366179602413075,0.11706042977561439,,,,
CHL,Chile,YR1993,0.0010219796781580461,,,0.005802536896856739,0.0019203174290822905,0.0019145105792187662,0.014618029824397178,0.044808092477500255,,,,,
CHL,Chile,YR1994,0.001037591316013628,,,0.006812534786753303,0.0021403115808042634,0.00221404407200218,0.01665254614147748,0.04594398887418403,,,,,
CHL,Chile,YR1995,0.0010527495068584638,,,0.0077037093954855675,0.0027507235881242573,0.0028528788102194056,0.021150647492025776,0.04964541125911194,,,,,
CHL,Chile,YR1996,0.0010673609285620535,,0.7694969646398049,0.009278117870912567,0.0030009617871818934,0.0030525076850745395,0.022323007094450252,0.052667710593664055,,,,,
CHL,Chile,YR1997,0.0010816134020237617,,,0.01082282052604849,0.0032846652167449505,0.0033305253311196746,0.02403740854147949,0.05597629583592472,,,,,
CHL,Chile,YR1998,0.0010953986765138057,,0.7205030348745792,0.011793210655556954,0.003177956931988173,0.0031848063734755934,0.022698398567266433,0.05804465130306559,,,,,
CHL,Chile,YR1999,0.0011086114428983276,,,0.009159294589748264,0.00277465685577598,0.0029357658951189255,0.020675758961407786,0.0568591543475117,,,,,
CHL,Chile,YR2000,0.0011215095320595248,0.1396015516490513,0.7017896705729372,0.008708261218328768,0.0028873708997276567,0.003043016260423754,0.021186249894293734,0.058707935466644955,,,0.028287895136964218,0.0,0.016204601379020144
CHL,Chile,YR2001,0.001134171558148315,,,0.008212867155274601,0.0026376502705625316,0.002780237252375585,0.019142026653846848,0.0600437430096581,,,0.025899892560764224,0.0,0.015086896885968516
CHL,Chile,YR2002,0.0011466595152986585,0.10277776206701243,0.7166436104807166,0.007742029903661055,0.0025767051603452196,0.0027293248796149386,0.018588162851493263,0.06102079128197016,0.10542562032529977,,0.02557172642831896,0.0,0.015380969147968085
CHL,Chile,YR2003,0.001158817278307212,,0.7210753563114318,0.008197717186926152,0.002736457173163622,0.0029712650434656827,0.020024957822735445,0.06253338231748033,0.11183663777751393,,0.027729335783301456,0.0,0.016977939020420805
CHL,Chile,YR2004,0.001170499385255844,0.06595397248497355,0.7246413964652776,0.008529531199577466,0.0033569415333619354,0.003848491247582209,0.02567983633761709,0.06443375380873084,0.11634809450314613,,0.03395700593933386,0.0,0.021413497547109216
CHL,Chile,YR2005,0.0011820705204984695,,0.73235215976497,0.009209101348436301,0.004198266909948576,0.004750373705503573,0.0313894910466929,0.06705995084737569,0.11599192686691202,,0.039846258136740455,0.0,0.025016988913407895
CHL,Chile,YR2006,0.0011937827788052588,0.06571157781959534,0.6879756749670718,0.009384068629950736,0.004951299552494735,0.005975872488475252,0.03910233022690996,0.06772267017645257,0.12323400213700582,0.14985590778097985,0.04554192726391161,0.00022975509199948496,0.030024984780591322
CHL,Chile,YR2007,0.0012056199813986613,,0.7386924449831104,0.010001751653203165,0.005599040360390774,0.00670021523403726,0.043414163083528606,0.07121271675647345,0.12287783450077168,,0.051798977505748245,1.3594960417052498e-05,0.03487529706038349
CHL,Chile,YR2008,0.0012178220154257832,0.06571157781959534,0.7133145018351151,0.010750041266335355,0.006622778677599798,0.006987796316490182,0.04482665125991884,0.07542909122841268,0.12323400213700582,,0.057959006164104966,0.0001738784336874272,0.04016873428008493
CHL,Chile,YR2009,0.0012304697747743693,,0.7286780702965452,0.009651718070773325,0.005944806035285839,0.006672512762815315,0.04236678596809935,0.0745716922819807,0.12216549922830344,,0.05888508701385821,0.00019634108125069974,0.043936536946241556
CHL,Chile,YR2010,0.0012430241384525597,,0.7326845388812179,0.010777271601602174,0.0076298104182062195,0.00843110189852549,0.05299541294416927,0.07821619909460982,0.17024813011990977,,0.06950474098913453,0.00017863350830805755,0.05208991301925081
CHL,Chile,YR2011,0.0012554826061038247,,0.731672347470668,0.01225256165665795,0.00913702554383008,0.009764663918255808,0.06077232103759835,0.08028241807306548,0.18841267956784993,0.22046109510086456,0.07944528303788492,4.05112637788867e-05,0.05957518694631344
CHL,Chile,YR2012,0.00126785186985888,,0.7370029421949772,0.012389307449397868,0.010041701860863441,0.010372267359077104,0.06392775330723824,0.08769248300227646,0.20764573192449245,,0.08640567368045537,3.3139911520272425e-05,0.06584464002339539
CHL,Chile,YR2013,0.001280217897858425,,0.7329306970725052,0.01263794516523417,0.010483953685582133,0.010775087156201927,0.06577270345940246,0.09078575273952119,0.22355455300961652,,0.09459828541885175,6.398664325551894e-05,0.07163598343384683
CHL,Chile,YR2014,0.0012932479175965421,,0.7078763434111216,0.012325935032776908,0.009679586574865113,0.010082344544425189,0.06092757458544409,0.09155638958940028,0.2412442122759112,,0.09190704511996174,5.600562847267251e-05,0.06973078843880372
CHL,Chile,YR2015,0.0013067068955593911,,0.6842690614409197,0.011538928833865349,0.009163116263979369,0.009417702273216175,0.05632829027464125,0.094519629456161,0.25584708536151013,,0.09056124386884493,3.228752414278676e-05,0.06911735736370742
CHL,Chile,YR2016,0.001322426416445268,,0.6669856144842221,0.011509817129980095,0.009353180425386682,0.009685511439830707,0.05724534080896872,0.09470699139092598,0.27377418971862755,0.292507204610951,0.09428655549289486,0.0,0.0744036620422626
CHL,Chile,YR2017,0.00134336307831126,,0.6618566227844005,0.012309695851017786,0.010271156429612616,0.010726891318505108,0.06241766975920363,0.0933403417256472,0.29098895880327674,,0.1093616107078842,0.0,0.0875598590002958
CHL,Chile,YR2018,0.0013678425247609046,,0.6817658866121269,0.013334051554055038,0.011198411082301114,0.011492243258972787,0.06568084262763758,0.09518330559549343,0.30761011516086906,,0.11654347898280133,0.0,0.09407624799249306
CHL,Chile,YR2019,0.001392701584163753,,0.6728734280220875,0.014255229041281289,0.010610723689067856,0.01080965972257314,0.060682855336883695,0.09443711761450174,0.31402113261308323,,0.10950335952530899,0.0,0.08857382960984343
CHL,Chile,YR2020,0.0014118829957455263,,0.6406495288637114,0.007212474147272149,0.00908344743738292,0.009867972427717676,0.05464780284641918,0.08488012901169327,0.3328980173334916,,0.1023780047813016,0.0,0.09156585882602462
CHL,Chile,YR2021,0.0014260665623228531,,0.6175967705443878,0.009406942111574864,0.01191556929243245,0.01225581416442475,0.06719989142544694,0.09412896747767503,0.3524872373263683,,0.12141663297823178,0.0,0.10726305822473135
CHL,Chile,YR2022,,,0.6083434393840191,,0.011756329135071221,0.011735365934659108,0.06398335980985576,0.09665057730822552,,,0.11040186886006499,0.0,0.09595450510873516
CHN,"Taiwan, China",YR1985,0.006114031793913313,,,0.010119782779159705,0.012063727634763006,0.012021702859866095,0.001222509999502111,,,,,,
CHN,"Taiwan, China",YR1986,0.0062057633159293465,,,0.012664581384095168,0.011550091802889132,0.011682598936385522,0.0011704855281126632,,0.15980054612370892,,,,
CHN,"Taiwan, China",YR1987,0.006306202052257321,,,0.015813398334949165,0.010228449330315203,0.010603317985766197,0.0010454506889055225,,0.16217499703193639,,,,
CHN,"Taiwan, China",YR1988,0.006408679266852351,,,0.017516532031637493,0.01183154676700902,0.012133013885924809,0.0011771680813005838,,0.17404725157307374,,,,
CHN,"Taiwan, China",YR1989,0.006507807552865844,,,0.01576388863446404,0.013211798382176369,0.013508645938111097,0.0012906944853287544,,0.1823578297518699,,,,
CHN,"Taiwan, China",YR1990,0.0066041110904236046,,,0.019407802590169297,0.013211349422598481,0.014017106408369907,0.001319768209710742,,0.13356286358779532,,,,
CHN,"Taiwan, China",YR1991,0.006694939857778481,,,0.018843392004638863,0.013942121137863648,0.014891691207645845,0.0013831134487092879,,,,,,
CHN,"Taiwan, China",YR1992,0.006777585590947164,,,0.019833586014341376,0.01578642299299461,0.01658304499825638,0.0015214437872571498,,,,,,
CHN,"Taiwan, China",YR1993,0.0068560378831094195,,,0.025903475293817795,0.01691879805029005,0.017275070129895008,0.0015668188941823996,,,,,,
CHN,"Taiwan, China",YR1994,0.006934053358500217,,,0.03227042277620497,0.02074957628177994,0.02192042712338384,0.001965802565753675,,,,,,
CHN,"Taiwan, China",YR1995,0.00700989222464524,,,0.039370113825772,0.026915760538405425,0.02853021061747884,0.002530915866262277,0.009484535775474335,0.14127982903953462,0.15994236311239193,,,
CHN,"Taiwan, China",YR1996,0.007083838375642873,,0.4259612164148132,0.04881656467833399,0.03155226723379189,0.03355133934342701,0.002945308654272664,0.010452883137461916,0.14211088685741424,,,,
CHN,"Taiwan, China",YR1997,0.007156786931888112,,,0.04655892233621226,0.03425647544614942,0.03735231261116681,0.0032455910521701718,0.011448829082599365,0.14389172503858483,,,,
CHN,"Taiwan, China",YR1998,0.007225862371175073,,0.45648710541907883,0.0505494041953134,0.036695736199897314,0.039972670118452285,0.003440109468574342,0.012262947523010069,0.1436542799477621,,,,
CHN,"Taiwan, China",YR1999,0.007288764120272759,,,0.05424282785150378,0.03959143208792358,0.042495310535657915,0.0036256829997556887,0.013219488101909658,0.14721595631010329,,,,
CHN,"Taiwan, China",YR2000,0.007346490132465467,,0.46462223543688297,0.056730294223277467,0.04404730805809967,0.04705277187714906,0.003983016372072506,0.014349115485385073,0.15006529739997626,,0.003127046939369253,2.19832800293206e-05,0.0011811131645505157
CHN,"Taiwan, China",YR2001,0.0074001068585664445,,,0.08326650348929517,0.048870219077977825,0.05202747309018943,0.004372250925416961,0.015497937412207079,0.15232102576279236,,0.0032533855891529848,0.0001980224105352278,0.0012784598204639167
CHN,"Taiwan, China",YR2002,0.007449904954741573,,0.47190297308736834,0.0922924189459365,0.05346965479722546,0.05712210514166472,0.004768336116832996,0.016985531270415737,0.13522497922355456,0.17146974063400575,0.003701383863783072,0.0001464721240079639,0.001598401719369483
CHN,"Taiwan, China",YR2003,0.007496499325988709,,0.46691478997956987,0.0937074061858014,0.060681994290890856,0.06449167060229788,0.005350093012925929,0.01877816422350189,0.1408049388578891,,0.00423361463426521,0.00014553852055735022,0.002028051604908469
CHN,"Taiwan, China",YR2004,0.007541200580683912,,0.4745848117069517,0.1198035732339073,0.0710575309164285,0.07595317569722823,0.006263604732547534,0.020757896364326053,0.14436661522023034,,0.004855205957671073,0.00015993399926316802,0.002460840056809673
CHN,"Taiwan, China",YR2005,0.007585727514273516,,0.4683297261049427,0.1336038081277303,0.08105889765190519,0.0887955076710601,0.007279730535172285,0.023026919309275033,0.14721595631010329,,0.005556644790048978,0.0003090947044917671,0.0030310073510385286
CHN,"Taiwan, China",YR2006,0.0076282448450296966,,0.5042649765698098,0.15274376323827504,0.09527291004807795,0.1069028550886693,0.008715428071463392,0.02611719657163706,0.15125252285409,,0.006318838971818897,0.00024086525408626195,0.003677155064447447
CHN,"Taiwan, China",YR2007,0.007668228795127119,,0.5307862332207309,0.17363547057138454,0.12157059143340752,0.13790836307407026,0.011184638063237922,0.029995631056376763,0.1536269737623175,0.5244956772334294,0.007608600861159385,0.0003586744273307211,0.004883397243075148
CHN,"Taiwan, China",YR2008,0.00770765895367287,,0.5307417600014454,0.18349166370516143,0.1582896363105308,0.17846168048579567,0.014399623211171319,0.03298301152142563,0.15944437848747478,,0.010441846333815372,0.00041935307127747255,0.007572354316114723
CHN,"Taiwan, China",YR2009,0.007746127946131623,,0.5159673091821184,0.21191379648205855,0.18225096960761605,0.19816927100608983,0.015910447342215434,0.03572953795572746,0.1684672919387392,,0.012934815719672354,0.0003502334959221929,0.010354800405014906
CHN,"Taiwan, China",YR2010,0.007783665223297633,,0.5156827267121071,0.23544724241365336,0.21753184915034293,0.23644989905638425,0.018892428517465597,0.039366960772131025,0.17321619375519412,,0.014863417036234592,0.00046269945046726484,0.012467469703845449
CHN,"Taiwan, China",YR2011,0.007826356959779679,,0.5140051746030793,0.2513772856029455,0.2736777266370128,0.29333102919363907,0.023309527451739316,0.04278621007450878,0.17630297993588984,,0.0189060372547141,0.00036337478247153263,0.016345053628279343
CHN,"Taiwan, China",YR2012,0.007879677948523607,,0.5001057462479939,0.2752482886724479,0.310969030234599,0.33142283950914875,0.026158443612838464,0.04627963103607854,0.18532589338715422,,0.022559661959642503,0.0003223473770988891,0.020184487962591677
CHN,"Taiwan, China",YR2013,0.007932387391247043,,0.49602688338954387,0.3043311779120195,0.35149141726656236,0.3717538438156488,0.029146890759847097,0.04933942632322931,0.1967232577466461,0.5129682997118156,0.02612562363568535,0.0003670465679625292,0.023884269582801376
CHN,"Taiwan, China",YR2014,0.007982592407410064,,0.5693648858860841,0.3323839683232976,0.38564754984911204,0.40691349405204263,0.031703075653295464,0.05328220088018836,0.20313427519886026,,0.02879033008331953,0.0002199582175015361,0.0269223984139168
CHN,"Taiwan, China",YR2015,0.00802918638992796,,0.5820096422237105,0.3580567284128547,0.4025678495144923,0.42967395149284054,0.03328228271128104,0.056434914023538806,0.21322569155882704,,0.03125793421408894,6.797650830528618e-05,0.030089399294104622
CHN,"Taiwan, China",YR2016,0.008075373536054586,,0.5696623067999345,0.39133437653572906,0.41068678848453627,0.4363450356821523,0.0336058892336671,0.06002822983298524,0.22402944319126203,,0.03165964967617818,1.2929815632285047e-05,0.029418764799799654
CHN,"Taiwan, China",YR2017,0.008124442829120443,,0.5818533652796714,0.43162883646955835,0.4510394342990502,0.4781867496818563,0.03660617529298816,0.06414248565902143,0.23768253591356997,,0.03501169349452345,3.906099683192075e-06,0.031704924834606976
CHN,"Taiwan, China",YR2018,0.00816256253512829,,0.598127607357435,0.46459982150762785,0.5141367006754144,0.5397315709127037,0.04112477914623967,0.0680216082866925,0.2516917962721121,0.6743515850144092,0.04016103742414631,6.566237212373393e-06,0.03616361595907529
CHN,"Taiwan, China",YR2019,0.008191596413577341,,0.6079624380762096,0.49150774960488786,0.5306217079062605,0.5546888049548833,0.04211478030602591,0.07201124760299037,0.2676006173572361,,0.0429533618589629,7.253141320737171e-06,0.038359548158866434
CHN,"Taiwan, China",YR2020,0.00821113676707717,,0.6281862710938366,0.3631952412068049,0.5426261592455607,0.5705283771285045,0.043214410532182265,0.07308489942333836,0.2829158257153033,,0.04646687255734459,2.857938612869707e-06,0.04054523015486772
CHN,"Taiwan, China",YR2021,0.008218475320105445,,0.6618216463714445,0.38680800167857693,0.6474545598352024,0.6922150693786657,0.052384740011892944,0.07938788466548245,,,0.053450341434316824,3.077719825098667e-06,0.04604126855438087
CHN,"Taiwan, China",YR2022,,,0.5978045520472094,,0.6465110695453102,0.6945971242619073,0.05257189295181498,0.08187588338626227,,,,,
CIV,Cote d'Ivoire,YR1985,0.0017058364082351213,,,0.0006040183459185342,0.00022363429292395387,0.0002710382952277814,0.00290738213141439,,0.007954410542562032,0.4048991354466859,,,
CIV,Cote d'Ivoire,YR1986,0.0017652210157381664,,,0.0006040183459185342,0.0003108805530119237,0.0003557431704776452,0.0036881628716352653,,,0.43948126801152737,,,
CIV,Cote d'Ivoire,YR1987,0.0018261003618308936,,,0.0006634299865006851,0.00036321349681858836,0.0003918427846360564,0.003927541475290361,,,0.43948126801152737,,,
CIV,Cote d'Ivoire,YR1988,0.0018913879229499055,,,0.0007030377468887857,0.0003738965400241947,0.0003983497236629456,0.00385547992956452,,,0.23919308357348704,,,
CIV,Cote d'Ivoire,YR1989,0.001963562836445491,,,0.0005545086454334084,0.00035436014387201404,0.00037901484667462256,0.0035340167205683594,,,,,,
CIV,Cote d'Ivoire,YR1990,0.0020405259686810716,,,0.0005347047652393581,0.00038560698883948315,0.0004193518410103782,0.0037631856028638804,,0.009972693814555383,,,,
CIV,Cote d'Ivoire,YR1991,0.0021194032191704485,,,0.00048519506475423236,0.00038087453167814553,0.0004075735342162146,0.0035218464022406947,,,,,,
CIV,Cote d'Ivoire,YR1992,0.002200054278850111,,,0.0004950970048512575,0.00040805742893828,0.0004332237798368803,0.003606722798473264,,,0.260806916426513,,,
CIV,Cote d'Ivoire,YR1993,0.0022822681682826244,,,0.0004554892444631569,0.00039884103913259147,0.0004290592935060429,0.003443795340620509,,,,,,
CIV,Cote d'Ivoire,YR1994,0.002365806568396871,,,0.00042578342417208146,0.00027628135581777685,0.00032293004718708727,0.002500722797986327,,,,,,
CIV,Cote d'Ivoire,YR1995,0.002451340417876498,,,0.00043568536426910663,0.00038163018751551444,0.0004272874697696182,0.003193748634387321,,,,,,
