,country,domain,first_day_above_hundred,outsample_mape,overall_mape,train_mape,outsample_mae,overall_mae,train_mae
38,Botswana,,2020-06-25,50.735406646630096,42.11275560920503,7.006247813974402,587.2340297737795,473.96814584261017,12.814189837135086
39,Australia,Tasmania,2020-04-09,1.15825999676969,1.3794504414994935,2.2800115378994077,2.607884228097033,2.8307132299231434,3.7379455945008777
40,Andorra,,2020-03-22,23.4800023589683,20.869484983576044,10.240949955193257,172.1613359644185,143.4450238243188,26.52861011105613
41,Iran,,2020-02-27,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
42,Antigua and Barbuda,,2020-09-28,11.691313745280315,9.565697546398019,0.9114030223772375,15.786017070207913,12.861080515261332,0.9524102558359614
43,Canada,,2020-03-12,80.55448716142952,65.66713438834967,5.054340955095964,35232.57703697311,28290.38059391193,25.723647162825284
44,Estonia,,2020-03-15,77.3334937326014,67.05299434308868,25.196675400072632,5150.426699068631,4148.76181413465,70.55478261773304
45,Denmark,,2020-03-11,54.01030042203505,44.5864340618753,6.217835309796328,4526.619821051591,3643.097043560146,45.89716377354523
46,Australia,New South Wales,2020-03-14,384.33372659353097,309.36909000655777,4.15592675959537,11529.87205058284,9260.831868902877,22.59684349158859
47,Azerbaijan,,2020-03-28,6743.007034433087,5414.024971320815,3.169428649424629,318822.9917452687,255958.3456352908,9.429330380960549
48,Bangladesh,,2020-04-06,61.617139959717704,50.02120309802568,2.8091744468510216,25797.14038515568,20713.546295437885,16.056073015433764
49,Belarus,,2020-03-31,54.06282411324938,45.17356000134232,8.98155611714934,16937.62382267072,13610.950672083134,66.63855897654481
50,Cayman Islands,,2020-05-21,57.41316277616786,46.735663128189906,3.262985989993957,112.77415163422938,91.38499560353806,4.300574621437628
51,Australia,South Australia,2020-03-23,7.154116552312913,6.585865612767878,4.27227250176309,31.298745566540916,27.431647755260467,11.687035237904368
52,Eswatini,,2020-05-02,42.82396724140748,35.26101460817204,4.468993172856339,300.6876909591594,242.6616449206983,6.4127431926779845
53,Burundi,,2020-06-16,383.7223158203546,309.49507346266876,7.284158149233437,1623.2281733655157,1304.9844795354695,9.27801179885208
54,Kosovo,,2020-03-30,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
55,Canada,Nunavut,2020-11-21,2044.7015134107353,1641.810161765644,1.4668014963427503,5480.41572952196,4400.239566519085,2.379474293092102
56,Faroe Islands,,2020-03-23,8.75111855561955,7.398679160429755,1.8923187657284568,16.30097089669255,13.65264551039387,2.870177866177803
57,Laos,,2021-04-23,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
58,Djibouti,,2020-04-08,40.36515192702182,34.12326028882174,8.70984433329285,1013.4445565941014,819.8391480639284,31.588556191082642
59,Colombia,,2020-03-20,68.57855632938522,56.479940043667554,7.221288023245617,7058.251101439699,5673.186825040213,33.996556842313446
60,Equatorial Guinea,,2020-04-21,52.792925695708924,43.3060708455016,4.681018955371782,1188.9741926928775,957.2095197084246,13.59620827172245
61,Guam,,2020-04-06,10.862538471585326,9.191959030596477,2.390314163713301,17.72067269007291,14.826914943550284,3.045186975565312
62,Australia,Western Australia,2020-03-22,1.0188856813700027,1.551757417144869,3.7213066270853976,5.604321366752192,6.368277695252722,9.478671318433447
63,Croatia,,2020-03-20,6.641955232067683,6.07882246841132,3.7860676449532726,111.57671773200452,92.35318525053465,14.085945861693009
64,Australia,Victoria,2020-03-18,6758.193653806014,5427.239096924083,8.352686761936255,106964.35745924043,85876.75905007767,20.108384200688988
65,French Guiana,,2020-04-24,63.25041461622155,51.200426827450784,2.1397622588840854,1033.577050758372,830.2748277619711,2.544348419481229
66,Finland,,2020-03-08,10322.196465620804,8287.858337132635,5.195956859376422,578749.6995074148,464636.05827700463,30.518981762973016
67,Cambodia,,2020-03-29,111.0486370252991,89.32268888451088,0.8670428827302784,138.17796573476687,111.12194484622454,0.965288371445103
68,France,,2020-05-17,31.51278198681855,55.407857599749775,152.69495116668406,5242.481580599271,4575.574599308815,1860.3104611976762
69,Algeria,,2020-03-22,55868.03617288864,44852.43884022038,3.2211286424580368,3701340.8023619736,2971501.8123466605,14.495855744460368
70,Gibraltar,,2020-04-08,7.080080547855553,6.539148802838543,4.336783840983586,11.215209496483522,9.978690391590508,4.944291178811816
71,Dominican Republic,,2020-03-24,136.03298868958376,111.1644287673047,9.913863369454255,20348.661477316946,16350.897463730284,74.2868369845844
72,Canada,British Columbia,2020-03-16,31542.956382529643,25324.49241646835,6.460554647353696,677359.5147863814,543800.9068804911,26.574692223903984
73,Gabon,,2020-04-18,67.8162770146323,55.691927947081076,6.328506743479638,1990.5929208153898,1600.1043440494077,10.257995787907204
74,Eritrea,,2020-06-16,106554.58043395156,85546.37536359062,12.96900569248736,305825.18173984915,245525.48455377467,19.574581899942824
75,Iceland,,2020-03-15,1703.0019627350214,1380.3220261674462,66.55371299946181,30842.071876704864,24799.477161380793,197.48439184710932
76,Brazil,,2020-03-16,79.39118542112816,65.6189686214632,9.546371651398745,91384.46229899864,73380.53471054984,78.82952900827402
77,Guyana,,2020-05-12,32.47233853541731,26.558340695363647,2.4799209180023185,80.04269603685177,64.84121459638254,2.9494687316149446
78,Micronesia (country),,2022-07-22,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
79,Liberia,,2020-04-20,19.85250322221414,16.23946133257877,1.5292193533490381,111.13958411336952,89.64041973610271,2.108107628659138
80,Armenia,,2020-03-19,46.77239585765907,38.09916507828145,2.786725476529712,1834.421881330576,1474.2651145124398,7.912563895743214
81,Gambia,,2020-07-19,67.83919317118388,55.47475558837611,5.133831144087341,1923.3522147214069,1547.1170190483672,15.302293808133713
82,Argentina,,2020-03-13,30.847375643004742,25.134433485479757,1.8745975584137382,2554.799621346513,2052.1824417739285,5.812496371263057
83,Greenland,,2021-07-28,22.205032755590555,18.449919252376432,3.1612428464332147,106.15307808587504,86.0695899137804,4.30110235596648
84,Burkina Faso,,2020-03-24,196828.71960384698,158018.8457773706,7.216626716729575,1596074.6862840948,1281358.7356926638,15.222570407401735
85,Greece,,2020-03-15,95.00798433973505,82.19884177849181,30.047332779144476,2644.0628036508206,2154.8918584902235,163.26729605065174
86,Lesotho,,2020-07-09,46.434292699900766,38.307258201514195,5.2186177437974735,468.6795741946303,378.9479480156785,13.612041429946583
87,Guernsey,,2020-04-03,4.430885678561557,3.972465525751525,2.1060406178821065,11.093125283985241,9.628735947010806,3.6665793607577504
88,Kiribati,,2022-01-26,25.969816345829532,22.580935421042685,8.783348798696208,773.1494352334598,629.3312626876884,43.7858458941916
89,Latvia,,2020-03-22,5229.7326162446825,4207.639072858268,46.25821764214808,53705.45198336096,43133.46750817148,90.38785918576993
90,Belize,,2020-08-08,40.66478617392125,34.229877316088576,8.03060553776983,764.8108811760801,618.0403269963232,20.47449926445565
91,Hungary,,2020-03-21,36.128427067610836,29.50054087314672,2.515575652828522,1219.329536663561,980.2470900582557,6.839986022370032
92,Ethiopia,,2020-04-19,57.18280230219162,46.16071314224008,1.2850644195802796,1513.1416650623541,1215.0828118124757,1.5574807236831663
93,Lithuania,,2020-03-25,21.013252367491038,17.935918583708116,5.406773892591947,300.56972559489213,244.4460425766736,15.942476002498092
94,Guatemala,,2020-04-11,63.12578234569578,50.978559705494106,1.5220103846729993,3241.9755172135515,2603.3521020587095,3.2424832139973705
95,Fiji,,2021-04-26,6533.286663850165,5245.454107364839,2.135841674584797,94208.06502930951,75632.34638040958,2.6347384598215777
96,Malta,,2020-03-22,14.93186054435324,15.254306946798547,16.567124442468742,68.87529411989124,59.519343153992054,21.427257078545324
97,Afghanistan,,2020-03-30,30.993928316884162,25.629725447040343,3.789756619819075,3209.267941584569,2578.165507722132,8.67702699649463
98,Albania,,2020-03-25,33848.55327805447,27174.522750754055,1.684175316704411,310442.46474767016,249229.06289193785,3.0696221702949282
99,Kenya,,2020-04-03,60.25348117585627,49.10243668837093,3.7017555607520203,857.7243758534086,689.759180131608,5.900883264276497
100,Isle of Man,,2020-04-05,3536.4930858300263,2839.720825594442,2.862337492418973,11831.011885510561,9499.206351538796,5.426677510885996
101,Georgia,,2020-03-30,30.486278054585412,24.949434397709368,2.406570937571179,193.757081951129,156.32216556906428,3.9085774420864277
102,Maldives,,2020-04-24,42.107285155130256,36.2496958253517,12.400939268396098,814.5332947092345,662.080080542959,41.377708580265626
103,Guinea,,2020-04-03,705.8663487557207,567.098956185195,2.1174292909121233,27363.833856865152,21968.964070010374,4.137080673065597
104,Malawi,,2020-05-26,56.32336373004437,49.21537579417278,20.275710626695684,863.0553463549827,701.2056205527163,42.24602264348782
105,Canada,Manitoba,2020-03-31,7.804258323788192,6.839121537872275,2.9096360523574716,21.638579817931042,18.4683263600779,5.560865853104398
106,Australia,,2020-03-12,34730.36527876054,27883.27341670074,5.827978314418482,2374649.027382941,1906413.355639202,25.26353969548207
107,Liechtenstein,,2020-08-23,27.29710501318621,22.221609566816078,1.5570923923090845,92.05231632608614,74.22703665565238,1.6526837117435054
108,Kyrgyzstan,,2021-06-27,41.02103946605348,42.28872854675914,47.450034089632126,21717.42500045475,18290.652026418968,4338.79063213045
109,Martinique,,2020-03-30,9.469000973375055,8.098980681898315,2.521040923743013,18.089867849489178,15.203122422834408,3.4499446143114065
110,South Korea,,2020-02-21,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
111,Moldova,,2020-03-24,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
112,Marshall Islands,,2022-08-10,46.13691713140424,44.65836952287869,38.63856854531039,6969.3238769823965,6067.4564207445555,2395.5674917761994
113,Russia,,2020-03-19,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
114,Canada,Alberta,2020-03-19,114.26290370134762,94.27060564940147,12.873392152192137,7572.77996920947,6088.814810293198,46.956663276948845
115,Reunion,,2020-03-27,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
116,Saint Barthelemy,,2020-11-13,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
117,Israel,,2020-03-12,815.3526637013351,655.3511574165951,3.9164532572961446,129721.72437075472,104145.88018260016,15.657416542457852
118,Madagascar,,2020-04-12,58.2576863375161,47.44740445241379,3.4341139202115416,482.9767323495263,388.526658046671,3.979926956474535
119,Mongolia,,2020-05-16,192704.41378977767,154706.89656279745,2.7192815209917405,446083.90171988576,358124.47959551704,3.975232015742356
120,Nauru,,2022-06-19,16.28727795863504,24.750013535944653,59.205436957848114,723.8928859814761,720.8183547054713,708.300620224595
121,Italy,,2020-02-24,3735.0477951697203,3001.202490605425,13.403750593655461,6019767.470664015,4832796.314315749,128.03489780997904
122,Iraq,,2020-03-15,162325.66693611033,130318.16019303133,1.88273906689346,4178311.5049068476,3354419.9821536927,4.49665870330127
123,Mayotte,,2020-04-01,42.30466959254861,35.122060136496714,5.878578779713929,542.8186961932497,437.68508049249783,9.64107371086549
124,Bahrain,,2020-03-10,52.80575796387639,43.52068252736999,5.717161107308246,1866.4885273034556,1500.585459191845,10.837253308859502
125,French Polynesia,,2020-08-12,49.38724465789851,40.644294855576334,5.04799923183605,1107.7887668566048,891.5111741315226,10.95240375083056
126,Kazakhstan,,2020-03-27,67.73949096892703,55.64059923406365,6.380825742119886,4226.301078698226,3397.9666989024777,25.46243830550125
127,Bosnia and Herzegovina,,2020-03-22,109.41636202757353,88.57164462814954,3.7038666447803674,2398.6521025501474,1927.8942485913858,11.237271759285008
128,Australia,Queensland,2020-03-19,8.751820742478827,7.719909785998384,3.51855803461373,90.6349769646771,75.38009863815246,13.270951165873573
129,Grenada,,2020-12-22,7.809310169435792,7.24885535558539,4.9670036134801885,11.257730785465725,10.217124016093308,5.980367883648465
130,Indonesia,,2020-03-15,35.43732171900823,29.206972274963334,3.84054953849489,4324.58167471463,3474.396311087777,12.927330607015756
131,Honduras,,2020-03-30,49.09892713909601,40.205265303701346,3.995356402451634,1837.6428069536798,1477.1306436746606,9.331121752939612
132,Montserrat,,2022-01-09,10.096468401523124,8.325932090057178,1.1173199648029768,16.52613555787794,13.552607580240148,1.4461008141434135
133,Philippines,,2020-03-15,42609.88271952893,34209.19338122043,6.386789535841548,5020645.696972055,4030663.218729397,20.27159857281723
134,Myanmar,,2020-04-19,24.228765712245522,20.36735239878473,4.645883908265785,60.482878596634386,49.790683769772265,6.2581762604050075
135,Rwanda,,2020-04-05,40.21487614442464,32.4381936212293,0.7759862053625878,140.44319786596802,112.93469879826162,0.935809736885651
136,Niger,,2020-04-02,10.730016172118884,9.920461397151279,6.624416956211745,91.8820808314486,77.24740661527798,17.663375878011877
137,Saint Lucia,,2020-11-05,29.376051551326306,24.121352832101582,2.7272223324009164,96.01639887769564,77.80876915136884,3.677705265609796
138,Nigeria,,2020-03-30,2413.7552554415483,1938.053420913101,1.2673803329946514,287173.2736009643,230548.09070614484,2.7032058083376347
139,Netherlands,,2020-03-08,4418.162524414657,3566.662291795707,99.83991613283925,1672665.3743971665,1342951.8178666048,546.6234207452485
140,Canada,Nova Scotia,2020-03-28,307.0492815985733,246.83189219714527,1.6610924913309202,3196.5034491435026,2566.8794343475997,3.410231249991558
141,Lebanon,,2020-03-17,10.414340905918785,8.9743942647734,3.1117543686814666,76.3617826670083,62.56353281505479,6.384944132101238
142,Syria,,2020-05-26,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
143,India,,2020-03-15,62.02215576335575,50.567744339407064,3.931926399044493,29342.908163412427,23559.533500607842,12.936659189161475
144,Luxembourg,,2020-03-22,711.3982444432012,579.4362103479966,42.16221438894948,21620.82677324393,17447.683740320303,457.02996341696405
145,Jamaica,,2020-04-16,4509.683116145639,3621.0216265709,2.899847588035808,28700.005437011958,23042.15536493406,6.62292861690311
146,Niue,,2022-11-22,45.64876600040378,37.1673249146401,2.635743351173671,279.99889197807755,225.5093826390001,3.6592374727562325
147,Jordan,,2020-03-23,22.700059341525293,19.044210489067524,4.15968301834661,122.36049543266199,99.89204127389105,8.413335056038065
148,Germany,,2020-03-01,91.10080979079859,99.19354566575834,132.1425417280945,95275.37405080652,76565.17519752742,387.9370091767623
149,Paraguay,,2020-04-06,26451.380035267477,21236.326067057333,3.6063393446172083,290055.5971977895,232862.55808235196,5.184540927579929
150,Mauritania,,2020-05-20,56.67566628963835,47.34274709231564,9.344433217501747,2548.5515149651737,2051.42586730347,27.41430182367509
151,Monaco,,2020-08-23,1782.3374716111034,1431.268698564816,1.9172654477904412,3971.3917451369225,3188.745908914319,2.259290008006087
152,Turkey,,2020-03-19,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
153,New Caledonia,,2021-03-18,2.122850971372378,1.989073141080841,1.4444062606081598,2.624426692133964,2.4440095110908,1.7094538454150592
154,San Marino,,2020-03-17,38.47754665185113,32.60200821909334,8.680173171436653,220.72026102201534,179.94522893813436,13.93259831090475
155,American Samoa,,2022-03-01,24.19881871774327,21.273500983547397,9.36327878003566,1007.3100858123944,813.8661508732546,26.272987192471337
156,Tanzania,,2020-04-18,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
157,Qatar,,2020-03-12,77.24551804808605,63.15613071146551,5.792196555224655,10701.667135507456,8595.780913992636,21.815583539432307
158,Guinea-Bissau,,2020-04-30,33.72039230247854,29.420746594959894,11.915046214348267,447.9908046257471,369.56749205855897,50.272576606435734
159,Ireland,,2020-03-16,58.066480114605426,47.28487295867243,3.3883295380881187,11089.79862299553,8907.523387238803,22.545641657831556
160,Saint Vincent and the Grenadines,,2020-12-21,69.45732522363339,56.02718848587772,1.3473460535867605,746.6169290784012,599.6942160212425,1.508884288523991
161,Saudi Arabia,,2020-03-15,67.56617700261505,55.697500684060685,7.375032815660902,20412.54933820707,16393.244501434092,28.931951715548525
162,Samoa,,2022-03-20,47.44811743540071,40.9751693866955,14.621023759824277,4929.469113047592,3983.7276910151377,133.2090441687196
163,Norway,,2020-03-05,54.79632668526605,45.85166401891907,9.434108877363501,3709.7770606556714,2985.8058844498546,38.20895275474225
164,Seychelles,,2020-07-10,5.954878496482875,5.030006590222575,1.2644566861627766,7.977737158990693,6.678285516930876,1.3876609742587616
165,Mauritius,,2020-03-29,245.080678482726,197.3786941672096,3.1634723111786713,816.9651655761467,657.1202270204208,6.3229771863944055
166,Malaysia,,2020-03-10,43.02156805879102,36.411388073811686,9.498512420681497,2398.3414279971203,1931.733731359058,31.973823618377285
167,Panama,,2020-03-20,41.451108780423205,34.27454532631267,5.055679834576917,2487.3253716480003,2000.261374714681,17.215101486167935
168,New Zealand,,2020-03-23,8.113349379020688,7.129839407743095,3.125548810398613,91.69197530380505,75.6678460087707,10.426748164702184
169,Sudan,,2020-04-21,66.63609315343069,54.74310573262581,6.3216569479202205,3949.972078503466,3174.399823593337,16.712785744951603
170,Sri Lanka,,2020-03-25,351.1323172067246,282.9578592137188,5.390423099338166,4827.614278686419,3877.1247988465566,7.274773784252738
171,Belgium,,2020-03-06,2260.7994892284164,1816.7536074151992,8.852517175672492,1060188.0972502679,851146.0909127154,46.493681251739666
172,Suriname,,2020-06-08,54.25707466784504,44.944585580023094,7.029451436748064,841.2929508718278,677.9804663392339,13.06535074224452
173,Mozambique,,2020-05-12,32795.64159863191,26329.739994246553,4.283462106146967,438192.26350424485,351789.30810757726,5.84684971627254
174,Saint Kitts and Nevis,,2021-06-10,4.051974639038394,3.986363184151083,3.7192308321098864,22.36425131671514,19.38002898054039,7.2299808975432205
175,Libya,,2020-05-30,44.661291192192266,36.389495123355154,2.711468271661218,1056.3531258446408,849.18042995387,5.691596684302475
176,South Africa,,2020-03-19,49.8247584509253,42.482590218519995,12.589476700869787,5885.88477333821,4739.504807136267,72.10065902835579
177,Palau,,2022-01-16,15.26531893848348,13.44542073498306,6.035835192159945,562.5424100652026,457.3060687639321,28.84382203733075
178,Ghana,,2020-03-27,71.75432945971595,58.48244890677255,4.446935226931646,3333.3003705786173,2677.9987976547054,9.985250750209916
179,North Macedonia,,2020-03-22,16.8485072549568,20.356931590726944,34.64123067207682,214.0964904361571,184.4582429382284,63.78823526809034
180,Portugal,,2020-03-15,48.99335572359409,61.48681061363146,112.35301980878363,9660.73659247055,7874.781926596968,603.3950726831015
181,Nepal,,2020-05-07,80.15616851100008,66.02138797707062,8.472638660357902,7813.482843372447,6276.146936038967,16.993599038367133
182,Papua New Guinea,,2020-08-03,28.093948865261208,23.48146931004304,4.702088263797631,140.97998891759278,114.92945167138367,8.866550026103848
183,Senegal,,2020-03-25,60.72394911145359,49.494975567928485,3.77701185500487,1293.6169930353217,1039.8669893351012,6.741974269918013
184,Sao Tome and Principe,,2020-05-04,44.961638308347354,37.264940675720226,5.928386028595482,289.4156458601565,234.6039266252509,11.441926883134935
185,Romania,,2020-03-14,59.56836302685494,49.84399396904604,10.251919947966952,6999.5537927898895,5626.014898740986,33.749401541882136
186,Ukraine,,2020-03-22,69.91541043488392,72.51440356583322,83.09601845612688,8413.916295789899,6787.7970147578835,167.16851341325193
187,Sweden,,2020-03-07,68.90876804003373,57.98560787507435,13.512741489168297,11689.226722617377,9397.768669425552,68.26088143027393
188,Jersey,,2020-04-03,56.08318614722418,45.674841357127036,3.298008997445776,158.33496460119838,128.22157023110503,5.617036010010729
189,Pakistan,,2020-03-19,72.153810829971,58.92240243174488,5.051668238967181,18123.71259759266,14555.172630020159,26.117047760682663
190,Saint Pierre and Miquelon,,2022-01-05,14.726633501226416,14.652323586443972,14.349776076258289,122.06296689443482,102.21387362182305,21.399708154760805
191,Poland,,2020-03-15,55.15756679258782,44.98613432076966,3.57387354265288,7249.979920030847,5823.115843133255,13.740672907344182
192,Mali,,2020-04-12,156.14133977691665,125.81769943781637,2.357163771479407,2604.2330255086185,2091.738614202872,5.154225315189275
193,Sierra Leone,,2020-04-29,19339.01319549022,15526.056379775975,1.875058653692268,280768.08581068675,225406.13554401606,3.909458285231615
194,Slovenia,,2020-03-15,9.12278075043233,12.418177039373713,25.835147644349334,112.02380183990577,106.2038112082212,82.5081350649341
195,Puerto Rico,,2020-03-25,16.087993019346094,13.938721246982624,5.188114745217049,207.3499097181915,170.0654444733504,18.264407405068955
196,United States,Massachusetts,2020-03-12,1907.313718400835,1533.335568102288,10.71024188677696,921049.6154783887,739442.494184781,42.07177509343569
197,Slovakia,,2020-03-19,630.7025895357752,506.9617899869689,3.1599632525431542,9379.609645852892,7531.549603801932,7.305146880178696
198,United Arab Emirates,,2020-03-18,75.99653140248353,62.664486026332526,8.384015566289102,11295.87076042586,9072.52303481904,20.321580562694344
199,Trinidad and Tobago,,2020-04-07,1.5927244400554021,1.479638757844968,1.0192184802739128,1.8518857859320004,1.710123068164261,1.1329462886813215
200,United States,Nebraska,2020-03-27,41.16493342542473,33.72713461454424,3.444668027387981,4959.754463273601,3983.7775581594497,10.157301623262526
201,Guadeloupe,,2020-03-31,17.02973168184809,13.903751799489648,1.176547992744543,27.30645965413884,22.231053994881783,1.5669023821923338
202,Thailand,,2020-03-15,13.71648464104564,12.407073067104255,7.075897373200026,392.2898841926117,321.3340679587332,32.44253043508597
203,Tunisia,,2020-03-25,14.232196566206948,11.893960311078855,2.3739984152001825,143.86833370642807,117.10691960015869,8.14973359606185
204,Haiti,,2020-05-07,107.15566818721535,87.06120313945847,5.248024016448297,6322.040399527051,5077.465270239745,10.266529570004248
205,Switzerland,,2020-03-04,1296.523921415964,1042.5664130413188,8.596557515978686,355485.4046707635,285401.9798363982,62.32158219667639
206,United States,Arizona,2020-03-21,48.451525191467496,39.893873779978605,5.052007318916703,5544.883485507409,4456.753021285215,26.50755980914159
207,Turks and Caicos Islands,,2020-07-31,19.724276201140988,16.723433968436566,4.505719163854305,120.89494873419045,98.44415761669221,7.037365209735116
208,United States,Colorado,2020-03-14,38.101838700312065,31.673234024538573,5.4996292731750565,6510.607443245716,5230.801841414922,20.16474824669118
209,United States,Rhode Island,2020-03-23,295.5634374510053,238.72214899044678,7.296903115315713,39155.97271703622,31439.781492553935,23.860078590319954
210,Japan,,2020-02-22,25265.701496359576,20284.379137252152,3.2809608862085033,3186533.216176811,2558204.0589265176,6.775836038105433
211,Tuvalu,,2022-11-05,15.570959269413223,18.401224058131888,29.92444498362933,421.3559684124936,402.4422833452946,325.4365655716986
212,Oman,,2020-03-27,9951.901895459323,7989.776631554325,1.1237713697022953,491321.6360370919,394441.8460446207,2.701075273777314
213,Tajikistan,,2020-05-04,15439.477141708412,12396.174259181167,5.583951748826763,891177.4638646636,715459.3030840774,35.36276312001364
214,Venezuela,,2020-03-28,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
215,Vietnam,,2020-03-23,99999.0,99999.0,99999.0,99999.0,99999.0,99999.0
216,Serbia,,2020-03-20,2888.9306985053904,2320.011054201315,3.6953595347210704,309817.7323670389,248729.8455952779,14.878024536413957
217,United Kingdom,,2020-03-04,81.59709507410251,68.05806901834985,12.934891505642652,93221.66755762284,74854.73122958516,75.06189400321173
