,country,domain,first_day_above_hundred,alpha,days,r_s,r_dth,p_dth,r_dthdecay,k1,k2,jump,t_jump,std_normal,k3
127,Bosnia and Herzegovina,,2020-03-22,0.23533788033642086,99.99853052925978,12.222010374929056,0.396071720557827,0.25,2.9467391806826453,2.6323739807049122,0.09019187170156727,4.326891056812521,260.64518351246505,87.29862602173422,1.049710515213111
128,Australia,Queensland,2020-03-19,0.5666440567501047,-106.98837436125297,7.807768088914782,0.3367083445217686,0.16144909363274762,4.155049734094026,4.317388501602058,0.021632139623537425,3.981747673393273,249.60959437980333,91.13192694154476,1.2682529785849652
129,Grenada,,2020-12-22,1.471122333194206,-199.96099463851905,9.010635606909135,0.12597609612552138,0.2499476048278655,2.751417834224151,0.10276776370472937,0.06262200984560501,5.0,173.69613543605487,54.80285384243725,2.0
130,Indonesia,,2020-03-15,1.5,-3.2151050158049483,2.3955823548254482,0.24570855814040055,0.25,2.035152479962943,4.9999719724890594,1.3322044546636675,1.1745969517272123,85.73842792652101,20.22046788125804,0.6129592404379137
131,Honduras,,2020-03-30,1.496783259980519,-71.13053706846502,1.028678085348917,0.24276730839562768,0.01,4.835996948193305,0.7703814894452825,0.34508740564379264,4.999920429994406,103.31681438970983,26.4793264706399,1.9999932101407218
132,Montserrat,,2022-01-09,0.7504203684606029,3.33257920584559,15.0,0.20056591900521448,0.04675460250930897,4.972705056232165,0.6814590379556982,0.0011656705890805428,4.998363231891304,217.73841988476772,3.8961078583276874,0.4771060882762779
133,Philippines,,2020-03-15,0.8310269608070951,-26.617835844165214,7.879130048821814,0.15227302301737616,0.07100077476458087,1.1406514377874466,4.8995062275764525,1.430154951686398,4.416619482355708,128.98242881631262,77.78697161797753,0.34436525522181094
134,Myanmar,,2020-04-19,0.1,-199.99869435063246,14.99983101967507,0.24323898595986634,0.25,4.999568112339581,0.20128612991109104,0.2986495872299205,2.477430339308035,212.68920756445027,0.49833825373754903,1.121971478921808
135,Rwanda,,2020-04-05,0.7940834217619028,3.044232986194515,15.0,0.2425376169585233,0.04705316622378621,2.935474732835853,1.4330145935561753,0.00272717690588263,0.294733390212059,289.04354276508093,22.086139677868637,0.20810416531726852
136,Niger,,2020-04-02,0.1,-199.9999482208125,15.0,0.3113438116934207,0.25,4.999768134717159,4.998694898980355,0.0580094232839437,3.372737531084746,174.6463344440926,3.194251805700111,1.406373512453991
137,Saint Lucia,,2020-11-05,0.10002396055662938,-199.99637024168524,14.9992672610489,0.5,0.25,4.999355077818119,0.5405926608211041,0.0194026742002112,4.043369262255716,213.6743525468703,14.06660205443159,1.7296708649844592
138,Nigeria,,2020-03-30,1.421521285565463,-12.096650737232833,2.0362520567482454,0.02,0.24971262661660465,4.999986349155818,0.0018728541205235958,3.892795205372058,4.991676970511205,72.29153726561238,14.794452442607488,0.20070454793372522
139,Netherlands,,2020-03-08,1.4426756817356376,-46.22463688723355,1.0000001162266947,0.23538675078301993,0.01,4.999831612037398,2.874234570529429,1.1816570372011352,4.26921401824897,33.963171864427494,7.480858742962086,1.3805313613053773
140,Canada,Nova Scotia,2020-03-28,0.2649388248638035,99.99695636354244,14.65202408419907,0.13999801098790918,0.01,0.10399311789298174,2.607375545750231,0.33357736116379466,5.0,212.9877979195216,68.45225901746208,0.637056882992416
141,Lebanon,,2020-03-17,1.5,-176.5489127197016,1.0,0.02,0.019593718776293338,4.999813185402291,4.454117449286626,0.001,0.1400202958630754,139.93700873774537,99.99985369157994,0.7706692661277398
142,Syria,,2020-05-26,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
143,India,,2020-03-15,1.4943176876733144,3.46658016749801,15.0,0.3331275524468236,0.22732961561666248,1.8464272536547182,4.9368431118960086,0.0026698167552067775,4.999614659350912,12.294762176799875,0.40457263349865114,0.5568015356857501
144,Luxembourg,,2020-03-22,1.4966891807038316,-7.715359142136471,9.771605317588913,0.2476713096017651,0.24930937343802068,-0.1997377792401641,2.905890193956136,1.1968947978912374,3.1853103037100547,133.16257169029439,50.78317976741059,0.4898220935856546
145,Jamaica,,2020-04-16,0.6909262266801395,-39.18347764364327,12.087708017976674,0.5,0.25,3.560005381182861,1.9793372184128109,3.856215741369982,3.9196405541855754,160.29269608716368,85.32801622486934,0.20027574735106782
146,Niue,,2022-11-22,1.5,-199.9998060873193,15.0,0.02,0.025031556395453743,4.999278661133671,0.6838027843900311,0.001090722740983095,5.0,2.5198009753513255,1.3278174880396194,0.2
147,Jordan,,2020-03-23,0.1,-199.98936078980284,14.999306307483351,0.399251082824672,0.25,2.2995488358863407,1.5707528063791625,0.8853356582464348,4.99979654054608,63.18206258889063,16.893692111613113,0.9316380441163732
148,Germany,,2020-03-01,0.1112342185317707,52.57550463723136,1.481383690137445,0.33892822410953655,0.24992598432240462,-0.19053960352895022,4.318481398523267,1.7366053398368224,1.298905806605019,6.508428405622579,99.99588729210934,1.2809119184368527
149,Paraguay,,2020-04-06,1.5,0.10883058527400355,11.65418461516143,0.02,0.20235447656299707,4.997711519312703,0.39756283404433296,0.3624016342128806,4.747370553142895,154.10605395832332,69.27715810717267,0.2365746088035035
150,Mauritania,,2020-05-20,0.7775625203067748,7.963636152913583,9.835251758136012,0.24468095543880025,0.24545784767107628,-0.19565506446736952,4.9968244047159285,0.001,4.999434191629112,78.8962839411236,17.958240490633614,0.24920354809289433
151,Monaco,,2020-08-23,1.4998939579843278,-195.57709859620695,14.60192258090886,0.3748999313902484,0.01,4.998229628542915,0.001,0.8931114346955557,4.999729284893541,70.67764532671148,29.249759269563803,0.2
152,Turkey,,2020-03-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
153,New Caledonia,,2021-03-18,0.11776451536964314,-199.68810579914856,14.990131201706347,0.463191248543846,0.046724529262197036,3.3339089699804667,0.001,0.6373870905376774,4.8727619129532,15.966722270599915,5.883721560293473,0.2
154,San Marino,,2020-03-17,0.1,-200.0,15.0,0.2746542162200521,0.01,-0.2,0.7051933606934493,0.23238531799967613,1.059113085269928,68.2657453045249,8.365744663429385,1.9986928263614607
155,American Samoa,,2022-03-01,0.1830489491572592,99.99876253785459,12.736026522661513,0.5,0.15878178340064605,4.2754629901796,2.813905345631748,1.7716782106172302,4.99900694581427,144.09391644229146,89.28931090495277,0.3783437459092451
156,Tanzania,,2020-04-18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
157,Qatar,,2020-03-12,0.1,-199.99964834031067,14.999975856906829,0.18001987067743722,0.01,4.999924488548516,0.3951918436023944,0.238759899222955,3.302646190487348,103.0911288218145,11.060254014545142,2.0
158,Guinea-Bissau,,2020-04-30,0.7052459831124566,8.178714018258628,15.0,0.13637626774185532,0.13987759706901828,0.48518342197553616,0.0013991357606422518,1.2805682547245476,1.695175164527325,130.13313665487408,3.2977209852912552,0.4743044032412288
159,Ireland,,2020-03-16,0.27531185454445045,-154.7250311345249,7.359381431902051,0.24910680829048237,0.25,0.5975829951083547,4.682297241896867,0.8695778862676031,4.684292342219122,0.0,7.477719190183314,0.971097867795094
160,Saint Vincent and the Grenadines,,2020-12-21,1.0449492470411708,9.270417791968514,8.105113589627562,0.4993227533235655,0.24669391807173363,1.9714895783369324,0.001,0.04166511815602341,1.9646729584313762,293.4578221937486,34.87417120742209,0.3036770164154387
161,Saudi Arabia,,2020-03-15,1.5,5.043866999576088,15.0,0.020062832410821345,0.02821405919448934,4.999959678912953,4.931203651083321,0.001163135572008757,4.5911654591185,281.07792045359076,30.439796904099218,0.5218767349034882
162,Samoa,,2022-03-20,0.4120524149883481,8.607942337980088,15.0,0.03208799819131728,0.23776486980484807,2.9233650931758337,0.1340174492501201,4.988225866348122,1.0671955547222751,227.60974395627068,15.41840215137538,0.6059807447519734
163,Norway,,2020-03-05,1.5,-199.99999205101088,15.0,0.02,0.25,5.0,3.154582498657876,0.04209894351404605,5.0,1.17274136318934,0.7940935206799281,1.6076418151100036
164,Seychelles,,2020-07-10,1.4976918611679144,-160.6283754135201,1.0,0.5,0.03202678886475653,3.4634070774754764,0.8245449218783982,0.001,4.121919392512295,218.2685688095273,39.475963081835424,0.2
165,Mauritius,,2020-03-29,0.18471670676835575,93.71453590640206,13.535919558811905,0.4552694755958722,0.25,2.3278234799070403,5.0,0.15709185821056448,4.999914624634437,139.71587287413385,44.05755597615409,0.3637385590106491
166,Malaysia,,2020-03-10,1.2133965895536232,4.592891733284688,14.9999301969945,0.4948995562437153,0.22607363067108305,4.782742202655536,4.992514821420133,0.001344019578438184,1.950632744361032,226.93996040733407,23.33746907082594,0.8394985303286644
167,Panama,,2020-03-20,0.8546056453105338,1.6120463184707583,4.344509054938143,0.055698178322544034,0.12387216919039133,4.180950606856835,4.724308971661369,0.003554103506702858,1.7945616576007122,17.364270968326586,2.7479458745934178,1.55999904056581
168,New Zealand,,2020-03-23,0.4018402983730836,1.8816274126664112,8.910294607199996,0.2624242249686214,0.25,1.7193200942360998,3.8979411265133583,0.9668791754213647,4.827151524684583,125.34948989659671,27.555275227975095,1.4264648452291777
169,Sudan,,2020-04-21,1.5,4.4322954113457635,15.0,0.02,0.0303155645104811,4.999504555438581,2.571246582535044,0.0036897647969156106,1.0618415033823112,285.8826365678899,24.35777809549419,0.5713641527652745
170,Sri Lanka,,2020-03-25,1.1433236802393474,-153.4804718326707,13.405680577794458,0.5,0.25,2.9393222798598764,0.3946658634516389,0.07344039462924697,1.7007093607356163,168.091438567704,98.59901122563653,1.361657504654732
171,Belgium,,2020-03-06,1.4999987302208795,-87.16018763880506,7.914963141687775,0.49989872337422053,0.23904015033243575,3.0423611923209695,4.578889598071426,0.0029780658838969177,4.078917856993735,119.31305920669969,60.187064913130534,1.831956016639341
172,Suriname,,2020-06-08,0.7169417712045358,4.242704250992297,15.0,0.2658280636524963,0.015692294851302295,4.994668097479144,0.4137570606585153,0.11078291272777085,1.0575998575587846,286.57292817385746,6.592448748136951,1.6535522475826856
173,Mozambique,,2020-05-12,1.5,-157.42416809952874,8.700665455882373,0.3971434110804204,0.11939646125468117,4.9924822700217755,1.5692143711477693,0.9027758796742527,5.0,140.55819619334602,57.79572020361645,0.21923546487876386
174,Saint Kitts and Nevis,,2021-06-10,0.110827818694228,4.835045909713763,7.65444357321875,0.020000182650414363,0.011743733520822839,4.999760550902748,2.4474515615158605,0.0010243564550259255,1.8727441493161059,79.30995467067733,71.21030669111997,0.90047045732726
175,Libya,,2020-05-30,0.7938970120731217,-66.6783921846813,9.574375356017558,0.020000143141212637,0.017320771984485336,4.993715163233526,0.010226726221619974,0.7717048998229875,1.9301099220254363,4.913608041394728,2.485938178143881,0.913535741834343
176,South Africa,,2020-03-19,0.756985095384813,2.8456864299144313,15.0,0.2689285332110722,0.018088219882190074,4.395352575741911,5.0,0.0010062762421918343,4.233649896249663,120.53403432759933,12.74996957434188,2.0
177,Palau,,2022-01-16,1.3838553818734305,9.401409892727258,15.0,0.09979643194302386,0.23055134559734017,3.580748140104692,0.10728920680954,3.8722793789289054,0.19320526380824266,219.492382607732,27.279416497315076,0.21827002607464394
178,Ghana,,2020-03-27,0.8479451536698471,7.3821730802028265,12.955231964665519,0.2247451334622299,0.010967511513792208,4.999991971220888,0.18100663845477477,0.0416901937979126,3.564692043649899,143.04642306420988,7.89769722952831,1.6553631965615043
179,North Macedonia,,2020-03-22,1.4999998588121308,-59.100524673130714,3.003365084838074,0.4735595847196249,0.2488884392196689,3.073283509027615,3.9302680586526044,1.5195031876287135,0.251011000439432,57.14378331328439,55.93359556623695,0.29828135556251556
180,Portugal,,2020-03-15,1.5,-26.174492188417982,5.4283516708166095,0.24539458088189003,0.01045171203089966,4.960023620819888,4.565043512826879,1.8314606991596238,0.29158034251087805,93.25802173565619,79.00179064314177,1.0160961198851761
181,Nepal,,2020-05-07,0.7265550237361239,3.0412858152202182,15.0,0.02,0.01968111328238704,4.986258890659534,3.837999613962165,0.021083911454754075,2.7845718634167334,223.13491016473176,24.62168228350621,0.6303396621824487
182,Papua New Guinea,,2020-08-03,0.16873113238619775,-54.0363751301261,1.018148716413641,0.33092694402027717,0.25,4.997776123461554,4.660230605354221,0.1541146449775368,0.6421373256273863,135.8783462921317,16.075656882004743,0.42587669614104207
183,Senegal,,2020-03-25,0.1,-199.9993091116421,14.999869347406328,0.28389541192233075,0.25,4.999596063334819,2.4672096931111773,0.7746703096219499,2.5588986645752207,214.95234070602123,11.944097493397981,0.5641344087314284
184,Sao Tome and Principe,,2020-05-04,0.1,-199.99820631825384,14.999915131932745,0.02002631358252561,0.015316566675431858,4.99984636372205,2.345503238768947,0.001,1.1055402089576072,237.609325438651,26.227256408701827,0.3598201866997773
185,Romania,,2020-03-14,1.2052069999613817,9.002365453992622,15.0,0.02,0.0407546283607444,5.0,0.08776059467170884,0.45077182136219685,0.6206729965048217,295.0202862616961,5.375108489433336,0.8010700677843355
186,Ukraine,,2020-03-22,0.17845300676808168,25.39137342250901,11.662668577526702,0.020239463617184355,0.24949531563036326,4.992109794013197,4.999984830345168,2.0109240085651097,2.7363499097585344,175.58049892188737,41.17975866109153,0.6509903402548775
187,Sweden,,2020-03-07,1.499908302437577,-8.879296118922634,5.527904397759838,0.25658474065713593,0.01,-0.2,4.539401185398368,0.747333915495648,4.101827921084296,229.2828897572239,47.16249095540288,1.7556738610409839
188,Jersey,,2020-04-03,0.8702416337845266,-199.99902427876313,14.999549119614324,0.2582516616202896,0.25,2.889459179844806,3.7885807102828175,2.186614731437922,4.999983624091999,11.20520720893897,0.2196061863910245,0.200953080773688
189,Pakistan,,2020-03-19,0.7350280034022758,4.662875179341248,15.0,0.020041674315935645,0.029951556199965246,4.999793565709657,0.08190918233276631,4.994914105967677,1.610014697155501,103.53306901112683,3.5176845518320534,0.3557276341361939
190,Saint Pierre and Miquelon,,2022-01-05,1.5,8.200885501216401,15.0,0.02,0.015441612620152428,3.9470982528976997,0.7768575199047474,0.005265751241977044,0.5881817585405599,82.89545403146373,98.03686905186342,0.2
191,Poland,,2020-03-15,1.4914487138057686,-0.7916467485778341,6.096964957971913,0.3703872104546399,0.25,4.996080673250712,4.944722674759542,1.1923373831130244,0.5866773844116198,7.143116187611156,1.814160873204787,0.8195945471841694
192,Mali,,2020-04-12,1.5,-138.77595868674695,1.0,0.2625546930232931,0.25,3.536826112670904,3.6352628834788883,0.2649266535606354,2.6364854149989836,236.752423524558,100.0,0.46929855463265274
193,Sierra Leone,,2020-04-29,1.1066321852122394,-49.19791417967152,9.541375493125088,0.2647251268470301,0.25,4.999829690977548,0.4170999210434788,0.1641732653218365,5.0,160.48924658648284,75.52380312577144,1.9999561561768262
194,Slovenia,,2020-03-15,1.4999598552846483,-46.03115445777686,1.0,0.5,0.13529522223390003,3.6699447376435574,0.43446364568072005,0.18957721787292672,0.5021006267349876,97.83202902382723,20.875397593398123,1.7428022676440484
195,Puerto Rico,,2020-03-25,1.4977370673744137,-40.733333855976376,5.588273747028591,0.4755147411987677,0.25,2.0027039926509986,4.999831398734612,0.2890207270504851,3.051766898483038,283.0104814999138,33.369500105413614,1.0529813204551202
196,United States,Massachusetts,2020-03-12,1.4999970696518667,-199.63795676327717,4.343792633001028,0.12151388770984478,0.24121969847433464,4.58630132942878,2.119463651219829,0.7511585472754093,3.8673540623379257,39.20304473209276,25.912501149101,0.3007064454471541
197,Slovakia,,2020-03-19,0.15528179532979264,99.99812793179517,14.999722221308712,0.02002419351418771,0.25,4.999483447562357,2.2117341577912413,1.2001758354189629,5.0,137.7930622870787,91.73801911244982,0.4465445145909847
198,United Arab Emirates,,2020-03-18,0.8766834011889073,8.66193835726725,15.0,0.02013176764256404,0.038518865551654936,3.7038653261460563,1.8400381213829957,1.8067948745476816,0.40637160750882373,199.84719472714846,24.199074828319276,0.2000373818119233
199,Trinidad and Tobago,,2020-04-07,0.1,-199.95711215865714,14.99736169936336,0.30983416149503856,0.24982030072665842,-0.19601908323757802,0.3490342606099804,0.2583283713230151,4.85457305988081,205.22681732524075,24.152265685724252,0.2100612550014917
200,United States,Nebraska,2020-03-27,1.4999903469906035,-104.92270946286393,8.561000553020758,0.30447860261467735,0.25,3.6365478007668037,4.659101209292571,0.5606499046983299,0.43216879591039004,45.03226217078523,83.70258537990941,0.5780818433113363
201,Guadeloupe,,2020-03-31,1.5,-51.01881313343812,14.999103799962922,0.5,0.15675045222867542,4.997821439021247,0.0010054554615995341,0.4879722738424414,5.0,201.60390494167763,70.20774997606595,0.5535312138540401
202,Thailand,,2020-03-15,0.38858718310201934,8.27454908625527,15.0,0.02,0.022090186315201654,4.9999359025481,4.485656175172255,0.0010046744778083154,3.335698635007276,200.48240570906762,12.467693635920929,1.6473539812294404
203,Tunisia,,2020-03-25,0.6407791599540159,3.525564561888242,15.0,0.4197578972864987,0.04231719908459744,4.79193419689096,0.07923606526356121,4.919673390783682,3.9101386361423422,274.92039079210895,21.71488151415617,0.26928521365035735
204,Haiti,,2020-05-07,0.28461947385872144,78.73128923167724,5.467794701909664,0.020048971039307858,0.01001747985447142,4.9994508429230144,0.002152301800793802,1.8137390890445835,5.0,7.18856693121513,2.396725226058093,0.42704262025481815
205,Switzerland,,2020-03-04,0.6882449770806687,28.587690028802793,10.474305235332938,0.020372901214095046,0.2386456929429314,0.8857606504740483,4.997322878121113,0.028710206867130765,4.049108953650845,12.49814771736011,1.0040873145106821,1.7441885633038114
206,United States,Arizona,2020-03-21,0.8341895309753068,0.8803402623102544,3.997306461152073,0.020030661533010658,0.06885809316880324,4.999857087813283,4.501528161611264,0.44013060048657215,1.5644666400423417,6.206404327124011e-06,2.0616297305497464,1.4761314950680702
207,Turks and Caicos Islands,,2020-07-31,1.5,6.28402480996813,15.0,0.1305164764122882,0.14269623193715658,1.082113745409007,0.9635363076252417,0.001,4.605516242567845,233.8652382718858,48.19941847124475,0.26986413409015564
208,United States,Colorado,2020-03-14,0.9063675065169501,11.10721588088436,15.0,0.02,0.040480994111334934,4.999996039001408,0.0850911185496126,4.941483592603608,1.5252932762448719,190.26513852337007,21.5443939957049,0.24831990040287133
209,United States,Rhode Island,2020-03-23,1.5,-59.21988517216589,1.0,0.18427591904650575,0.25,4.999908159693742,5.0,0.001,1.4978183155353044,165.4178185067086,86.45648687435505,1.0433980252012904
210,Japan,,2020-02-22,1.5,-89.91876579614122,8.004048506597522,0.5,0.040126847847500396,4.996347241073651,0.0018476913046621209,0.9696254954798206,5.0,135.69408476365183,58.8806177266932,0.8553235908689335
211,Tuvalu,,2022-11-05,1.5,100.0,15.0,0.5,0.25,-0.19992720465097358,5.0,0.9011088358080243,5.0,2.395894784251425,100.0,0.2
212,Oman,,2020-03-27,1.452788253346419,-87.81187072792207,14.976221473403365,0.5,0.25,5.0,0.05999219273397526,0.7219795787737808,4.9837799837995815,52.382831910809095,23.0172110950122,1.040500237081688
213,Tajikistan,,2020-05-04,1.115484506721797,-159.77544983946657,14.988480751763975,0.4549624497393262,0.01,0.7341122000722813,0.006986015570922729,4.63015090585793,4.51505402389883,74.34840321644683,36.89553714467721,0.5077854370018777
214,Venezuela,,2020-03-28,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
215,Vietnam,,2020-03-23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
216,Serbia,,2020-03-20,1.5,-21.97229650987398,14.998856846411117,0.38445109731796523,0.11527406829037774,0.875240820479161,3.3377668798855264,0.17180966905756023,5.0,195.1459572522059,84.89803636579057,1.6535797095675908
217,United Kingdom,,2020-03-04,1.326136206248786,-24.82353601275571,4.590953026034773,0.3907826369881386,0.24795028002340355,1.020096988340003,3.0099263953127835,2.6656500149967894,3.709751889538378,4.080417725153307,1.9129001838999298,0.21107708809494088
218,Spain,,2020-03-01,1.3781736436663936,-45.84352488833216,1.000247374484506,0.2176761207183323,0.010004361149752474,0.5394932104940157,4.9999970916316085,2.0320163327152376,4.323221817259787,57.089602111554235,15.15848991899811,1.982168533235113
219,United States,California,2020-03-08,1.5,3.015536604618051,15.0,0.47153647925537184,0.01,0.640078574270831,0.0016787996053457,0.5120883838052727,5.0,92.30724485313773,40.44970003932899,1.3286090702303193
220,Palestine,,2020-03-30,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
221,Barbados,,2020-07-13,1.5,-21.8705977778694,10.18532252223743,0.29730411555034414,0.2480394702719028,-0.16197392870580485,0.030216759264856,0.029392866700091863,5.0,53.57805763055905,21.826698208887862,0.3856680815836379
222,United States,Texas,2020-03-17,1.5,5.262552375278973,15.0,0.12368165631024354,0.08103271586491083,1.2951790549223337,4.9892944586099945,0.7415501106959388,0.1181138214155574,13.58986143798228,83.95538673862907,0.7281576931833053
223,United States,District of Columbia,2020-03-23,1.0531525994397093,-103.56140598039744,6.209492864969235,0.02,0.030563223110288248,4.999908340321272,1.75052856777978,0.48152867765509555,0.9937721804739593,19.831538763291842,27.655207768492954,1.377225605123675
224,United States,New Hampshire,2020-03-23,0.5781519426298386,-39.150878859631746,7.032053351466047,0.5,0.25,4.669279419784971,3.9768121761605366,1.0195188055836606,2.6027902007617185,4.944170489170381,1.8907405557740264,0.6007493520067086
225,Uganda,,2020-05-18,1.4995231962663562,-144.7252007194898,5.2912829525412715,0.47035147166615754,0.25,3.5351535600448605,3.2470696664380516,1.2692594911835238,4.999065368511106,64.67013751990186,28.85668999634301,0.20075156944985184
226,South Sudan,,2020-05-09,1.0367779337703786,-199.99993175223977,14.999897475801887,0.5,0.25,0.328114599963651,0.001,3.26905751465964,3.776867708339241,4.3913263505741105,0.8505504096009616,0.2891964287022243
227,Tonga,,2022-02-13,1.5,-75.18737557379494,14.995955041497217,0.021513265939337677,0.25,0.5441643011264649,2.4943056707478224,0.24142614649422625,5.0,235.55671478430682,96.81499978724034,0.4442852119885
228,United States,Washington,2020-03-07,1.5,-2.59941844689634,11.108893065800707,0.04384259026215488,0.041265355964566666,4.520695631738411,2.477844525125114,0.6996346317033681,1.4968711231277139,22.67123759606588,9.672618372069557,1.9379501656601885
229,Solomon Islands,,2022-01-21,0.7246289157809824,10.391134891049097,15.0,0.5,0.2499157720340005,2.7805952046484483,0.001,3.4707335946831623,1.7557152609309417,94.2501749036163,21.871944152731622,0.46419480761107956
230,Angola,,2020-06-11,0.8374693000291911,-199.98828542536253,14.999949684651321,0.47683976473538464,0.1949340686587167,3.1617305237039726,1.560416894644441,0.6497862174100751,4.737373710374615,9.09118929979485,0.7917629025124796,0.3205637844218934
231,United States,Minnesota,2020-03-20,0.338921073445616,7.366438103414468,12.647151524342823,0.4965284557812246,0.24851891412458782,4.820378995668677,3.799001800330316,1.7204962800754724,2.3962141852402636,134.75654131532593,70.04600538435433,0.5078312559048007
232,United States,Montana,2020-03-27,0.36029770121438975,-59.31531765828134,1.7372316915047237,0.02,0.25,4.994667654818144,0.9274268304080667,0.17024302906226368,3.285959924680104,240.65968591972918,97.4903808051608,1.9996877184041433
233,United States,Idaho,2020-03-25,0.477403761380183,3.176473172080153,15.0,0.2804263396278322,0.16351665904058563,4.356748910466628,5.0,0.001,4.040274471181206,211.09881779419248,27.544769692509526,1.866992243004466
234,United States,,2020-03-04,1.5,-199.1277087138005,6.9931621722073265,0.41756995504084143,0.25,2.5030099812999995,4.999998236417637,1.4179382507428104,5.0,56.44899050341664,30.103333595623603,1.1477441655547682
235,United States,New Mexico,2020-03-25,1.1991683694687754,-94.44108438491959,6.861239418901817,0.38898248536878866,0.25,2.5412936735297706,2.3072890950793044,0.46827536028851546,2.0656456578061313,41.13595207421801,22.8674677694763,1.1409319841835237
236,United States,Maryland,2020-03-19,1.475371700631846,1.0936749654905336,7.109318367486111,0.28726737146949344,0.010184363658467524,1.7576418922542107,5.0,0.10776495259657835,0.41782763313786836,11.14128756929045,99.37243930667319,1.0463893934266773
237,Peru,,2020-03-18,1.5,-112.13147229921809,1.0,0.02,0.02190190772309582,5.0,1.7205290263881428,0.38223369948110714,4.793572320848822,14.6394796595025,3.098298312479508,2.0
238,United States,Virginia,2020-03-20,0.967248819075316,6.956183192542139,15.0,0.020318964140128484,0.03583689699429275,4.999361893398447,0.03521658863089,4.249834979669801,1.5531161755587934,245.54621209589993,28.151605545284248,0.32979655111038686
239,United States,New York,2020-03-08,1.5,10.100021293096974,15.0,0.15561951832368098,0.2410461579117708,-0.10442897434903282,2.2137951556290147,1.1714603097434058,1.2569504120236925,17.61373074878162,44.95233425794759,0.2
240,United States,South Dakota,2020-03-31,0.6217655479771967,19.294247861936075,9.05378866892343,0.5,0.25,-0.19960239133714128,4.9989433684681,3.1574554258073118,4.998519386633747,223.12493656986354,51.61143327921809,0.20188068399005638
241,Uzbekistan,,2021-03-28,1.4894851362838217,-60.49130038894821,1.0006721859910694,0.2589953419995772,0.012703419049610365,3.748998806299478,3.2818210091882016,1.3182781150976217,3.5427964615910272,165.82546799438396,54.26874010235449,0.3582785641754925
242,United States,Utah,2020-03-20,0.2868885040684221,35.397240406646894,12.843658603324894,0.3266318414446378,0.2497925472104212,3.9932612932976452,4.999995539870057,0.001,1.947262906414375,279.9984181777818,24.1897192659762,1.2991019215744826
243,United States,Connecticut,2020-03-19,1.2712761762420761,7.14861698024363,15.0,0.02,0.03673326363878505,4.999844944516339,0.045301533311197933,3.1227329633865866,0.2787995530954577,256.5927839276129,18.077753088702572,0.40074806029031723
244,United States,Illinois,2020-03-16,0.4308793781893505,78.55759921590456,12.526264561573797,0.4729444936162275,0.24996587094779824,-0.15381687847105757,4.9326511457309135,1.4633029295629527,4.999995511741071,101.52924600109729,51.60040146017326,1.7301941862186425
245,United States,Kansas,2020-03-24,0.4396424962451139,-148.8389195576319,5.19264579920072,0.5,0.2227025607557502,5.0,4.677868404040096,1.0554376277931468,1.255755561577763,31.45860739698799,91.76924333605491,0.8423461879662628
246,Somalia,,2020-04-18,0.3641821777218524,-104.42054824332197,13.671007029974868,0.12189302919529355,0.14486031895978796,4.999164956681629,2.4180842535028093,0.001,4.834855683136254,9.310020541415645,0.7700877313624431,1.8995010292216623
247,United States,Hawaii,2020-03-26,0.27834363117771477,-199.99785287089549,14.99975036095536,0.02,0.026490676153326728,4.999923047461097,2.7280297358884713,0.059164767084418,4.9948136313307865,13.665085111293527,2.840789882688535,1.4064957519041317
248,United States,Oregon,2020-03-20,1.5,2.2501320897591035,7.877139648356548,0.20955959119597503,0.25,4.999923334303816,3.5706678513837677,2.6431543396631136,5.0,226.34149058016584,55.735496701911515,0.2672919027655601
249,United States,New Jersey,2020-03-16,0.539652944749038,8.848564105321941,15.0,0.0217485030268739,0.19134036459423828,3.031766920006909,0.006186066097939321,2.807592575098524,4.065271536403192,5.373022831350155,1.957040979503416,1.8028311195208249
250,United States,Wisconsin,2020-03-18,0.8010190167008463,-26.881734040512264,4.31417068300364,0.02,0.02024949858831622,4.9999493490283475,4.999990744728257,0.004337494859200164,0.5592048011390276,19.95830478780377,90.58641303737495,1.8835723144307677
251,Wallis and Futuna,,2021-03-11,0.1,-199.99932544876066,14.99985471157993,0.02,0.043924563312590356,4.999996494091149,1.077533788728622,0.04035222556769884,0.2206214489172389,192.55732651323228,2.860938503321299,2.0
252,United States,Maine,2020-03-23,0.7459951831564492,3.759917079469553,15.0,0.020020602282440722,0.027495150839032232,4.999978258244611,4.739186417517467,0.0018125431844519795,2.623731106719788,294.61466220549073,5.415546658420089,0.5021700576036545
253,United States,Michigan,2020-03-19,0.7474319117403616,1.2970027351815245,14.260223095970225,0.3148697253785845,0.25,4.5336961061969685,5.0,0.7188189855085871,1.1998328355638965,8.075598519553203,79.24615662106768,1.380204814698434
