,country,domain,first_day_above_hundred,outsample_mape,overall_mape,train_mape,outsample_mae,overall_mae,train_mae
218,United States,Florida,2020-03-15,7.673601180599866,6.210173010440871,5.414831613615329,3500.8006624247037,1316.1014630915972,128.7649417149091
219,United States,Arizona,2020-03-21,41.22190101883784,16.369637205149782,2.8629720890149697,6802.500522102653,2426.6778583843666,48.513367233124356
220,Palestine,,2020-03-30,999.0,999.0,999.0,999.0,999.0,999.0
221,United States,New York,2020-03-08,2.2706108167294574,35.569255121960275,53.66634441828138,7504.870512728687,4226.583694167255,2444.9060753838676
222,United States,Vermont,2020-03-25,5.795632614753298,4.8816650380844235,4.384943529025252,55.62873504389901,33.230725015234434,21.057893477916725
223,Serbia,,2020-03-20,4.854653094049619,9.745380594475202,12.403384670793454,513.4717178358432,273.1342620405642,142.51607954312993
224,Norway,,2020-03-05,18.679288469902644,20.487300656660782,21.469915975551075,1495.7404283912826,676.9890530128841,232.01547943766752
225,United States,Nevada,2020-03-20,4.738296764637159,4.514126378105561,4.3922946462949115,338.2739913882749,153.62132760491474,53.266619027001646
226,United States,Tennessee,2020-03-19,73.57622738629335,39.06203243797716,20.304317792153146,14251.003230389817,5241.763182295313,345.4370692004716
227,United States,Colorado,2020-03-14,19.293011231745716,32.32079056422697,39.401105418836345,4101.108965269113,1736.0721386364,450.7260372055775
228,Tajikistan,,2020-05-04,8.424167988366836,7.63100458297025,7.19993751481993,516.000537778539,246.15443442728844,99.49894347552181
229,Canada,British Columbia,2020-03-16,49.60225178565149,19.361739681014328,2.926678754581087,1211.2241786673592,440.4756757842647,21.59061986953943
230,United States,Alaska,2020-03-28,10.269124613852401,6.243951408146689,4.056357274610976,49.75189118838105,24.14023955368155,10.220863665257905
231,United States,Connecticut,2020-03-19,4.007295774893994,5.486369498923398,6.290213914156769,1566.2537177444121,721.6191570263333,262.57863489694233
232,United States,New Mexico,2020-03-25,13.392525991422813,6.8934985502008645,3.361418419101978,957.8398489181168,360.94038509466253,36.53850258191576
233,United States,Hawaii,2020-03-26,1.287206552507668,1.0558962839484185,0.9301841814705651,8.207412819863766,5.390556564293515,3.85965642539664
234,Nicaragua,,2020-05-21,9.389998402941911,19.665192570721317,25.249537227123163,260.8961276398102,236.62844319255856,223.43948425383488
235,United States,Missouri,2020-03-22,8.895844665286196,5.75990427431257,4.055588844435599,1045.6643909659597,454.6613233644088,133.46400401574007
236,Uzbekistan,,2021-03-28,16.731766143933203,16.586772691081098,16.50797190148756,2938.6294892386186,1420.5599275762752,595.5221223250021
237,United States,Pennsylvania,2020-03-17,19.016100437895147,13.733002734137964,10.861753982096012,12923.410108178961,4713.161704690873,251.07018105604308
238,United States,Maine,2020-03-23,5.728493414548689,4.185818001920115,3.347407451578499,123.81863143589811,54.85399082325556,17.373207881602003
239,United States,Michigan,2020-03-19,3.146699782385155,5.434868607447179,6.678438621067845,1680.2847963901377,884.2053029125781,451.5534042834695
240,United States,Arkansas,2020-03-21,23.818842400064998,14.612425717902802,9.608938390640741,1337.875707570792,544.0965841798236,112.69488668473223
241,United States,District of Columbia,2020-03-23,88.70947964674475,34.17958857294195,4.543778206744786,7383.889788259956,2633.6148121703627,51.94362951297532
242,United States,Minnesota,2020-03-20,506.72297007392484,181.84890068611907,5.286906453615954,104693.2964900364,36901.0145536305,57.383066453383314
243,United States,Iowa,2020-03-23,7.1849247211773655,8.185224575985256,8.728865801424334,1285.6043624766755,530.9329271239985,120.78540791058701
244,Vanuatu,,2022-03-09,9.61327299303264,7.561890714871142,6.447009041957289,766.5813546995325,352.2638897048193,127.09135438160537
245,United States,Louisiana,2020-03-15,12.478166950724555,24.63314709961454,31.239114571837355,4252.7032889050715,1775.5412410066851,429.2575193227794
246,United States Virgin Islands,,2020-07-05,35.39114797411484,18.261190289681096,8.951430678575806,403.6104032690521,159.15363052487447,26.29668881608229
247,United States,Puerto Rico,2020-03-29,19.197689980870955,12.814012563681151,9.34462266303452,733.7058201838031,308.11586209514826,76.81697182957491
248,United States,Delaware,2020-03-24,19.55204086391727,9.66378404952361,4.289731433005315,1691.0331114276405,637.087051226251,64.29027937766973
249,United States,New Hampshire,2020-03-23,29.0535902840171,13.356979924066456,4.8262134240932815,1201.0155825397817,444.94501996861095,34.03710552775719
250,United States,Montana,2020-03-27,4.686229766695429,2.2174545470488494,0.8757288841974467,23.880470785832713,10.227386724786975,2.8072323437838533
251,United States,New Jersey,2020-03-16,9.68498393213817,5.279447791825846,2.8851346720908877,14211.999330838276,5288.23909786682,438.3694060345058
252,United States,Alabama,2020-03-20,19.71677805276498,12.660771459748627,8.825985267891912,2661.0742282954207,999.6192002708433,96.65451112705132
253,Uganda,,2020-05-18,73.64239413670178,27.882090081379225,3.012359616530011,805.2722090658789,291.7121864757297,12.603478546300867
254,Montenegro,,2020-08-02,238.94640110407207,97.15970675760566,20.10172069974352,21150.604249541335,7607.875370335042,247.69663163597042
255,United States,Texas,2020-03-17,7.8153392926452545,5.464823253380477,4.187368884214837,3739.2248651927925,1441.9920752117253,193.49599370027622
256,United Arab Emirates,,2020-03-18,2.1098341221675434,4.142980911589995,5.247951992797849,449.25834417676253,201.7127805170173,67.1771480932427
257,Turks and Caicos Islands,,2020-07-31,1.317506207559537,5.676927904164078,8.046178826231765,8.795295332332076,16.735406003996154,21.05068354294403
258,United States,Kansas,2020-03-24,5.814161502296118,4.040598811663434,3.076706045015234,518.0510732966214,212.49292017923105,46.42870652847539
259,United States,Virginia,2020-03-20,42.5121539865461,16.519672319972827,2.393323588139524,15227.389454785429,5404.009048300728,65.21534912426027
260,United States,Oklahoma,2020-03-24,26.725199766122714,12.286741909158117,4.439753943416487,1656.935732316646,612.0874346581414,44.23509897417168
261,United States,Mississippi,2020-03-21,238.76623362460543,85.51499581375198,2.2262796122012194,32883.338875874026,11603.237704317498,37.965328471560404
262,United States,Idaho,2020-03-25,6.089161385958375,9.636847521315122,11.564937812269873,166.55773650166347,130.97728709225242,111.64008632626819
263,Togo,,2020-04-30,2.1704761896818794,2.7223377658413273,3.022262535493201,13.223033475723101,9.790047937902369,7.924294928217187
264,United States,South Carolina,2020-03-20,16.62206178849395,8.255546726046457,3.708527670368473,1615.1984285685965,601.2386791101908,50.17359788279634
265,Wallis and Futuna,,2021-03-11,5.51627683665942,6.524811256437281,7.072927788925249,24.970069145332943,24.37430300854728,24.050517064642044
266,United States,Ohio,2020-03-19,12.122066972163015,13.275991447222335,13.903124314102403,3398.30783642653,1424.865096831359,352.34186879050594
267,United States,North Dakota,2020-03-30,26.221250661139113,12.688125221948773,5.3331657441279425,709.991176478229,265.58747773716715,24.063728421372637
268,Rwanda,,2020-04-05,12.842833609100843,8.177813584711469,5.642476614934635,56.754184578620034,26.645836029750328,10.282603122755924
269,Niue,,2022-11-22,36.27445706899382,35.28195901921375,34.74255790520283,257.69236496693617,157.67361899389724,103.31560487811527
270,Zambia,,2020-05-01,11461.987109528574,4041.8068909100243,9.100250356464354,211996.48923276376,74675.6068424385,44.692499870443555
271,United States,South Dakota,2020-03-31,423.32791197196434,152.54754023440194,5.38429472485713,22199.361815298027,7858.288821689617,64.22741211983039
272,Singapore,,2020-03-01,395.7111382158155,156.8170547468472,26.983313731103586,78130.31421945982,27562.7325316836,80.35117963130043
273,Uruguay,,2020-03-23,3.3968811579556264,4.676930380382458,5.3726093056144295,26.412863831162483,23.24298359279162,21.520222593677023
274,United States,West Virginia,2020-03-28,15.16975312470763,6.4290407082505965,1.6786535253935138,304.7925198699651,113.67667631106595,9.809370029055565
275,United States,Washington,2020-03-07,13.261805464134351,6.780789669369031,3.2584984765617926,2273.2826108390336,860.6922643652259,92.98011954250413
276,Martinique,,2020-03-30,2.249118821064994,2.7925434109510436,3.0878828619760705,4.470685114830454,4.775677259529051,4.941433859908722
277,Oman,,2020-03-27,35.162533463001424,16.47375131629905,6.316804497439069,3188.9616994432204,1148.9891028123643,40.308343773855995
278,Ethiopia,,2020-04-19,203.66140345859017,76.02975244176655,6.664724715231937,9517.296290730856,3364.3698860872855,20.38814443317212
279,United States,Oregon,2020-03-20,10.534575274909118,5.164320482384605,2.245703747316935,414.4106636977983,157.55063342276756,17.95279088198998
280,Zimbabwe,,2020-05-26,4937.788084978826,1744.9575995191083,9.723640030131318,170223.6681524571,59957.280030049726,29.89518091526781
281,United States,Indiana,2020-03-21,22.77353545754661,12.935667448113671,7.589000051682728,7087.132266283567,2614.510010626007,183.73704559472452
282,United States,Kentucky,2020-03-22,7.616244235779777,4.515419818304018,2.8301891566324087,682.6189432233543,266.09280734762507,39.71990741516347
283,Kenya,,2020-04-03,39.386594274689976,18.88236363756496,7.738760030431802,873.1710162103028,323.83621005183795,25.284684965715705
284,Guinea,,2020-04-03,1.4827628924407634,2.5339844927925443,3.105300579940252,58.66462524870689,34.6311737166709,21.569515275346998
285,United States,Wyoming,2020-03-31,14.207866937091273,6.892782888696999,2.9171937319609786,126.56245738844966,50.885433884234004,9.756616762377675
286,Senegal,,2020-03-25,27.60657763404073,33.29137948820126,36.380945713288504,835.0031109672623,379.6175609700762,132.12541423247512
287,Monaco,,2020-08-23,12.40609205446567,5.51837641927159,1.7750527044921967,32.679417359063336,13.272526571433062,2.7253033172861714
288,Qatar,,2020-03-12,113.30868301496253,46.869791590521544,10.761698425064498,31860.51705859743,11272.703506274422,83.6744017510465
289,United States,Maryland,2020-03-19,3.669725061236919,46.667816456933345,70.03634438937705,1570.0178592051554,1361.911836100168,1248.8107365865885
290,United States,Georgia,2020-03-16,5.702242525973858,8.684252880044806,10.304910681170321,2064.996739642261,892.4029174081148,255.12366619390497
291,Yemen,,2020-05-16,16.753685676062748,9.68391686144833,5.841651201331794,253.20485830230936,105.79159193255565,25.675686296819926
