,country,domain,first_day_above_hundred,Last_15_Days_Case_MAPE,Case_MAPE,Train_Case_MAPE,Last_15_Days_Case_MAE,Case_MAE,Train_Case_MAE,Last_15_Days_Death_MAPE,Death_MAPE,Train_Death_MAPE,Last_15_Days_Death_MAE,Death_MAE,Train_Death_MAE
79,Germany,,2020-03-01,8.085896007862221,34.30511237539493,49.56837146692986,13091.361948689502,6688.7812589821015,5001.632604776895,6.057423395558291,36.44362477263708,52.95065049851815,508.15210191388115,325.08864170545615,244.99341453738785
80,Guam,,2020-04-06,14.786798144837485,4.3233617611453905,1.2772690713771242,25.80283480137105,7.194039342571374,1.7605993474194919,15.6581556307926,13.227463510055578,12.272949954762815,0.78290778153963,0.6485681617077556,0.5938832373153873
81,Isle of Man,,2020-04-05,0.2382975122769042,2.0147703005108832,3.0071553937488846,0.8054455914959362,5.242386633282136,7.744725975358838,13.636806659879444,16.960517924275607,19.703851116889346,4.636514264359011,2.386558116703816,1.4823251100458048
82,India,,2020-03-15,23.69708778731766,12.454412559325121,10.18854104528498,23438.50979842289,5475.9003734644175,125.77977222410885,30.071518743154385,13.274659546605028,7.90257622016216,904.507392932312,225.58468596612255,6.850265957447384
83,Canada,Saskatchewan,2020-03-27,5.82479798150112,3.8361314422799304,2.607634876102565,37.27253240935003,18.11879450747715,7.402313696674624,25.37049756841132,14.1136448754328,11.636688530105806,2.640553604526408,0.9390996444439842,0.48475358737929997
84,Croatia,,2020-03-20,4.131828960561087,7.196463943103698,9.235030233670692,92.37177063236359,82.87302719084332,86.35020396278236,18.6357424707606,22.0348193474507,26.903186445013695,18.302593100282287,6.120399180628139,2.559989592970133
85,Japan,,2020-02-22,924.6062137928084,205.78503589499414,8.941945756870398,126485.20126003322,27122.87004340848,46.69204962294611,53.799260677906865,27.564424933974568,23.69804238631807,210.55516400616943,46.64168327431037,1.9384300195955961
86,Eswatini,,2020-05-02,1585.4849625819286,347.98110643173806,5.331979145319017,17010.30823350781,3664.7919295865363,11.720640238931571,246.1782209590831,60.798054778467744,12.460826540813363,36.19567455990225,7.8501546226260945,0.255383843866289
87,Estonia,,2020-03-15,472.16596453533543,166.6482759492111,98.766872101252,33205.17323189618,7841.349590363135,964.412270472627,91.94855753791347,31.743050221669257,12.8933133072672,120.61379349148075,34.596986595110316,13.601126080016288
88,Greenland,,2021-07-28,12.5107517819104,4.880671436067436,1.9193872923428081,69.59914239032351,22.02818548427795,4.444891393994224,,,,0.582631726006685,0.3095425555081588,0.186411822732436
89,Ecuador,,2020-03-18,283.1951500260044,80.49195854397915,18.09839205637211,98070.01973079496,24098.669718710615,1139.141813188649,12.114004848301887,48.1356208517344,65.8175400759313,346.24814310074066,143.49181222587578,32.3715207600394
90,Italy,,2020-02-24,12.934124969837049,8.703304475178742,8.126897631954915,25627.399667651727,6998.798625137079,655.4155571351686,8.032195962626052,28.15947459232815,40.54654656676979,2166.110827258969,555.0645524320106,84.88685802241514
